	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
accuracy	0.9827411167512691	0.9746192893401016	0.9817258883248731	0.9831804281345565	0.9862385321100917	0.9847094801223242	0.9589257503949447	0.9652448657187994	0.9462875197472354	0.9570063694267515	0.945859872611465	0.9363057324840764	0.9363057324840764	0.9331210191082803	0.9331210191082803	0.966996699669967	0.9537953795379538	0.9488448844884488	0.9600760456273765	0.9657794676806084	0.9714828897338403	0.941320293398533	0.9559902200488998	0.9437652811735942	0.9615384615384616	0.9556213017751479	0.9526627218934911	0.972809667673716	0.972809667673716	0.9879154078549849	0.9634146341463414	0.9786585365853658	0.9634146341463414	0.9526813880126183	0.9337539432176656	0.917981072555205	0.9903846153846154	0.9807692307692307	0.9743589743589743	0.9405940594059405	0.9306930693069307	0.9702970297029703	0.9530685920577617	0.9494584837545126	0.9386281588447654	0.9479553903345725	0.9702602230483272	0.9516728624535316	0.9661654135338346	0.9661654135338346	0.9586466165413534	0.9841897233201581	0.9920948616600791	0.9762845849802372	0.9330543933054394	0.9707112970711297	0.9707112970711297	0.9828326180257511	0.9871244635193133	0.9742489270386266	0.9765258215962441	0.9859154929577465	0.9765258215962441	0.970873786407767	0.9514563106796117	0.8883495145631068	0.9405940594059405	0.9851485148514851	0.9653465346534653	0.9523809523809523	0.9576719576719577	0.9365079365079365	0.9574468085106383	0.9361702127659575	0.9468085106382979	0.9344262295081968	0.9508196721311475	0.9672131147540983	0.9447513812154696	0.9779005524861878	0.9392265193370166	0.9542857142857143	0.9371428571428572	0.9657142857142857	0.8323353293413174	0.9520958083832335	0.9161676646706587	0.9205298013245033	0.9072847682119205	0.9205298013245033	0.96	0.96	0.98	0.9784172661870504	0.9640287769784173	0.9424460431654677	0.9637681159420289	0.9130434782608695	0.9710144927536232	0.9541984732824428	0.9847328244274809	0.9923664122137404	0.952755905511811	0.9606299212598425	0.984251968503937	0.9262295081967213	0.9098360655737705	0.9180327868852459	0.9661016949152542	0.9576271186440678	0.9830508474576272	0.9745762711864406	0.923728813559322	0.9661016949152542	0.972972972972973	0.9369369369369369	0.990990990990991	0.06422018348623854	0.9908256880733946	1.0	0.8504672897196262	0.8317757009345794	0.9345794392523364	0.970873786407767	0.970873786407767	0.9611650485436893	0.8854166666666666	0.9375	0.5833333333333334	0.9375	0.90625	0.9375	0.9468085106382979	0.8829787234042553	0.925531914893617	0.9347826086956522	0.9239130434782609	0.9891304347826086	0.054945054945054944	0.945054945054945	0.9120879120879121	0.9540229885057471	0.9770114942528736	0.9770114942528736	0.9534883720930233	0.9651162790697675	0.9651162790697675	0.9880952380952381	0.9642857142857143	0.9880952380952381	0.9753086419753086	0.9876543209876543	0.9506172839506173	0.9375	0.9625	0.9375	0.9743589743589743	0.9871794871794872	0.9743589743589743	0.04	0.7066666666666667	0.96	0.9733333333333334	0.9333333333333333	0.9333333333333333	0.9436619718309859	0.9436619718309859	0.22535211267605634	0.9285714285714286	0.9571428571428572	0.9571428571428572	0.9117647058823529	0.9411764705882353	0.9411764705882353	0.06153846153846154	0.06153846153846154	0.06153846153846154	0.703125	0.921875	0.90625	0.9682539682539683	0.9682539682539683	0.9682539682539683	0.967741935483871	0.9354838709677419	0.9516129032258065	0.9672131147540983	0.9344262295081968	0.9672131147540983	0.9508196721311475	0.9836065573770492	0.9344262295081968	0.9166666666666666	0.9333333333333333	0.9666666666666667	0.03333333333333333	0.9666666666666667	0.9666666666666667	0.9661016949152542	0.9661016949152542	0.03389830508474576	0.9454545454545454	0.9090909090909091	0.9454545454545454	0.8888888888888888	0.9444444444444444	0.9444444444444444	0.9038461538461539	0.9230769230769231	0.9423076923076923	0.9411764705882353	0.9411764705882353	0.9607843137254902	0.9803921568627451	0.9803921568627451	0.9607843137254902	0.98	0.98	0.98	0.8958333333333334	0.8958333333333334	0.0625	0.9375	0.041666666666666664	0.9166666666666666	0.06382978723404255	0.06382978723404255	0.9361702127659575	0.9347826086956522	0.9782608695652174	1.0	0.9555555555555556	0.9111111111111111	0.9333333333333333	0.9772727272727273	0.9318181818181818	1.0	0.7906976744186046	0.9767441860465116	0.9534883720930233	0.9534883720930233	0.9534883720930233	0.9302325581395349	0.8604651162790697	0.9534883720930233	0.9534883720930233	0.9523809523809523	0.9047619047619048	0.9047619047619048	1.0	1.0	1.0	0.9487179487179487	0.41025641025641024	0.9230769230769231	1.0	0.9487179487179487	0.9743589743589743	0.9459459459459459	0.8648648648648649	0.8378378378378378	0.9166666666666666	0.9444444444444444	0.8888888888888888	0.9444444444444444	0.9444444444444444	0.8333333333333334	0.8571428571428571	0.9714285714285714	0.8857142857142857	0.9411764705882353	0.058823529411764705	0.4117647058823529	0.9	0.9666666666666667	0.9333333333333333	0.9310344827586207	0.8620689655172413	0.896551724137931	0.8148148148148148	0.9629629629629629	0.9629629629629629	0.9629629629629629	0.9629629629629629	0.7037037037037037	0.7307692307692307	0.07692307692307693	0.8846153846153846	0.8695652173913043	0.043478260869565216	0.9565217391304348	0.6363636363636364	0.045454545454545456	0.045454545454545456	0.9523809523809523	0.9523809523809523	0.6190476190476191	0.9523809523809523	0.9523809523809523	0.09523809523809523
precision	0.890625	0.8181818181818182	0.8656716417910447	0.9285714285714286	0.88	0.9302325581395349	0.66	0.717391304347826	0.6333333333333333	0.6521739130434783	0.5853658536585366	0.5074626865671642	0.5254237288135594	0.5098039215686274	0.5106382978723404	0.7222222222222222	0.5952380952380952	0.5641025641025641	0.6111111111111112	0.72	0.85	0.4482758620689655	0.5882352941176471	0.45	0.8076923076923077	0.7333333333333333	0.6666666666666666	0.7083333333333334	0.8125	0.8571428571428571	0.6666666666666666	0.7894736842105263	0.65	0.5555555555555556	0.38461538461538464	0.35714285714285715	0.9	0.782608695652174	0.7894736842105263	0.48	0.4375	0.7222222222222222	0.45454545454545453	0.4166666666666667	0.3333333333333333	0.5263157894736842	0.7692307692307693	0.5625	0.75	0.6428571428571429	0.6	0.6923076923076923	1.0	0.6363636363636364	0.5	0.9090909090909091	0.7368421052631579	0.9333333333333333	1.0	0.8666666666666667	0.8571428571428571	1.0	0.9166666666666666	0.8125	0.7142857142857143	0.36	0.0	1.0	0.6	0.42857142857142855	0.5	0.3333333333333333	0.6666666666666666	0.5	0.5714285714285714	0.5833333333333334	0.6666666666666666	0.7857142857142857	0.2857142857142857	1.0	0.3333333333333333	0.7	0.5333333333333333	0.75	0.17857142857142858	0.6666666666666666	0.25	0.25	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	0.8571428571428571	0.7142857142857143	0.5	0.7	0.42857142857142855	0.7272727272727273	0.75	0.8333333333333334	1.0	0.6	0.6363636363636364	0.8	0.4	0.35714285714285715	0.2	0.6666666666666666	0.5	1.0	0.8	0.0	0.7777777777777778	0.7	0.0	1.0	0.06422018348623854	1.0	1.0	0.2631578947368421	0.28	0.0	0.75	1.0	0.6666666666666666	0.2727272727272727	0.0	0.11363636363636363	0.6666666666666666	0.42857142857142855	0.625	0.0	0.125	0.4166666666666667	0.42857142857142855	0.4166666666666667	1.0	0.054945054945054944	0.5	0.3333333333333333	0.75	1.0	1.0	0.6666666666666666	1.0	0.625	1.0	0.75	1.0	1.0	1.0	0.6666666666666666	0.0	0.75	0.0	1.0	1.0	1.0	0.04	0.047619047619047616	0.0	1.0	0.0	0.42857142857142855	0.5	0.5	0.06779661016949153	0.0	1.0	0.75	0.25	0.0	0.5	0.06153846153846154	0.06153846153846154	0.06153846153846154	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.8333333333333334	1.0	0.0	0.3333333333333333	0.6	0.03333333333333333	0.0	0.0	0.0	0.0	0.03389830508474576	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.3333333333333333	0.3333333333333333	0.0	0.8	0.8	0.6666666666666666	0.75	0.75	0.75	0.3333333333333333	0.3333333333333333	0.0625	0.3333333333333333	0.041666666666666664	0.0	0.06382978723404255	0.06382978723404255	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.75	0.0	1.0	0.3076923076923077	0.8	0.75	0.0	0.5	0.0	0.25	0.0	0.0	1.0	0.42857142857142855	0.4	1.0	1.0	1.0	1.0	0.11538461538461539	0.0	1.0	0.6666666666666666	1.0	1.0	0.25	0.2	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.2	1.0	0.0	0.0	0.058823529411764705	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.16666666666666666	1.0	0.0	0.5	0.0	0.1111111111111111	0.14285714285714285	0.07692307692307693	0.0	0.0	0.043478260869565216	0.0	0.1111111111111111	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	1.0	1.0	0.09523809523809523
recall	0.8507462686567164	0.8059701492537313	0.8656716417910447	0.8297872340425532	0.9361702127659575	0.851063829787234	0.7857142857142857	0.7857142857142857	0.4523809523809524	0.7317073170731707	0.5853658536585366	0.8292682926829268	0.7209302325581395	0.6046511627906976	0.5581395348837209	0.7222222222222222	0.6944444444444444	0.6111111111111112	0.7586206896551724	0.6206896551724138	0.5862068965517241	0.6190476190476191	0.47619047619047616	0.42857142857142855	0.7241379310344828	0.7586206896551724	0.896551724137931	0.8947368421052632	0.6842105263157895	0.9473684210526315	0.6666666666666666	0.8333333333333334	0.7222222222222222	0.8333333333333334	0.2777777777777778	0.5555555555555556	0.9473684210526315	0.9473684210526315	0.7894736842105263	0.7058823529411765	0.8235294117647058	0.7647058823529411	0.4166666666666667	0.4166666666666667	0.4166666666666667	0.6666666666666666	0.6666666666666666	0.6	0.46153846153846156	0.6923076923076923	0.46153846153846156	1.0	0.7777777777777778	0.7777777777777778	0.625	0.625	0.875	0.8235294117647058	0.8235294117647058	0.7647058823529411	0.8	0.8	0.7333333333333333	0.8125	0.625	0.5625	0.0	0.6666666666666666	0.6666666666666666	0.375	0.125	0.5	0.6666666666666666	0.5833333333333334	0.6666666666666666	0.5	0.7142857142857143	0.7857142857142857	0.2857142857142857	0.42857142857142855	0.5714285714285714	0.5833333333333334	0.6666666666666666	0.75	0.5	0.4	0.2	0.25	0.0	0.0	0.2	0.2	0.4	0.75	0.625	0.5	0.7777777777777778	1.0	0.8888888888888888	0.6	1.0	0.9	0.75	0.875	1.0	0.5714285714285714	0.7142857142857143	0.14285714285714285	0.4	0.4	0.6	0.8888888888888888	0.0	0.7777777777777778	1.0	0.0	0.8571428571428571	1.0	0.8571428571428571	1.0	0.7142857142857143	1.0	0.0	0.6	0.4	0.4	0.5	0.0	0.8333333333333334	0.5	0.375	0.625	0.0	0.2	1.0	0.6	1.0	0.8	1.0	0.4	0.6	0.5	0.6666666666666666	0.6666666666666666	0.4	0.4	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.6	0.8	0.4	0.0	0.6	0.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	0.0	0.5	0.0	0.75	0.25	0.5	1.0	0.0	0.4	0.6	0.25	0.0	0.25	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.8	1.0	0.2	0.0	0.3333333333333333	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.5	0.5	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	0.5	1.0	0.0	1.0	1.0	0.0	0.25	0.75	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.75	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	1.0	0.6666666666666666	1.0	1.0	1.0	0.3333333333333333	1.0	0.0	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	0.5	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	1.0
f1	0.8702290076335878	0.8120300751879699	0.8656716417910447	0.8764044943820225	0.9072164948453608	0.888888888888889	0.717391304347826	0.75	0.5277777777777778	0.6896551724137931	0.5853658536585366	0.6296296296296297	0.607843137254902	0.553191489361702	0.5333333333333333	0.7222222222222222	0.6410256410256411	0.5866666666666667	0.676923076923077	0.6666666666666666	0.6938775510204082	0.52	0.5263157894736842	0.4390243902439024	0.7636363636363636	0.7457627118644068	0.7647058823529411	0.7906976744186046	0.742857142857143	0.9	0.6666666666666666	0.8108108108108109	0.6842105263157895	0.6666666666666667	0.3225806451612903	0.43478260869565216	0.9230769230769231	0.8571428571428571	0.7894736842105263	0.5714285714285713	0.5714285714285714	0.7428571428571428	0.43478260869565216	0.4166666666666667	0.3703703703703704	0.5882352941176471	0.7142857142857142	0.5806451612903225	0.5714285714285714	0.6666666666666666	0.5217391304347826	0.8181818181818181	0.8750000000000001	0.7000000000000001	0.5555555555555556	0.7407407407407406	0.7999999999999999	0.8749999999999999	0.9032258064516129	0.8125	0.8275862068965518	0.888888888888889	0.8148148148148148	0.8125	0.6666666666666666	0.43902439024390244	0.0	0.8	0.631578947368421	0.39999999999999997	0.2	0.4	0.6666666666666666	0.5384615384615384	0.6153846153846153	0.5384615384615384	0.689655172413793	0.7857142857142857	0.2857142857142857	0.6	0.4210526315789474	0.6363636363636365	0.5925925925925926	0.75	0.2631578947368421	0.5	0.22222222222222224	0.25	0.0	0.0	0.25	0.25	0.5714285714285715	0.7999999999999999	0.6666666666666666	0.5	0.7368421052631577	0.6	0.7999999999999999	0.6666666666666665	0.9090909090909091	0.9473684210526316	0.6666666666666665	0.7368421052631579	0.888888888888889	0.47058823529411764	0.4761904761904762	0.16666666666666666	0.5	0.4444444444444445	0.7499999999999999	0.8421052631578948	0.0	0.7777777777777778	0.8235294117647058	0.0	0.923076923076923	0.1206896551724138	0.923076923076923	1.0	0.3846153846153846	0.43750000000000006	0.0	0.6666666666666665	0.5714285714285715	0.5	0.3529411764705882	0.0	0.19999999999999998	0.5714285714285715	0.39999999999999997	0.625	0.0	0.15384615384615385	0.5882352941176471	0.5	0.5882352941176471	0.888888888888889	0.10416666666666666	0.4444444444444445	0.42857142857142855	0.6	0.8	0.8	0.5	0.5714285714285715	0.7692307692307693	0.923076923076923	0.7999999999999999	0.923076923076923	0.7499999999999999	0.888888888888889	0.5	0.0	0.6666666666666665	0.0	0.8	0.9090909090909091	0.8	0.07692307692307693	0.08333333333333333	0.0	0.6666666666666666	0.0	0.5454545454545454	0.3333333333333333	0.5	0.12698412698412698	0.0	0.5714285714285715	0.6666666666666665	0.25	0.0	0.3333333333333333	0.11594202898550725	0.11594202898550725	0.11594202898550725	0.24000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.6666666666666666	0.0	0.6666666666666666	0.7272727272727272	0.9090909090909091	0.33333333333333337	0.0	0.3333333333333333	0.7499999999999999	0.06451612903225806	0.0	0.0	0.0	0.0	0.06557377049180328	0.0	0.4444444444444444	0.0	0.0	0.0	0.0	0.28571428571428575	0.0	0.5714285714285715	0.4	0.4	0.0	0.888888888888889	0.888888888888889	0.8	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.4444444444444444	0.4444444444444444	0.11764705882352941	0.4	0.07999999999999999	0.0	0.12	0.12	0.0	0.4	0.8571428571428571	1.0	0.0	0.0	0.0	0.8571428571428571	0.0	1.0	0.47058823529411764	0.888888888888889	0.75	0.0	0.6666666666666666	0.0	0.4	0.0	0.0	0.5	0.6	0.5	1.0	1.0	1.0	0.5	0.20689655172413793	0.0	1.0	0.6666666666666666	0.8	0.5	0.28571428571428575	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.28571428571428575	0.6666666666666666	0.0	0.0	0.1111111111111111	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.2857142857142857	0.6666666666666666	0.0	0.6666666666666666	0.0	0.19999999999999998	0.22222222222222224	0.14285714285714288	0.0	0.0	0.08333333333333333	0.0	0.19999999999999998	0.08695652173913045	0.08695652173913045	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.17391304347826084
auc_roc	0.9612476831528631	0.9869199752869638	0.9798231066887784	0.9942865154754811	0.9984927617512005	0.9962494304041501	0.9740955603899766	0.940738054951253	0.8907823704778018	0.932210080192795	0.8906801844849794	0.9391698175925541	0.9005764261578214	0.913734843967402	0.876088252832439	0.9376705653021442	0.9177875243664717	0.9372807017543859	0.8791021994033164	0.8619648928051065	0.8488517310761117	0.9580265095729013	0.9123711340206185	0.8782523318605793	0.9594353308782502	0.9333779712085705	0.9802477402075661	0.983974358974359	0.9915654520917678	0.986336032388664	0.9247311827956989	0.9756272401433692	0.9403225806451613	0.9230769230769231	0.9189892233370495	0.920661464139725	0.9955092509430573	0.9965870307167235	0.9924555415843362	0.9531057178116003	0.9526943644590703	0.9856026326614562	0.8204402515723269	0.8273584905660377	0.7993710691823899	0.973753280839895	0.9753280839895013	0.9202099737532807	0.9355427181514138	0.899665551839465	0.8546670720583764	0.9990892531876139	0.9927140255009107	0.9927140255009108	0.9072309417040358	0.9338565022421523	0.9573991031390134	0.9964596949891067	0.9379084967320261	0.9901960784313725	0.922053872053872	0.9818181818181818	0.8840067340067341	0.9312499999999999	0.7519736842105263	0.9134868421052631	0.9280368451352907	0.9833045480713875	0.9677605066206102	0.8736187845303868	0.8812154696132597	0.785220994475138	0.9417613636363636	0.9398674242424242	0.9621212121212122	0.8110735418427727	0.9459002535925614	0.9689349112426036	0.8587848932676518	0.7947454844006568	0.8300492610837439	0.8205521472392637	0.9547546012269938	0.918200408997955	0.8267515923566879	0.9464968152866242	0.9337579617834395	0.8111888111888111	0.6608391608391608	0.8583916083916084	0.9889655172413793	0.9393103448275862	0.9917241379310345	0.9866412213740459	0.9799618320610687	0.9694656488549618	0.9870801033591731	0.9732988802756244	0.9862187769164513	0.8421487603305785	0.9966942148760332	0.9991735537190083	0.9663865546218487	0.9642857142857143	1.0	0.9577639751552796	0.9031055900621118	0.9217391304347826	0.7752212389380532	0.9628318584070796	0.9575221238938052	0.9938837920489296	0.9755351681957186	0.9898063200815493	0.9958791208791209	0.9862637362637363	1.0	0.8697478991596639	0.8851540616246498	1.0	0.9171428571428571	0.9728571428571429	0.9214285714285715	0.879591836734694	0.9	0.8346938775510204	0.7064814814814815	0.7925925925925926	0.8759259259259259	0.9360795454545454	0.9488636363636364	0.9417613636363636	0.9213483146067416	0.8247191011235956	0.9865168539325843	0.9793103448275862	0.9816091954022989	0.9954022988505747	0.8220930232558139	0.7837209302325582	0.9395348837209303	0.9876543209876543	0.9115226337448559	1.0	0.9481481481481482	0.7728395061728395	0.9925925925925926	0.9777365491651205	0.9944341372912802	0.9888682745825602	0.9184210526315789	1.0	0.886842105263158	0.832	0.768	0.9066666666666667	0.7847222222222221	0.9039351851851853	0.8287037037037037	0.7361111111111112	0.5046296296296295	0.5462962962962963	0.9788732394366197	0.8257042253521126	0.9683098591549296	0.9104477611940299	0.9813432835820896	0.9962686567164178	0.6738461538461539	0.9476923076923077	0.9569230769230769	0.7734375	0.640625	0.94921875	0.9057377049180327	0.9016393442622951	0.930327868852459	0.912568306010929	0.45901639344262296	0.8743169398907105	0.9016393442622951	0.5	0.6639344262295082	0.9583333333333333	0.9666666666666667	0.8916666666666667	0.9885057471264368	0.9597701149425286	0.9827586206896551	0.9535714285714285	1.0	0.7928571428571428	0.9239766081871346	0.9532163742690059	0.9883040935672515	0.9827586206896552	1.0	0.9051724137931035	0.9824561403508771	0.9824561403508771	0.9473684210526316	0.9455128205128205	0.8974358974358974	0.9615384615384616	0.6732026143790849	0.8823529411764706	0.8366013071895425	0.9115646258503401	0.9251700680272109	0.8639455782312925	0.9693877551020408	0.8877551020408163	0.8061224489795918	1.0	0.9893617021276595	1.0	0.9787234042553191	1.0	0.9929078014184397	0.9407407407407408	0.9407407407407407	0.9629629629629629	0.7608695652173914	0.42391304347826086	0.4673913043478261	0.9242424242424242	0.43939393939393934	0.6590909090909091	0.875	0.9880952380952381	1.0	0.6511627906976745	0.6744186046511628	0.4534883720930233	1.0	0.983739837398374	1.0	1.0	1.0	0.8717948717948718	0.975609756097561	0.9878048780487805	0.8902439024390244	0.975609756097561	0.8048780487804879	0.975609756097561	1.0	0.9914529914529915	0.9059829059829059	1.0	1.0	1.0	0.6481481481481481	0.7037037037037036	0.75	1.0	0.8796296296296295	0.8333333333333333	0.9803921568627451	0.892156862745098	0.7156862745098038	0.4852941176470588	1.0	0.9264705882352942	0.25	0.7794117647058822	0.9264705882352942	0.8939393939393939	0.9393939393939393	0.8484848484848484	0.71875	0.3125	0.296875	0.39285714285714285	1.0	0.9642857142857143	0.5	0.8425925925925927	0.5555555555555556	1.0	0.64	0.7692307692307692	0.9615384615384616	1.0	0.8846153846153846	0.4375	0.8333333333333334	0.6041666666666666	0.7272727272727273	0.9090909090909091	0.18181818181818177	0.7619047619047619	0.9047619047619048	1.0	1.0	0.30000000000000004	0.4	0.6842105263157895	0.75	0.8157894736842105
matthews_coeff	0.861249225915733	0.7984477104836738	0.8558677202224173	0.8689908607042064	0.900294681741589	0.8817006629016052	0.6984993418349066	0.7322396773340112	0.5081091830549512	0.6679143767305677	0.5564050359413305	0.6185856819194925	0.5826239186133056	0.5195300318599233	0.4979602011222927	0.7046783625730995	0.6185827581748929	0.5599575687984074	0.6602666969749711	0.6507203936766282	0.6923771291139348	0.49684411119884053	0.5065997668285172	0.40957693352850205	0.7440822843328398	0.7215836000478282	0.7490529362290168	0.7824302483269149	0.731614052189469	0.894853790935286	0.6473118279569893	0.7998391330615864	0.6658897861359454	0.6576175988361224	0.2929375428222239	0.40398046180931535	0.9182958120009836	0.8513780732411295	0.7758218070774205	0.5523831547189003	0.5695079552667871	0.727443450449049	0.41077154369748237	0.39025157232704405	0.34086091991115425	0.5653348887164626	0.7006746468626558	0.5553578638264554	0.5726404731914516	0.6493650309449023	0.5052217640407466	0.8252020273099301	0.8783247583954802	0.6915380478813112	0.5236255955919172	0.740118785694141	0.7876960106898607	0.8677771604906219	0.9012481272912645	0.8005366954442916	0.8155662156336084	0.8877272675166272	0.8081456564134952	0.7967105263157894	0.6422753476356158	0.39202911571228094	-0.026514087755995626	0.8102237870082645	0.6143874464615978	0.3762286855084352	0.2350855965116528	0.3763417485671501	0.6439393939393939	0.5061232511798716	0.5890075466692581	0.5051252937022628	0.6634487405768607	0.7679628064243449	0.2569786535303777	0.6472562166189259	0.40721367547525344	0.6150860545954918	0.5630795885487399	0.7315950920245399	0.22452088277630772	0.49370234478733555	0.17973817792180916	0.20804195804195805	-0.04811368259505281	-0.03901649954279537	0.23875114908478096	0.23875114908478096	0.6260126930757011	0.7906112139788716	0.6493580536407442	0.46946564885496184	0.7185930482493189	0.6234615617156178	0.7891358050181779	0.647015175014922	0.9052951058357367	0.9447872516178825	0.6462089513172031	0.7267561318070879	0.8868791472623198	0.44021955480533576	0.4640834972201941	0.1267778491265125	0.5005627204112767	0.42554658132074963	0.7678315032553069	0.8296816582394435	0.0	0.7594291539245668	0.8245045132124458	0.0	0.9214008855198343	0.0	0.9213148657385218	1.0	0.37158561798988415	0.47916594202843754	0.0	0.656073067361848	0.6229918232859787	0.49816670706422256	0.31242824488135434	0.0	0.1943250826893887	0.5449492609130662	0.3503141114094049	0.5909090909090909	0.0	0.09759319479203037	0.6195927138743179	0.47371150357749975	0.6189844605901729	0.8893306982833162	0.0	0.4187850453324065	0.4047365620109878	0.5900124413484907	0.8065992869067975	0.8065992869067975	0.494393175547924	0.6210590034081188	0.775791113542719	0.9198662110077999	0.7825855808712296	0.9198662110077999	0.7646014547562571	0.8886002417343749	0.4929667274086394	0.0	0.6515837655350015	0.0	0.8053872662568292	0.9065968278232491	0.8053872662568292	0.0	0.024246432248443597	0.0	0.6973531170526261	-0.027592113093901974	0.5358010739657247	0.32759224270753795	0.4701492537313433	0.11019381311247532	0.0	0.6183469424008423	0.648649304898973	0.203125	0.0	0.3263956049169334	0.0	0.0	0.0	0.3064142895501718	-0.03983041789032374	-0.04918032786885246	0.0	0.0	0.0	0.0	0.5577733510227171	-0.02337622911060922	0.6494252873563219	-0.029361010975735173	0.6494252873563219	0.7040083136069528	0.9046835805696823	0.4320493798938574	-0.0426014322842305	0.2982456140350877	0.760885910252682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42958772458840316	0.0	-0.058823529411764705	0.0	0.0	0.23809523809523808	-0.03464794643376185	0.5476190476190477	0.37880720420707903	0.37880720420707903	0.0	0.8848608497409383	0.8848608497409383	0.7989354619369612	0.8567628336893993	0.8567628336893993	0.8567628336893993	0.42289003161103106	0.42289003161103106	0.0	0.3768673314407159	0.0	-0.043478260869565216	0.0	0.0	0.0	0.48304589153964794	0.8558961032361835	1.0	0.0	-0.046511627906976744	-0.03251280443811776	0.8553989227683015	0.0	1.0	0.4865042554105199	0.882885711452609	0.7243589743589743	0.0	0.6896446592974972	-0.03407990882954985	0.4619682176798978	0.0	0.0	0.563092506371473	0.6201736729460423	0.4689972494145568	1.0	1.0	1.0	0.5619514869490164	0.2041241452319315	0.0	1.0	0.6388888888888888	0.8053872662568292	0.5610836076867821	0.21545320416459132	0.1722116800484161	-0.040996003084539386	0.0	-0.058823529411764705	0.0	0.0	0.21693045781865616	0.251259453814803	0.696630546019236	-0.06060606060606061	0.0	0.0	-0.26516504294495535	-0.04962916669854651	0.6948083337796511	0.0	0.0	0.2857738033247041	-0.05143444998736397	0.3668996928526714	0.6933752452815364	0.0	0.6933752452815364	0.0	0.2773500981126146	0.15018785229652767	0.0	-0.05773502691896257	-0.0657951694959769	0.0	0.0	0.26226526415648105	0.0	0.0	0.0	0.0	-0.15811388300841897	0.689202437604511	0.689202437604511	0.0
