	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL4097197_CHEMBL521851-CHEMBL1083192	CHEMBL4097197_CHEMBL521851	CHEMBL1083192	[R1]c1nc2cc(sc2c(n1)N3CCOCC3)CN4CCN(CC4)S(=O)(=O)C	[R1]c1cccc2c1cn[nH]2	[R1]c1cnc(nc1)N	6.2441251443275085	7.5376020021010435	1.293476857773535	1.182488472874797	1	1.0	CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)(~c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1
1	CHEMBL1090599-CHEMBL1090598	CHEMBL1090599	CHEMBL1090598	[R1]N(C)Cc1cc2c(s1)c(nc(n2)c3cnc(nc3)N)N4CCOCC4	[R1]C(=O)C	[R1]S(=O)(=O)C	7.301029995663981	8.0	0.6989700043360187	1.182488472874797	-1	16.0	CC(=O)N(C)(Cc1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1)~[SH](C)(=O)=O
2	CHEMBL1090600-CHEMBL2178606	CHEMBL1090600	CHEMBL2178606	[R1]C(C)(C)c1cc2c(s1)c(nc(n2)c3cnc(nc3)N)N4CCOCC4	[R1]N	[R1]OC	7.229147988357855	8.0	0.7708520116421447	1.182488472874797	-1	15.0	CO~C(C)(C)(N)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1
3	CHEMBL1921986_CHEMBL1922094-CHEMBL1091978	CHEMBL1091978	CHEMBL1921986_CHEMBL1922094	[R1]N1CCN(CC1)Cc2c(c3c(s2)c(nc(n3)c4cnc(nc4)N)N5CCOCC5)C	[R1]S(=O)(=O)C	[R1]C(=O)C(C)O	7.67778070526608	7.769551078621726	0.0917703733556463	1.182488472874797	-1	14.0	Cc1c(CN2CCN(~C(=O)C(C)O)(S(C)(=O)=O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
4	CHEMBL3218401-CHEMBL1234353	CHEMBL1234353	CHEMBL3218401	[R1]c1cc2c(nc(nc2n(c1=O)C3CCCC3)NC)C	[R1]c1cccc(c1)CO	[R1]c1ccc(nc1)OC	6.075720713938117	6.154901959985742	0.0791812460476251	1.182488472874797	-1	12.0	CNc1nc(C)c2cc(-c3cccc(CO)c3)(~c3ccc(OC)nc3)c(=O)n(C3CCCC3)c2n1
5	CHEMBL1234354-CHEMBL2057727	CHEMBL2057727	CHEMBL1234354	[R1]n1c2c(cc(c1=O)c3ccc(nc3)OC)c(nc(n2)N)C	[R1]C1CCC1	[R1]C1CCC(CC1)OCCO	7.116906641424309	7.795880017344077	0.6789733759197665	1.182488472874797	-1	10.0	COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC3)(~C3CCC(OCCO)CC3)c2=O)cn1
6	CHEMBL1234354-CHEMBL2376095	CHEMBL1234354	CHEMBL2376095	[R1]OC1CCC(CC1)n2c3c(cc(c2=O)c4ccc(nc4)OC)c(nc(n3)N)C	[R1]CCO	[R1]CO	7.795880017344077	7.892790030352131	0.0969100130080553	1.182488472874797	-1	9.0	COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(O(CCO)~CO)CC3)c2=O)cn1
7	CHEMBL2376096-CHEMBL1234354	CHEMBL1234354	CHEMBL2376096	[R1]OC1CCC(CC1)n2c3c(cc(c2=O)c4ccc(nc4)OC)c(nc(n3)N)C	[R1]CCO	[R1]CC(=O)O	7.795880017344077	8.063989204284791	0.2681091869407153	1.182488472874797	-1	9.0	COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(O(CCO)~CC(=O)O)CC3)c2=O)cn1
8	CHEMBL1234354-CHEMBL3218404	CHEMBL3218404	CHEMBL1234354	[R1]n1c2c(cc(c1=O)c3ccc(nc3)OC)c(nc(n2)N)C	[R1]C1CCOCC1	[R1]C1CCC(CC1)OCCO	6.9586073148417755	7.795880017344077	0.8372727025022995	1.182488472874797	-1	10.0	COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCOCC3)(~C3CCC(OCCO)CC3)c2=O)cn1
9	CHEMBL1234354-CHEMBL3218405	CHEMBL3218405	CHEMBL1234354	[R1]n1c2c(cc(c1=O)c3ccc(nc3)OC)c(nc(n2)N)C	[R1]C1CCOC1	[R1]C1CCC(CC1)OCCO	6.823908740944319	7.795880017344077	0.9719712763997572	1.182488472874797	-1	10.0	COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCOC3)(~C3CCC(OCCO)CC3)c2=O)cn1
