	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL100017-CHEMBL100702	CHEMBL100017	CHEMBL100702	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]C(C)C	[R1]CCc1ccccc1	6.22402566887063	7.031517051446066	0.807491382575436	2.066095341244654	-1	68.0	CC(C)N1(~CCc2ccccc2)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
1	CHEMBL100017-CHEMBL100895	CHEMBL100895	CHEMBL100017	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]CCOC	[R1]C(C)C	6.062983892535187	6.22402566887063	0.16104177633544306	2.066095341244654	-1	68.0	COCCN1(~C(C)C)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
2	CHEMBL100017-CHEMBL101306	CHEMBL100017	CHEMBL101306	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]C(C)C	[R1]CCC	6.22402566887063	6.6345120151091015	0.41048634623847136	2.066095341244654	-1	68.0	CCC~N1(C(C)C)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
3	CHEMBL100017-CHEMBL105708	CHEMBL100017	CHEMBL105708	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]C(C)C	[R1]CC(C)C	6.22402566887063	6.523748203992968	0.2997225351223367	2.066095341244654	-1	68.0	CC(C)C~N1(C(C)C)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
4	CHEMBL100017-CHEMBL419727	CHEMBL100017	CHEMBL419727	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]C(C)C	[R1]Cc1ccccc1	6.22402566887063	6.4236586497942065	0.19963298092357729	2.066095341244654	-1	68.0	CC(C)N1(~Cc2ccccc2)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
5	CHEMBL100895-CHEMBL100702	CHEMBL100895	CHEMBL100702	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]CCOC	[R1]CCc1ccccc1	6.062983892535187	7.031517051446066	0.9685331589108791	2.066095341244654	-1	68.0	COCCN1(~CCc2ccccc2)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
6	CHEMBL101306-CHEMBL100702	CHEMBL101306	CHEMBL100702	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]CCC	[R1]CCc1ccccc1	6.6345120151091015	7.031517051446066	0.3970050363369646	2.066095341244654	-1	68.0	CCCN1(~CCc2ccccc2)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
7	CHEMBL105708-CHEMBL100702	CHEMBL105708	CHEMBL100702	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]CC(C)C	[R1]CCc1ccccc1	6.523748203992968	7.031517051446066	0.5077688474530992	2.066095341244654	-1	68.0	CC(C)CN1(~CCc2ccccc2)CC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O
8	CHEMBL316864-CHEMBL100702	CHEMBL100702	CHEMBL316864	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]CCc1ccccc1	[R1]CCCc1ccccc1	7.031517051446066	7.721246399047171	0.6897293476011049	2.066095341244654	-1	68.0	O=C(NC(Cc1ccccc1)C(=O)NC1CC(=O)N(CCc2ccccc2)(~CCCc2ccccc2)CC1=O)OCc1ccccc1
9	CHEMBL100702-CHEMBL419727	CHEMBL419727	CHEMBL100702	[R1]N1CC(=O)C(CC1=O)NC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3	[R1]Cc1ccccc1	[R1]CCc1ccccc1	6.4236586497942065	7.031517051446066	0.6078584016518587	2.066095341244654	-1	68.0	O=C(NC(Cc1ccccc1)C(=O)NC1CC(=O)N(Cc2ccccc2)(~CCc2ccccc2)CC1=O)OCc1ccccc1
