	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL209476-CHEMBL209481	CHEMBL209481	CHEMBL209476	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(CC)CC	[R1]CCCCN(CC)CC	7.060480747381384	7.346787486224656	0.2863067388432716	1.0380605209033256	-1	5.0	CCN(CC)CCCC~O(CCN(CC)CC)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
1	CHEMBL209476-CHEMBL209497	CHEMBL209476	CHEMBL209497	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCCN(CC)CC	[R1]CCN1CCCC1	7.346787486224656	8.301029995663981	0.9542425094393252	1.0380605209033256	-1	5.0	CCN(CC)CCCCO(~CCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
2	CHEMBL209476-CHEMBL209498	CHEMBL209476	CHEMBL209498	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCCN(CC)CC	[R1]CCN1CCCCC1	7.346787486224656	8.096910013008056	0.7501225267834002	1.0380605209033256	-1	5.0	CCN(CC)CCCCO(~CCN1CCCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
3	CHEMBL209476-CHEMBL211031	CHEMBL211031	CHEMBL209476	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN1CCCC1	[R1]CCCCN(CC)CC	7.309803919971486	7.346787486224656	0.0369835662531699	1.0380605209033256	-1	5.0	CCN(CC)CCCC~O(CCCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
4	CHEMBL209476-CHEMBL211398	CHEMBL209476	CHEMBL211398	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCCN(CC)CC	[R1]CCN(C)C	7.346787486224656	7.585026652029183	0.23823916580452664	1.0380605209033256	-1	5.0	CCN(CC)CCCCO(~CCN(C)C)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
5	CHEMBL209476-CHEMBL377468	CHEMBL209476	CHEMBL377468	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCCN(CC)CC	[R1]CCCN(C)C	7.346787486224656	7.5376020021010435	0.19081451587638745	1.0380605209033256	-1	5.0	CCN(CC)CCCCO(~CCCN(C)C)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
6	CHEMBL209476-CHEMBL378825	CHEMBL209476	CHEMBL378825	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCCN(CC)CC	[R1]CCCN(CC)CC	7.346787486224656	7.67778070526608	0.33099321904142354	1.0380605209033256	-1	5.0	CCN(CC)CCCCO(~CCCN(CC)CC)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
7	CHEMBL209476-CHEMBL383941	CHEMBL209476	CHEMBL383941	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCCN(CC)CC	[R1]CN(CC)CC	7.346787486224656	7.420216403383192	0.07342891715853472	1.0380605209033256	-1	5.0	CCN(CC)CCCCO(~CN(CC)CC)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
8	CHEMBL209481-CHEMBL209497	CHEMBL209481	CHEMBL209497	[R1]CCOc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N(CC)CC	[R1]N1CCCC1	7.060480747381384	8.301029995663981	1.2405492482825968	1.0380605209033256	1	0.0	CCN(CC)C(COc1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1)~N1CCCC1
9	CHEMBL211031-CHEMBL209481	CHEMBL209481	CHEMBL211031	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(CC)CC	[R1]CCCN1CCCC1	7.060480747381384	7.309803919971486	0.2493231725901017	1.0380605209033256	-1	5.0	CCN(CC)CCO(~CCCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
10	CHEMBL211398-CHEMBL209481	CHEMBL209481	CHEMBL211398	[R1]CCOc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N(CC)CC	[R1]N(C)C	7.060480747381384	7.585026652029183	0.5245459046477983	1.0380605209033256	-1	0.0	CCN(CC)C(COc1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1)~N(C)C
11	CHEMBL377468-CHEMBL209481	CHEMBL209481	CHEMBL377468	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(CC)CC	[R1]CCCN(C)C	7.060480747381384	7.5376020021010435	0.4771212547196591	1.0380605209033256	-1	5.0	CCN(CC)CCO(~CCCN(C)C)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
12	CHEMBL378825-CHEMBL209481	CHEMBL209481	CHEMBL378825	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(CC)CC	[R1]CCCN(CC)CC	7.060480747381384	7.67778070526608	0.6172999578846952	1.0380605209033256	-1	5.0	CCN(CC)CCC~O(CCN(CC)CC)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
13	CHEMBL209481-CHEMBL383941	CHEMBL209481	CHEMBL383941	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(CC)CC	[R1]CN(CC)CC	7.060480747381384	7.420216403383192	0.35973565600180635	1.0380605209033256	-1	5.0	CCN(CC)CCO(~CN(CC)CC)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
14	CHEMBL209497-CHEMBL209498	CHEMBL209498	CHEMBL209497	[R1]CCOc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N1CCCCC1	[R1]N1CCCC1	8.096910013008056	8.301029995663981	0.204119982655925	1.0380605209033256	-1	0.0	O=C1C(=Nc2cccc(C(F)(F)F)c2)c2ccccc2N1c1cccc(OCC(N2CCCCC2)~N2CCCC2)c1
15	CHEMBL211031-CHEMBL209497	CHEMBL211031	CHEMBL209497	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN1CCCC1	[R1]CCN1CCCC1	7.309803919971486	8.301029995663981	0.9912260756924952	1.0380605209033256	-1	5.0	O=C1C(=Nc2cccc(C(F)(F)F)c2)c2ccccc2N1c1cccc(O(CCCN2CCCC2)~CCN2CCCC2)c1
16	CHEMBL211398-CHEMBL209497	CHEMBL211398	CHEMBL209497	[R1]CCOc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N(C)C	[R1]N1CCCC1	7.585026652029183	8.301029995663981	0.7160033436347986	1.0380605209033256	-1	0.0	CN(C)C(COc1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1)~N1CCCC1
17	CHEMBL377468-CHEMBL209497	CHEMBL377468	CHEMBL209497	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN(C)C	[R1]CCN1CCCC1	7.5376020021010435	8.301029995663981	0.7634279935629378	1.0380605209033256	-1	5.0	CN(C)CCCO(~CCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
18	CHEMBL378825-CHEMBL209497	CHEMBL378825	CHEMBL209497	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN(CC)CC	[R1]CCN1CCCC1	7.67778070526608	8.301029995663981	0.6232492903979017	1.0380605209033256	-1	5.0	CCN(CC)CCCO(~CCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
19	CHEMBL209497-CHEMBL383941	CHEMBL383941	CHEMBL209497	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CN(CC)CC	[R1]CCN1CCCC1	7.420216403383192	8.301029995663981	0.8808135922807905	1.0380605209033256	-1	5.0	CCN(CC)CO(~CCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
20	CHEMBL211031-CHEMBL209498	CHEMBL211031	CHEMBL209498	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN1CCCC1	[R1]CCN1CCCCC1	7.309803919971486	8.096910013008056	0.7871060930365701	1.0380605209033256	-1	5.0	O=C1C(=Nc2cccc(C(F)(F)F)c2)c2ccccc2N1c1cccc(O(CCCN2CCCC2)~CCN2CCCCC2)c1
21	CHEMBL211398-CHEMBL209498	CHEMBL211398	CHEMBL209498	[R1]CCOc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N(C)C	[R1]N1CCCCC1	7.585026652029183	8.096910013008056	0.5118833609788735	1.0380605209033256	-1	0.0	CN(C)C(COc1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1)~N1CCCCC1
22	CHEMBL377468-CHEMBL209498	CHEMBL377468	CHEMBL209498	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN(C)C	[R1]CCN1CCCCC1	7.5376020021010435	8.096910013008056	0.5593080109070128	1.0380605209033256	-1	5.0	CN(C)CCCO(~CCN1CCCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
23	CHEMBL378825-CHEMBL209498	CHEMBL378825	CHEMBL209498	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN(CC)CC	[R1]CCN1CCCCC1	7.67778070526608	8.096910013008056	0.4191293077419767	1.0380605209033256	-1	5.0	CCN(CC)CCCO(~CCN1CCCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
24	CHEMBL209498-CHEMBL383941	CHEMBL383941	CHEMBL209498	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CN(CC)CC	[R1]CCN1CCCCC1	7.420216403383192	8.096910013008056	0.6766936096248655	1.0380605209033256	-1	5.0	CCN(CC)CO(~CCN1CCCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
25	CHEMBL209730-CHEMBL211467	CHEMBL209730	CHEMBL211467	[R1]CCOc1ccc(cc1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N(C)C	[R1]N(CC)CC	7.0506099933550885	7.107905397309519	0.057295403954430675	1.0380605209033256	-1	4.0	CCN(CC)~C(COc1ccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)cc1)N(C)C
26	CHEMBL213893-CHEMBL209730	CHEMBL209730	CHEMBL213893	[R1]Oc1ccc(cc1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(C)C	[R1]CCCN(CC)CC	7.0506099933550885	7.468521082957745	0.4179110896026561	1.0380605209033256	-1	3.0	CCN(CC)CCC~O(CCN(C)C)c1ccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)cc1
27	CHEMBL377328-CHEMBL209730	CHEMBL209730	CHEMBL377328	[R1]Oc1ccc(cc1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCN(C)C	[R1]CCCCN(CC)CC	7.0506099933550885	7.154901959985742	0.10429196663065364	1.0380605209033256	-1	3.0	CCN(CC)CCCC~O(CCN(C)C)c1ccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)cc1
28	CHEMBL211031-CHEMBL211398	CHEMBL211031	CHEMBL211398	[R1]Oc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]CCCN1CCCC1	[R1]CCN(C)C	7.309803919971486	7.585026652029183	0.2752227320576965	1.0380605209033256	-1	5.0	CN(C)CC~O(CCCN1CCCC1)c1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1
29	CHEMBL377468-CHEMBL211031	CHEMBL211031	CHEMBL377468	[R1]CCCOc1cccc(c1)N2c3ccccc3C(=Nc4cccc(c4)C(F)(F)F)C2=O	[R1]N1CCCC1	[R1]N(C)C	7.309803919971486	7.5376020021010435	0.2277980821295573	1.0380605209033256	-1	2.0	CN(C)~C(CCOc1cccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)c1)N1CCCC1
