	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL108722-CHEMBL105970	CHEMBL105970	CHEMBL108722	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccccc1C	[R1]c1cccc(c1)OC	6.4089353929735005	7.102372908709557	0.6934375157360568	1.9704257931098248	-1	108.0	COc1cccc(~N2(c3ccccc3C)CCN(C(=O)Nc3ccc(OC)c(N4CCN(C)CC4)c3)CC2)c1
1	CHEMBL111302-CHEMBL105970	CHEMBL111302	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1c(cccc1C)C	[R1]c1ccccc1C	6.405607449624574	6.4089353929735005	0.0033279433489266	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3c(C)cccc3C)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
2	CHEMBL194206-CHEMBL105970	CHEMBL194206	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccc(cc1)F	[R1]c1ccccc1C	5.966978555317088	6.4089353929735005	0.441956837656412	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
3	CHEMBL105970-CHEMBL196169	CHEMBL105970	CHEMBL196169	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccccc1C	[R1]c1ccccc1F	6.4089353929735005	6.501689446210397	0.0927540532368977	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccccc3C)(~c3ccccc3F)CC2)cc1N1CCN(C)CC1
4	CHEMBL105970-CHEMBL196370_CHEMBL430500	CHEMBL196370_CHEMBL430500	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccccc1OC	[R1]c1ccccc1C	6.174021965233463	6.4089353929735005	0.2349134277400377	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccccc3OC)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
5	CHEMBL196598-CHEMBL105970	CHEMBL105970	CHEMBL196598	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccccc1C	[R1]c1ccc(cc1)C(F)(F)F	6.4089353929735005	6.417936637088291	0.0090012441147901	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccccc3C)(~c3ccc(C(F)(F)F)cc3)CC2)cc1N1CCN(C)CC1
6	CHEMBL197408-CHEMBL105970	CHEMBL197408	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccc(cc1)c2ccccc2	[R1]c1ccccc1C	6.392544976785331	6.4089353929735005	0.0163904161881696	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
7	CHEMBL197796-CHEMBL105970	CHEMBL197796	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccc(cc1)SC	[R1]c1ccccc1C	6.05453141486818	6.4089353929735005	0.3544039781053207	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
8	CHEMBL323986-CHEMBL105970	CHEMBL323986	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccc(cc1C)C	[R1]c1ccccc1C	6.243363891754153	6.4089353929735005	0.1655715012193477	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccc(C)cc3C)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
9	CHEMBL325131-CHEMBL105970	CHEMBL325131	CHEMBL105970	[R1]N1CCN(CC1)C(=O)Nc2ccc(c(c2)N3CCN(CC3)C)OC	[R1]c1ccccc1	[R1]c1ccccc1C	6.346787486224656	6.4089353929735005	0.0621479067488444	1.9704257931098248	-1	108.0	COc1ccc(NC(=O)N2CCN(c3ccccc3)(~c3ccccc3C)CC2)cc1N1CCN(C)CC1
