	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL1224032-CHEMBL1224031	CHEMBL1224032	CHEMBL1224031	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NC(C)C	[R1]Nc1ccccc1	6.244887733604928	6.6516951369518384	0.4068074033469102	1.1705863484336845	-1	32.0	CC(C)NC(=O)(~Nc1ccccc1)N1OCC2CSc3ccc(F)cc3C21
1	CHEMBL1224033-CHEMBL1224031	CHEMBL1224033	CHEMBL1224031	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NCCC	[R1]Nc1ccccc1	6.415668775632469	6.6516951369518384	0.2360263613193698	1.1705863484336845	-1	32.0	CCCNC(=O)(~Nc1ccccc1)N1OCC2CSc3ccc(F)cc3C21
2	CHEMBL1224034-CHEMBL1224031	CHEMBL1224031	CHEMBL1224034	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]Nc1ccccc1	[R1]NC1CCCCC1	6.6516951369518384	7.3767507096020974	0.7250555726502599	1.1705863484336845	-1	32.0	O=C(Nc1ccccc1)(~NC1CCCCC1)N1OCC2CSc3ccc(F)cc3C21
3	CHEMBL1224035-CHEMBL1224031	CHEMBL1224035	CHEMBL1224031	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NCCCC	[R1]Nc1ccccc1	6.310691140876379	6.6516951369518384	0.3410039960754591	1.1705863484336845	-1	32.0	CCCCNC(=O)(~Nc1ccccc1)N1OCC2CSc3ccc(F)cc3C21
4	CHEMBL1224032-CHEMBL1224033	CHEMBL1224032	CHEMBL1224033	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NC(C)C	[R1]NCCC	6.244887733604928	6.415668775632469	0.1707810420275404	1.1705863484336845	-1	32.0	CCCN~C(=O)(NC(C)C)N1OCC2CSc3ccc(F)cc3C21
5	CHEMBL1224032-CHEMBL1224035	CHEMBL1224032	CHEMBL1224035	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NC(C)C	[R1]NCCCC	6.244887733604928	6.310691140876379	0.065803407271451	1.1705863484336845	-1	32.0	CCCCN~C(=O)(NC(C)C)N1OCC2CSc3ccc(F)cc3C21
6	CHEMBL1224034-CHEMBL1224033	CHEMBL1224033	CHEMBL1224034	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NCCC	[R1]NC1CCCCC1	6.415668775632469	7.3767507096020974	0.9610819339696296	1.1705863484336845	-1	32.0	CCCNC(=O)(~NC1CCCCC1)N1OCC2CSc3ccc(F)cc3C21
7	CHEMBL1224033-CHEMBL1224035	CHEMBL1224035	CHEMBL1224033	[R1]C(=O)N1C2c3cc(ccc3SCC2CO1)F	[R1]NCCCC	[R1]NCCC	6.310691140876379	6.415668775632469	0.1049776347560893	1.1705863484336845	-1	32.0	CCCCNC(=O)(~NCCC)N1OCC2CSc3ccc(F)cc3C21
8	CHEMBL1224102-CHEMBL1224036	CHEMBL1224102	CHEMBL1224036	[R1]C(=O)N1C2c3ccccc3OCC2CO1	[R1]NCCC	[R1]Nc1ccccc1	5.180719353027518	5.794254459057338	0.6135351060298202	1.1705863484336845	-1	16.0	CCCNC(=O)(~Nc1ccccc1)N1OCC2COc3ccccc3C21
9	CHEMBL1224103-CHEMBL1224036	CHEMBL1224103	CHEMBL1224036	[R1]C(=O)N1C2c3ccccc3OCC2CO1	[R1]NC1CCCCC1	[R1]Nc1ccccc1	5.7512912643990814	5.794254459057338	0.0429631946582569	1.1705863484336845	-1	16.0	O=C(NC1CCCCC1)(~Nc1ccccc1)N1OCC2COc3ccccc3C21
10	CHEMBL1224103-CHEMBL1224102	CHEMBL1224102	CHEMBL1224103	[R1]C(=O)N1C2c3ccccc3OCC2CO1	[R1]NCCC	[R1]NC1CCCCC1	5.180719353027518	5.7512912643990814	0.5705719113715633	1.1705863484336845	-1	16.0	CCCNC(=O)(~NC1CCCCC1)N1OCC2COc3ccccc3C21
11	CHEMBL1631532-CHEMBL1631535	CHEMBL1631535	CHEMBL1631532	[R1]Nc1cccc(c1)CCN2CCN(CC2)c3cccc4c3ccc(n4)C	[R1]S(=O)(=O)C	[R1]C(=O)OC	6.399996913372259	6.699991797446188	0.2999948840739286	1.1705863484336845	-1	15.0	COC(=O)~N(c1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1)S(C)(=O)=O
12	CHEMBL1632206-CHEMBL1631532	CHEMBL1631532	CHEMBL1632206	[R1]Nc1cccc(c1)CCN2CCN(CC2)c3cccc4c3ccc(n4)C	[R1]C(=O)OC	[R1]C(=O)C	6.699991797446188	6.799998134593397	0.1000063371472093	1.1705863484336845	-1	15.0	COC(=O)N(c1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1)~C(C)=O
13	CHEMBL1631532-CHEMBL1632210	CHEMBL1631532	CHEMBL1632210	[R1]Nc1cccc(c1)CCN2CCN(CC2)c3cccc4c3ccc(n4)C	[R1]C(=O)OC	[R1]C(=O)c1ccccc1	6.699991797446188	6.900008766455318	0.2000169690091287	1.1705863484336845	-1	15.0	COC(=O)N(c1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1)~C(=O)c1ccccc1
14	CHEMBL1631532-CHEMBL1632217	CHEMBL1632217	CHEMBL1631532	[R1]Nc1cccc(c1)CCN2CCN(CC2)c3cccc4c3ccc(n4)C	[R1]C(=O)c1cnccn1	[R1]C(=O)OC	6.0999990348465305	6.699991797446188	0.5999927625996575	1.1705863484336845	-1	15.0	COC(=O)~N(C(=O)c1cnccn1)c1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1
15	CHEMBL1632220-CHEMBL1631532	CHEMBL1632220	CHEMBL1631532	[R1]C(=O)Nc1cccc(c1)CCN2CCN(CC2)c3cccc4c3ccc(n4)C	[R1]NCC	[R1]OC	6.399996913372259	6.699991797446188	0.2999948840739286	1.1705863484336845	-1	14.0	CCNC(=O)(Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1)~OC
