	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL235058-CHEMBL235277	CHEMBL235277	CHEMBL235058	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]CC	[R1]C	6.6020599913279625	6.628932137728263	0.0268721464003007	0.7863295665186013	-1	4.0	CCn1(~C)cnc(CC(NCCN)C(=O)O)c1
1	CHEMBL235058-CHEMBL236362	CHEMBL235058	CHEMBL236362	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C	[R1]CC(C)C	6.628932137728263	7.0	0.3710678622717367	0.7863295665186013	-1	4.0	CC(C)C~n1(C)cnc(CC(NCCN)C(=O)O)c1
2	CHEMBL235058-CHEMBL236363	CHEMBL236363	CHEMBL235058	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]Cc1ccccc1	[R1]C	6.570247719997593	6.628932137728263	0.05868441773066999	0.7863295665186013	-1	4.0	C~n1(Cc2ccccc2)cnc(CC(NCCN)C(=O)O)c1
3	CHEMBL235058-CHEMBL236547_CHEMBL3235131	CHEMBL235058	CHEMBL236547_CHEMBL3235131	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C	[R1]CCC	6.628932137728263	6.949814727441218	0.320882589712955	0.7863295665186013	-1	4.0	CCC~n1(C)cnc(CC(NCCN)C(=O)O)c1
4	CHEMBL235058-CHEMBL236549	CHEMBL235058	CHEMBL236549	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C	[R1]CCCC	6.628932137728263	7.154901959985742	0.5259698222574789	0.7863295665186013	-1	4.0	CCCC~n1(C)cnc(CC(NCCN)C(=O)O)c1
5	CHEMBL235058-CHEMBL395889	CHEMBL235058	CHEMBL395889	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C	[R1]CC1CCC1	6.628932137728263	6.9065783148377635	0.2776461771095011	0.7863295665186013	-1	4.0	Cn1(~CC2CCC2)cnc(CC(NCCN)C(=O)O)c1
6	CHEMBL235058-CHEMBL397157	CHEMBL235058	CHEMBL397157	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C	[R1]CCCCC	6.628932137728263	6.795880017344077	0.1669478796158126	0.7863295665186013	-1	4.0	CCCCC~n1(C)cnc(CC(NCCN)C(=O)O)c1
7	CHEMBL235058-CHEMBL397625	CHEMBL397625	CHEMBL235058	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C(C)C	[R1]C	6.366531544420412	6.628932137728263	0.2624005933078512	0.7863295665186013	-1	4.0	CC(C)n1(~C)cnc(CC(NCCN)C(=O)O)c1
8	CHEMBL235058-CHEMBL413468	CHEMBL235058	CHEMBL413468	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]C	[R1]CCCO	6.628932137728263	6.954677021213343	0.32574488348508	0.7863295665186013	-1	4.0	Cn1(~CCCO)cnc(CC(NCCN)C(=O)O)c1
9	CHEMBL235277-CHEMBL236362	CHEMBL235277	CHEMBL236362	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]CC	[R1]CC(C)C	6.6020599913279625	7.0	0.3979400086720375	0.7863295665186013	-1	4.0	CCn1(~CC(C)C)cnc(CC(NCCN)C(=O)O)c1
10	CHEMBL235277-CHEMBL236363	CHEMBL236363	CHEMBL235277	[R1]n1cc(nc1)CC(C(=O)O)NCCN	[R1]Cc1ccccc1	[R1]CC	6.570247719997593	6.6020599913279625	0.0318122713303692	0.7863295665186013	-1	4.0	CC~n1(Cc2ccccc2)cnc(CC(NCCN)C(=O)O)c1
