	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL3393321-CHEMBL3393320	CHEMBL3393321	CHEMBL3393320	[R1]c1nc(cc(n1)Nc2cc(ccn2)C(F)(F)F)C3CCCNC3	[R1]N1CCC(C1)(F)F	[R1]N1CCCC1	8.154901959985743	8.154901959985743	0.0	1.7247731706118012	-1	2.0	FC1(F)CCN(c2(~N3CCCC3)nc(Nc3cc(C(F)(F)F)ccn3)cc(C3CCCNC3)n2)C1
1	CHEMBL3393325-CHEMBL3393324	CHEMBL3393325	CHEMBL3393324	[R1]c1nc(cc(n1)Nc2cc(ccn2)C(F)(F)F)C3CCN(CC3)C(=O)C	[R1]N1CC(C1)(F)F	[R1]N1CCC(C1)(F)F	6.779891911959945	7.481486060122112	0.7015941481621669	1.7247731706118012	-1	1.0	CC(=O)N1CCC(c2cc(Nc3cc(C(F)(F)F)ccn3)nc(N3CC(F)(F)C3)(~N3CCC(F)(F)C3)n2)CC1
2	CHEMBL3393325-CHEMBL3393326	CHEMBL3393326	CHEMBL3393325	[R1]c1nc(cc(n1)Nc2cc(ccn2)C(F)(F)F)C3CCN(CC3)C(=O)C	[R1]N1CCOCC1	[R1]N1CC(C1)(F)F	6.3655227298392685	6.779891911959945	0.4143691821206765	1.7247731706118012	-1	1.0	CC(=O)N1CCC(c2cc(Nc3cc(C(F)(F)F)ccn3)nc(N3CCOCC3)(~N3CC(F)(F)C3)n2)CC1
3	CHEMBL3629014-CHEMBL3629013	CHEMBL3629014	CHEMBL3629013	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]C1CCC(C1)(F)F	[R1]C1CCCC1	7.3187587626244115	7.3767507096020974	0.0579919469776868	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCC(F)(F)C3)(~C3CCCC3)n2)c1
4	CHEMBL3629013-CHEMBL3629015	CHEMBL3629015	CHEMBL3629013	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]C1CCOC1	[R1]C1CCCC1	6.422508200162777	7.3767507096020974	0.9542425094393224	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCOC3)(~C3CCCC3)n2)c1
5	CHEMBL3629013-CHEMBL3629017	CHEMBL3629017	CHEMBL3629013	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]CC1CCC1	[R1]C1CCCC1	6.876148359032914	7.3767507096020974	0.5006023505691841	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(CC3CCC3)(~C3CCCC3)n2)c1
6	CHEMBL3629014-CHEMBL3629015	CHEMBL3629015	CHEMBL3629014	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]C1CCOC1	[R1]C1CCC(C1)(F)F	6.422508200162777	7.3187587626244115	0.8962505624616357	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCOC3)(~C3CCC(F)(F)C3)n2)c1
7	CHEMBL3629014-CHEMBL3629017	CHEMBL3629017	CHEMBL3629014	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]CC1CCC1	[R1]C1CCC(C1)(F)F	6.876148359032914	7.3187587626244115	0.4426104035914973	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(CC3CCC3)(~C3CCC(F)(F)C3)n2)c1
8	CHEMBL3629015-CHEMBL3629016	CHEMBL3629016	CHEMBL3629015	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]C1CCOCC1	[R1]C1CCOC1	6.226945306635737	6.422508200162777	0.1955628935270388	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCOCC3)(~C3CCOC3)n2)c1
9	CHEMBL3629015-CHEMBL3629017	CHEMBL3629015	CHEMBL3629017	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]C1CCOC1	[R1]CC1CCC1	6.422508200162777	6.876148359032914	0.4536401588701384	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(~CC3CCC3)(C3CCOC3)n2)c1
10	CHEMBL3629016-CHEMBL3629017	CHEMBL3629016	CHEMBL3629017	[R1]n1c(cc(n1)Nc2cc(ccn2)C#N)C3CCN(CC3)C4COC4	[R1]C1CCOCC1	[R1]CC1CCC1	6.226945306635737	6.876148359032914	0.6492030523971772	1.7247731706118012	-1	0.0	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(~CC3CCC3)(C3CCOCC3)n2)c1
