	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL1204122_CHEMBL201170-CHEMBL508399	CHEMBL508399	CHEMBL1204122_CHEMBL201170	[R1]N1CCc2ccccc2Cc3ccc(cc3CC1)O	[R1]CC	[R1]C	8.430041181903405	9.418963930161947	0.988922748258542	1.2206990067019978	-1	23.0	CCN1(~C)CCc2ccccc2Cc2ccc(O)cc2CC1
1	CHEMBL184770-CHEMBL183776	CHEMBL184770	CHEMBL183776	[R1]N1CCN(CC1)CCc2ccc3c(c2)nn[nH]3	[R1]c1cccc(c1C)C	[R1]c1ccccc1OC	5.330000131185909	6.090000275786017	0.7600001446001077	1.2206990067019978	-1	5.0	COc1ccccc1~N1(c2cccc(C)c2C)CCN(CCc2ccc3[nH]nnc3c2)CC1
2	CHEMBL186720_CHEMBL3925724-CHEMBL184724	CHEMBL184724	CHEMBL186720_CHEMBL3925724	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N1CCOC(C1)C	[R1]N(C)C	5.7757259857057415	6.464705879957229	0.6889798942514878	1.2206990067019978	-1	0.0	CC1CN(C(COc2ccccc2Cc2ccccc2)~N(C)C)CCO1
3	CHEMBL364565-CHEMBL184724	CHEMBL184724	CHEMBL364565	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N1CCOC(C1)C	[R1]N1CCCCC1	5.7757259857057415	7.4723700991286615	1.6966441134229189	1.2206990067019978	1	0.0	CC1CN(C(COc2ccccc2Cc2ccccc2)~N2CCCCC2)CCO1
4	CHEMBL184724-CHEMBL365697	CHEMBL184724	CHEMBL365697	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N1CCOC(C1)C	[R1]N1CCOCC1	5.7757259857057415	6.696803942579511	0.92107795687377	1.2206990067019978	-1	0.0	CC1CN(C(COc2ccccc2Cc2ccccc2)~N2CCOCC2)CCO1
5	CHEMBL366265-CHEMBL184724	CHEMBL366265	CHEMBL184724	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N(CC)CC	[R1]N1CCOC(C1)C	5.7079655640052644	5.7757259857057415	0.06776042170047791	1.2206990067019978	-1	0.0	CCN(CC)C(COc1ccccc1Cc1ccccc1)~N1CCOC(C)C1
6	CHEMBL435505-CHEMBL184724	CHEMBL184724	CHEMBL435505	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N1CCOC(C1)C	[R1]N1CCCC1	5.7757259857057415	6.421360790031928	0.6456348043261864	1.2206990067019978	-1	0.0	CC1CN(C(COc2ccccc2Cc2ccccc2)~N2CCCC2)CCO1
7	CHEMBL186720_CHEMBL3925724-CHEMBL365697	CHEMBL186720_CHEMBL3925724	CHEMBL365697	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N(C)C	[R1]N1CCOCC1	6.464705879957229	6.696803942579511	0.23209806262228214	1.2206990067019978	-1	0.0	CN(C)C(COc1ccccc1Cc1ccccc1)~N1CCOCC1
8	CHEMBL186720_CHEMBL3925724-CHEMBL366265	CHEMBL366265	CHEMBL186720_CHEMBL3925724	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N(CC)CC	[R1]N(C)C	5.7079655640052644	6.464705879957229	0.7567403159519657	1.2206990067019978	-1	0.0	CCN(CC)C(COc1ccccc1Cc1ccccc1)~N(C)C
9	CHEMBL186720_CHEMBL3925724-CHEMBL435505	CHEMBL435505	CHEMBL186720_CHEMBL3925724	[R1]CCOc1ccccc1Cc2ccccc2	[R1]N1CCCC1	[R1]N(C)C	6.421360790031928	6.464705879957229	0.043345089925301394	1.2206990067019978	-1	0.0	CN(C)~C(COc1ccccc1Cc1ccccc1)N1CCCC1
