	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL113-CHEMBL282038	CHEMBL113	CHEMBL282038	[R1]n1c(=O)c2c(ncn2C)n(c1=O)C	[R1]C	[R1]CC#C	4.6202992076222555	5.3840499483435975	0.7637507407213411	1.529897454644415	-1	56.0	C#CC~n1(C)c(=O)c2c(ncn2C)n(C)c1=O
1	CHEMBL16929-CHEMBL16677	CHEMBL16929	CHEMBL16677	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]Nc1ccc(cc1)F	[R1]Nc1ccccc1	8.64994590642097	8.819874124835945	0.1699282184149755	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(Nc4ccc(F)cc4)~Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
2	CHEMBL17003-CHEMBL16677	CHEMBL17003	CHEMBL16677	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]Nc1ccc(cc1)Br	[R1]Nc1ccccc1	8.619969752032171	8.819874124835945	0.1999043728037737	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(Nc4ccc(Br)cc4)~Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
3	CHEMBL16677-CHEMBL201022	CHEMBL201022	CHEMBL16677	[R1]Oc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]CC(=O)c1ccc(cc1)I	[R1]CC(=O)Nc1ccccc1	5.229999745811778	8.819874124835945	3.5898743790241667	1.529897454644415	1	1.0	CCCn1c(=O)c2nc(-c3ccc(O(CC(=O)c4ccc(I)cc4)~CC(=O)Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
4	CHEMBL275427-CHEMBL16677	CHEMBL275427	CHEMBL16677	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]Nc1ccc(cc1)Cl	[R1]Nc1ccccc1	8.100015437450608	8.819874124835945	0.7198586873853365	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(Nc4ccc(Cl)cc4)~Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
5	CHEMBL275605-CHEMBL16677	CHEMBL275605	CHEMBL16677	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]NCc1ccccc1	[R1]Nc1ccccc1	8.500038134403809	8.819874124835945	0.3198359904321357	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(NCc4ccccc4)~Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
6	CHEMBL278039-CHEMBL16677	CHEMBL278039	CHEMBL16677	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]Nc1ccc(cc1)I	[R1]Nc1ccccc1	8.669992299127241	8.819874124835945	0.1498818257087038	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(Nc4ccc(I)cc4)~Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
7	CHEMBL432664-CHEMBL16677	CHEMBL432664	CHEMBL16677	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]Nc1ccc(cc1)C	[R1]Nc1ccccc1	8.720105019988361	8.819874124835945	0.0997691048475832	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(Nc4ccc(C)cc4)~Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O
8	CHEMBL17003-CHEMBL16929	CHEMBL17003	CHEMBL16929	[R1]C(=O)COc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]Nc1ccc(cc1)Br	[R1]Nc1ccc(cc1)F	8.619969752032171	8.64994590642097	0.0299761543887981	1.529897454644415	-1	26.0	CCCn1c(=O)c2nc(-c3ccc(OCC(=O)(Nc4ccc(Br)cc4)~Nc4ccc(F)cc4)cc3)[nH]c2n(CCC)c1=O
9	CHEMBL16929-CHEMBL201022	CHEMBL201022	CHEMBL16929	[R1]Oc1ccc(cc1)c2[nH]c3c(n2)c(=O)n(c(=O)n3CCC)CCC	[R1]CC(=O)c1ccc(cc1)I	[R1]CC(=O)Nc1ccc(cc1)F	5.229999745811778	8.64994590642097	3.4199461606091917	1.529897454644415	1	1.0	CCCn1c(=O)c2nc(-c3ccc(O(CC(=O)c4ccc(I)cc4)~CC(=O)Nc4ccc(F)cc4)cc3)[nH]c2n(CCC)c1=O
