	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL2016583-CHEMBL2017064	CHEMBL2016583	CHEMBL2017064	[R1]c1c-2n(cn1)CCc3c2cc(c(c3)OC)OC	[R1]c1cccc(c1)Br	[R1]c1cnc(s1)CO	4.9950770507034745	5.337619979983753	0.3425429292802784	0.4868381565272556	-1	5.0	COc1cc2c(cc1OC)-c1n(cnc1(-c1cccc(Br)c1)~c1cnc(CO)s1)CC2
1	CHEMBL2016583-CHEMBL2017069	CHEMBL2017069	CHEMBL2016583	[R1]c1c-2n(cn1)CCc3c2cc(c(c3)OC)OC	[R1]c1cnco1	[R1]c1cccc(c1)Br	4.955264302549494	4.9950770507034745	0.03981274815398095	0.4868381565272556	-1	5.0	COc1cc2c(cc1OC)-c1n(cnc1(-c1cnco1)~c1cccc(Br)c1)CC2
2	CHEMBL2016583-CHEMBL2017075	CHEMBL2016583	CHEMBL2017075	[R1]c1c-2n(cn1)CCc3c2cc(c(c3)OC)OC	[R1]c1cccc(c1)Br	[R1]c1cccc(c1)Cl	4.9950770507034745	5.1589535345906965	0.16387648388722198	0.4868381565272556	-1	5.0	COc1cc2c(cc1OC)-c1n(cnc1(-c1cccc(Br)c1)~c1cccc(Cl)c1)CC2
3	CHEMBL2016583-CHEMBL2017078	CHEMBL2016583	CHEMBL2017078	[R1]c1c-2n(cn1)CCc3c2cc(c(c3)OC)OC	[R1]c1cccc(c1)Br	[R1]c1cccc(c1)OC	4.9950770507034745	5.256803918551299	0.2617268678478242	0.4868381565272556	-1	5.0	COc1cccc(~c2(-c3cccc(Br)c3)ncn3c2-c2cc(OC)c(OC)cc2CC3)c1
4	CHEMBL2016583-CHEMBL2017087	CHEMBL2016583	CHEMBL2017087	[R1]c1c-2n(cn1)CCc3c2cc(c(c3)OC)OC	[R1]c1cccc(c1)Br	[R1]c1cncs1	4.9950770507034745	5.431680914904888	0.4366038642014134	0.4868381565272556	-1	5.0	COc1cc2c(cc1OC)-c1n(cnc1(-c1cccc(Br)c1)~c1cncs1)CC2
5	CHEMBL2017057-CHEMBL2017059	CHEMBL2017059	CHEMBL2017057	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]N1CCOCC1	[R1]N(C)C(C)(C)C	6.212539525481585	6.614393726401688	0.4018542009201029	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(N4CCOCC4)~N(C)C(C)(C)C)s3)ncn1CC2
6	CHEMBL2017057-CHEMBL2017060	CHEMBL2017060	CHEMBL2017057	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]N1CCCOCC1	[R1]N(C)C(C)(C)C	6.570247719997593	6.614393726401688	0.044146006404094607	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(N4CCCOCC4)~N(C)C(C)(C)C)s3)ncn1CC2
7	CHEMBL2017057-CHEMBL2017061	CHEMBL2017061	CHEMBL2017057	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]NC1CCOCC1	[R1]N(C)C(C)(C)C	6.259637310505756	6.614393726401688	0.35475641589593204	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(NC4CCOCC4)~N(C)C(C)(C)C)s3)ncn1CC2
8	CHEMBL2017057-CHEMBL2017062	CHEMBL2017062	CHEMBL2017057	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]NCc1ccccc1	[R1]N(C)C(C)(C)C	6.2949920406666635	6.614393726401688	0.3194016857350235	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(NCc4ccccc4)~N(C)C(C)(C)C)s3)ncn1CC2
9	CHEMBL2017086-CHEMBL2017058	CHEMBL2017058	CHEMBL2017086	[R1]c1c-2n(c(n1)C)CCc3c2cc(c(c3)OC)OC	[R1]c1cncs1	[R1]c1cccnc1	5.213319546803351	5.223153591304701	0.009834044501349837	0.4868381565272556	-1	3.0	COc1cc2c(cc1OC)-c1n(c(C)nc1(-c1cncs1)~c1cccnc1)CC2
10	CHEMBL2017060-CHEMBL2017059	CHEMBL2017059	CHEMBL2017060	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]N1CCOCC1	[R1]N1CCCOCC1	6.212539525481585	6.570247719997593	0.3577081945160083	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(N4CCOCC4)~N4CCCOCC4)s3)ncn1CC2
11	CHEMBL2017059-CHEMBL2017061	CHEMBL2017059	CHEMBL2017061	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]N1CCOCC1	[R1]NC1CCOCC1	6.212539525481585	6.259637310505756	0.04709778502417095	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(~NC4CCOCC4)N4CCOCC4)s3)ncn1CC2
12	CHEMBL2017059-CHEMBL2017062	CHEMBL2017059	CHEMBL2017062	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]N1CCOCC1	[R1]NCc1ccccc1	6.212539525481585	6.2949920406666635	0.08245251518507946	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(~NCc4ccccc4)N4CCOCC4)s3)ncn1CC2
13	CHEMBL2017060-CHEMBL2017061	CHEMBL2017061	CHEMBL2017060	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]NC1CCOCC1	[R1]N1CCCOCC1	6.259637310505756	6.570247719997593	0.3106104094918374	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(NC4CCOCC4)~N4CCCOCC4)s3)ncn1CC2
14	CHEMBL2017060-CHEMBL2017062	CHEMBL2017062	CHEMBL2017060	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]NCc1ccccc1	[R1]N1CCCOCC1	6.2949920406666635	6.570247719997593	0.2752556793309289	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(NCc4ccccc4)~N4CCCOCC4)s3)ncn1CC2
15	CHEMBL2017061-CHEMBL2017062	CHEMBL2017061	CHEMBL2017062	[R1]C(=O)c1ncc(s1)c2c-3n(cn2)CCc4c3cc(c(c4)OC)OC	[R1]NC1CCOCC1	[R1]NCc1ccccc1	6.259637310505756	6.2949920406666635	0.03535473016090851	0.4868381565272556	-1	4.0	COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)(NC4CCOCC4)~NCc4ccccc4)s3)ncn1CC2
16	CHEMBL2017064-CHEMBL2017069	CHEMBL2017069	CHEMBL2017064	[R1]c1c-2n(cn1)CCc3c2cc(c(c3)OC)OC	[R1]c1cnco1	[R1]c1cnc(s1)CO	4.955264302549494	5.337619979983753	0.38235567743425936	0.4868381565272556	-1	5.0	COc1cc2c(cc1OC)-c1n(cnc1(-c1cnco1)~c1cnc(CO)s1)CC2
