	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL3286915-CHEMBL3286914	CHEMBL3286914	CHEMBL3286915	[R1]CCOC(=O)C1CCN(CC1)c2nc3ccccc3n2Cc4ccccc4	[R1]n1ccnc1c2ccccc2	[R1]n1c(nc2c1cccc2)C	8.154901959985743	8.221848749616356	0.066946789630613	0.8447377021150748	-1	4.0	Cc1nc2ccccc2[nH]1~C(COC(=O)C1CCN(c2nc3ccccc3n2Cc2ccccc2)CC1)n1ccnc1-c1ccccc1
1	CHEMBL3286918-CHEMBL3286917	CHEMBL3286918	CHEMBL3286917	[R1]CCOc1ccc(cc1)c2nc3ccccc3n2Cc4ccccc4	[R1]n1c(nc2c1cccc2)C	[R1]n1ccnc1c2ccccc2	7.769551078621726	8.154901959985743	0.3853508813640172	0.8447377021150748	-1	3.0	Cc1nc2ccccc2n1C(COc1ccc(-c2nc3ccccc3n2Cc2ccccc2)cc1)~[nH]1ccnc1-c1ccccc1
2	CHEMBL3286926-CHEMBL3286927	CHEMBL3286927	CHEMBL3286926	[R1]n1c2ccccc2nc1c3cc(n(c3C(C)C)CCCn4ccnc4C)c5ccccc5	[R1]CC1CCCC1	[R1]CC1CC1	6.459670525209128	6.6003262785189625	0.1406557533098347	0.8447377021150748	-1	2.0	Cc1nccn1CCCn1c(-c2ccccc2)cc(-c2nc3ccccc3n2(CC2CCCC2)~CC2CC2)c1C(C)C
3	CHEMBL3286926-CHEMBL3286928	CHEMBL3286928	CHEMBL3286926	[R1]n1c2ccccc2nc1c3cc(n(c3C(C)C)CCCn4ccnc4C)c5ccccc5	[R1]Cc1ccccc1	[R1]CC1CC1	6.161780778092375	6.6003262785189625	0.4385455004265877	0.8447377021150748	-1	2.0	Cc1nccn1CCCn1c(-c2ccccc2)cc(-c2nc3ccccc3n2(Cc2ccccc2)~CC2CC2)c1C(C)C
4	CHEMBL3286927-CHEMBL3286928	CHEMBL3286928	CHEMBL3286927	[R1]n1c2ccccc2nc1c3cc(n(c3C(C)C)CCCn4ccnc4C)c5ccccc5	[R1]Cc1ccccc1	[R1]CC1CCCC1	6.161780778092375	6.459670525209128	0.297889747116753	0.8447377021150748	-1	2.0	Cc1nccn1CCCn1c(-c2ccccc2)cc(-c2nc3ccccc3n2(Cc2ccccc2)~CC2CCCC2)c1C(C)C
5	CHEMBL4075823-CHEMBL4075625	CHEMBL4075823	CHEMBL4075625	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccn4	[R1]n1ccnc1C	[R1]n1ccnc1c2ccccc2	6.779891911959945	7.657577319177793	0.8776854072178484	0.8447377021150748	-1	1.0	Cc1nccn1C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccn2)cc1)~[nH]1ccnc1-c1ccccc1
6	CHEMBL4076983-CHEMBL4075823	CHEMBL4076983	CHEMBL4075823	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccn4	[R1]n1ccnc1	[R1]n1ccnc1C	6.769551078621726	6.779891911959945	0.0103408333382191	0.8447377021150748	-1	1.0	Cc1ncc[nH]1~C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccn2)cc1)n1ccnc1
7	CHEMBL4078030-CHEMBL4077358	CHEMBL4078030	CHEMBL4077358	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccc4F	[R1]n1ccnc1C	[R1]n1ccnc1c2ccccc2	7.275724130399211	7.5376020021010435	0.2618778717018326	0.8447377021150748	-1	0.0	Cc1nccn1C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1)~[nH]1ccnc1-c1ccccc1
8	CHEMBL4095012-CHEMBL4077358	CHEMBL4095012	CHEMBL4077358	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccc4F	[R1]n1c(nc2c1cccc2)C	[R1]n1ccnc1c2ccccc2	6.835647144215562	7.5376020021010435	0.7019548578854815	0.8447377021150748	-1	0.0	Cc1nc2ccccc2n1C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1)~[nH]1ccnc1-c1ccccc1
9	CHEMBL4095012-CHEMBL4078030	CHEMBL4095012	CHEMBL4078030	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccc4F	[R1]n1c(nc2c1cccc2)C	[R1]n1ccnc1C	6.835647144215562	7.275724130399211	0.4400769861836489	0.8447377021150748	-1	0.0	Cc1nc2ccccc2n1C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1)~[nH]1ccnc1C
10	CHEMBL4105255-CHEMBL4078030	CHEMBL4105255	CHEMBL4078030	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccc4F	[R1]n1ccnc1	[R1]n1ccnc1C	7.096910013008058	7.275724130399211	0.1788141173911537	0.8447377021150748	-1	0.0	Cc1ncc[nH]1~C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1)n1ccnc1
11	CHEMBL4095012-CHEMBL4105255	CHEMBL4095012	CHEMBL4105255	[R1]CCOc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccccc4F	[R1]n1c(nc2c1cccc2)C	[R1]n1ccnc1	6.835647144215562	7.096910013008058	0.2612628687924951	0.8447377021150748	-1	0.0	Cc1nc2ccccc2n1C(COc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1)~[nH]1ccnc1
