	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125
accuracy	0.9437751004016064	0.9425837320574163	0.9223300970873787	0.9904761904761905	0.9823008849557522	0.9894736842105263	0.9322033898305084	0.9	0.9090909090909091	0.9367088607594937	0.9096774193548387	0.9277777777777778	0.9609756097560975	0.9427083333333334	0.9109947643979057	0.9698162729658792	0.9330759330759331	0.9795361527967258	0.9233082706766917	0.9196969696969697	0.9441340782122905	0.9065420560747663	0.9011406844106464	0.926605504587156	0.9397590361445783	0.948905109489051	0.9642857142857143	0.9412997903563941	0.9220055710306406	0.933920704845815	0.9423076923076923	0.9278350515463918	0.9358288770053476	0.9361702127659575	0.958041958041958	0.9316239316239316	0.9128205128205128	0.9314285714285714	0.8952380952380953	0.9570815450643777	0.9790940766550522	0.9751552795031055	0.9647577092511013	0.9757281553398058	0.9558011049723757	0.8994708994708994	0.9005847953216374	0.9354838709677419	0.9733727810650887	0.946236559139785	0.9527027027027027	0.9632352941176471	0.9218241042345277	0.9260273972602739	0.9472049689440993	0.8846153846153846	0.9737609329446064	0.9839015151515151	0.9659442724458205	0.9505637467476149	0.9283154121863799	0.9255952380952381	0.9307692307692308	0.9487870619946092	0.9	0.9398280802292264	0.9616724738675958	0.9609375	0.9814814814814815	0.9120879120879121	0.9245283018867925	0.9322709163346613	0.920863309352518	0.9334319526627219	0.933920704845815	0.9369817578772802	0.9377845220030349	0.9095744680851063	0.9715909090909091	0.9485714285714286	0.9548387096774194	0.9291338582677166	0.927536231884058	0.927536231884058	0.9548611111111112	0.9633333333333334	0.948339483394834	0.9479166666666666	0.9543795620437956	0.9344262295081968	0.9504950495049505	0.9895833333333334	0.9493670886075949	0.9017857142857143	0.9	0.9381443298969072	0.9276595744680851	0.8923076923076924	0.8903508771929824	0.9642324888226528	0.9514866979655712	0.925414364640884	0.9224806201550387	0.9210526315789473	0.9186991869918699	0.9534883720930233	0.967391304347826	0.9629629629629629	0.9294117647058824	0.9265175718849841	0.9307228915662651	0.9437229437229437	0.9461883408071748	0.9224137931034483	0.9540229885057471	0.9666666666666667	0.9506172839506173	0.9291338582677166	0.9072847682119205	0.8928571428571429	0.96	0.9646017699115044	1.0	0.9639175257731959	0.9603960396039604	0.9574468085106383
precision	0.0	1.0	0.0	1.0	1.0	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2	0.896551724137931	0.8048780487804879	0.8809523809523809	0.41025641025641024	0.48	0.5217391304347826	0.46153846153846156	0.5	0.7142857142857143	1.0	1.0	0.8888888888888888	0.8	0.0	0.4	0.45454545454545453	1.0	0.8	0.0	1.0	0.0	0.3333333333333333	1.0	0.0	0.5	0.8571428571428571	1.0	0.0	1.0	0.6666666666666666	0.75	0.375	0.5	0.8888888888888888	0.75	0.6153846153846154	0.8	0.5555555555555556	0.5384615384615384	1.0	0.0	0.875	0.9615384615384616	0.8148148148148148	0.8947368421052632	0.6923076923076923	0.625	0.6666666666666666	0.8823529411764706	0.25	0.8888888888888888	0.75	1.0	0.8	0.36363636363636365	0.75	0.6666666666666666	0.5238095238095238	0.5833333333333334	0.5172413793103449	0.6842105263157895	0.6666666666666666	0.5909090909090909	0.5	1.0	0.4	0.7142857142857143	0.5714285714285714	0.75	1.0	0.75	1.0	0.8571428571428571	1.0	0.45454545454545453	1.0	1.0	1.0	0.5	0.0	0.75	0.6	0.5	0.47368421052631576	0.75	0.85	0.7368421052631579	0.0	1.0	1.0	0.8	0.8888888888888888	1.0	0.6666666666666666	0.5	0.5555555555555556	0.8181818181818182	1.0	0.8333333333333334	1.0	1.0	1.0	0.0	0.5	0.0	1.0	1.0	1.0	0.0	0.0	0.0
recall	0.0	0.14285714285714285	0.0	0.8888888888888888	0.7777777777777778	0.875	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.07142857142857142	0.5652173913043478	0.42857142857142855	0.7872340425531915	0.36363636363636365	0.23076923076923078	0.2926829268292683	0.3157894736842105	0.07692307692307693	0.2631578947368421	0.23076923076923078	0.3	0.6666666666666666	0.12903225806451613	0.0	0.06896551724137931	0.45454545454545453	0.17647058823529413	0.26666666666666666	0.0	0.14285714285714285	0.0	0.13333333333333333	0.29411764705882354	0.0	0.1	0.5454545454545454	0.1111111111111111	0.0	0.16666666666666666	0.2222222222222222	0.14285714285714285	0.2	0.42857142857142855	0.5	0.17647058823529413	0.47058823529411764	0.2222222222222222	0.2	0.25	0.2916666666666667	0.0	0.4666666666666667	0.7692307692307693	0.44	0.39080459770114945	0.36	0.18518518518518517	0.2	0.46875	0.030303030303030304	0.45714285714285713	0.23076923076923078	0.16666666666666666	0.5	0.19047619047619047	0.13636363636363635	0.3	0.19642857142857142	0.2857142857142857	0.32608695652173914	0.28888888888888886	0.21739130434782608	0.23636363636363636	0.2	0.1	0.3333333333333333	0.4166666666666667	0.36363636363636365	0.42857142857142855	0.13333333333333333	0.23076923076923078	0.17647058823529413	0.17142857142857143	0.1935483870967742	0.14285714285714285	0.375	0.75	0.42857142857142855	0.18181818181818182	0.0	0.375	0.16666666666666666	0.19047619047619047	0.375	0.5	0.37777777777777777	0.2222222222222222	0.0	0.3076923076923077	0.09090909090909091	0.3333333333333333	0.5	0.5555555555555556	0.08	0.08695652173913043	0.20833333333333334	0.45	0.25	0.22727272727272727	0.3333333333333333	0.5	0.3333333333333333	0.0	0.07142857142857142	0.0	0.5555555555555556	0.6	1.0	0.0	0.0	0.0
f1	0.0	0.25	0.0	0.9411764705882353	0.8750000000000001	0.9333333333333333	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.5217391304347826	0.10526315789473682	0.6933333333333332	0.559322033898305	0.8314606741573034	0.3855421686746988	0.3116883116883117	0.375	0.37499999999999994	0.13333333333333336	0.3846153846153846	0.375	0.4615384615384615	0.761904761904762	0.2222222222222222	0.0	0.1176470588235294	0.45454545454545453	0.3	0.4	0.0	0.25	0.0	0.19047619047619044	0.45454545454545453	0.0	0.16666666666666669	0.6666666666666665	0.19999999999999998	0.0	0.2857142857142857	0.3333333333333333	0.24	0.26086956521739135	0.4615384615384615	0.64	0.2857142857142857	0.5333333333333333	0.3478260869565218	0.29411764705882354	0.3414634146341463	0.45161290322580644	0.0	0.608695652173913	0.8547008547008548	0.5714285714285714	0.5439999999999999	0.47368421052631576	0.2857142857142857	0.30769230769230765	0.6122448979591837	0.054054054054054064	0.6037735849056604	0.3529411764705882	0.2857142857142857	0.6153846153846154	0.25	0.23076923076923075	0.41379310344827586	0.2857142857142857	0.3835616438356164	0.4	0.40625	0.32786885245901637	0.33766233766233766	0.28571428571428575	0.18181818181818182	0.3636363636363636	0.5263157894736842	0.4444444444444444	0.5454545454545454	0.23529411764705882	0.3529411764705882	0.3	0.2857142857142857	0.3243243243243243	0.21739130434782608	0.5454545454545454	0.8571428571428571	0.6	0.26666666666666666	0.0	0.5	0.2608695652173913	0.27586206896551724	0.4186046511627907	0.6	0.523076923076923	0.34146341463414637	0.0	0.47058823529411764	0.16666666666666669	0.47058823529411764	0.64	0.7142857142857143	0.14285714285714285	0.14814814814814817	0.30303030303030304	0.5806451612903226	0.4	0.35714285714285715	0.5	0.6666666666666666	0.5	0.0	0.125	0.0	0.7142857142857143	0.7499999999999999	1.0	0.0	0.0	0.0
auc_roc	0.6822188449848025	0.7395604395604396	0.6302631578947367	0.9837962962962963	0.9011752136752137	0.9633620689655171	0.6934523809523809	0.7540909090909091	0.6475308641975308	0.28175675675675677	0.4382284382284382	0.5114087301587301	0.6562049062049062	0.9077046548956661	0.7487893462469735	0.9960833130920574	0.9281354359925786	0.9557564667204268	0.919228517054604	0.770005693319838	0.8432339656729901	0.904183535762483	0.9159363842908146	0.9211848717270563	0.9451985922574159	0.9795275590551181	0.9928385416666666	0.9170403587443946	0.8420371169615882	0.8064097363083164	0.9616982002768805	0.9574609504818876	0.898062015503876	0.8397556390977442	0.8644957983193278	0.7435064935064934	0.807962962962963	0.8659717051377513	0.7683752417794971	0.4744394618834081	0.8218050065876153	0.9687610933617323	0.5473744292237442	0.9258333333333333	0.6450258397932815	0.7858560090702948	0.7829059829059829	0.8078817733990148	0.9009122670807453	0.8311629995509655	0.9051233396584439	0.919088319088319	0.9109219858156028	0.8924862229758372	0.8226370246085011	0.8988526570048309	0.9806910569105691	0.9839633625708297	0.9557127312295973	0.8082907420586143	0.9069291338582678	0.8918854129210116	0.8162499999999999	0.9464417404129795	0.8231526622693816	0.9004094631483166	0.7331555306007862	0.6096311475409836	0.7924618320610688	0.7534013605442176	0.8803778526000747	0.9332251082251082	0.8433098591549295	0.906259154379455	0.9066757959602876	0.8342094782954999	0.9681360380168806	0.8439006965529557	0.8935672514619883	0.5427272727272727	0.5441834451901566	0.9728260869565217	0.9692197566213314	0.7148617511520738	0.9311355311355312	0.9494773519163763	0.9151227420101898	0.8986796936889359	0.8531228551818806	0.9130350194552529	0.9489247311827957	0.953804347826087	0.9821428571428571	0.4293429342934294	0.481638418079096	0.9508426966292135	0.836405529953917	0.8459222769567596	0.7452001633986929	0.9030839895013124	0.8700710811821923	0.7730230771077973	0.8092436974789916	0.8354912414318355	0.9902597402597403	0.9168388429752066	0.9689903846153847	0.9448185559296669	0.5603174603174602	0.5930284857571215	0.6291260822510822	0.9571090047393365	0.8928140096618358	0.9436147186147186	0.588477366255144	0.9950396825396826	0.5566666666666666	0.5523415977961433	0.8704379562043796	0.8514851485148515	0.8235653235653235	0.9466019417475727	1.0	0.7181054239877769	0.7062271062271063	0.6851851851851852
matthews_coeff	0.0	0.3668454297905019	0.0	0.9379366108168786	0.873557511195958	0.9300843070291092	0.1698090356984735	-0.039253433598942976	0.0	0.0	-0.03312011886169586	-0.01997604311378105	-0.01316440822406686	0.5064382998930452	0.07970640930247411	0.6983426225296291	0.5575044759650839	0.8220751607875791	0.34551583282636034	0.29549331554433594	0.364191923831647	0.3332843686874028	0.1670212486971364	0.4049658032913487	0.46541552321516527	0.5332244913814024	0.7520175953192696	0.30688639696365905	0.0	0.1450517261278343	0.4240886017535764	0.40439531562146147	0.43922243478523815	-0.020727892860286045	0.36989312720476425	-0.023421984153627763	0.17144816662454657	0.5228349657244464	0.0	0.2098486521679991	0.6743525172512198	0.3291534396701024	0.0	0.4032389192727559	0.36845860231703487	0.2989282658232709	0.22498099127926027	0.42887769904731315	0.6554398378961376	0.3474200599341646	0.5139733348417794	0.40999474699341426	0.3012640779066673	0.3334305613338282	0.5252865179365694	0.0	0.6281673172792064	0.8521983858747022	0.5840963288979236	0.5726359320484635	0.4664990895637375	0.3128945794754682	0.3401533286095103	0.6214258162095206	0.05729303745825271	0.6122191451308161	0.402882451080337	0.4001312120750397	0.6240649061255311	0.22046834676865207	0.29926414524437367	0.41801666742136784	0.2874439107474452	0.3779971394401599	0.3778968699571051	0.4184057558335456	0.35748209574938095	0.335075061262591	0.30432344298215197	0.30794088102571987	0.3419468758754121	0.5117671585483656	0.4196727190942232	0.5328702719167792	0.3567530340063379	0.4034664030559354	0.408964516085482	0.36974515990137835	0.42967531749781623	0.22872252714933097	0.5965461817317881	0.8613567692141089	0.6371930928643098	0.2598206124907481	-0.028077262622795626	0.5032552304650747	0.2901750554631867	0.2617588378781973	0.3619613829965134	0.5952024052366586	0.5476843467120696	0.3784831711594886	0.0	0.5315237365513252	0.2888901626578463	0.4983432665898233	0.6528090135576256	0.7307397502013093	0.21441467971137618	0.1859812253199927	0.31150405054406877	0.5817219902441796	0.4861083931213425	0.410716624547018	0.5636018619766345	0.6948083337796511	0.562543950463012	-0.03463639827277923	0.16269442748297816	-0.03132378008799355	0.7294955398698875	0.7599803243886936	1.0	0.0	-0.01336391441326061	0.0
balanced_accuracy	0.5	0.5714285714285714	0.5	0.9444444444444444	0.8888888888888888	0.9375	0.5699404761904762	0.4909090909090909	0.5	0.5	0.493006993006993	0.49702380952380953	0.49747474747474746	0.7058587479935794	0.5244148506860371	0.7805137235851347	0.7085714285714285	0.8899727064077911	0.6632996632996633	0.6046938259109311	0.638193315266486	0.6399460188933873	0.5342421291788381	0.6265538217402803	0.6153846153846154	0.65	0.8294270833333333	0.5633950527990742	0.5	0.5309533468559837	0.7120443008767882	0.5882352941176471	0.6304263565891473	0.49624060150375937	0.5714285714285714	0.4954545454545455	0.5555555555555556	0.6470588235294118	0.5	0.5477578475336323	0.7709156785243741	0.5555555555555556	0.5	0.5833333333333334	0.6082041343669251	0.5684523809523809	0.583974358974359	0.6995073891625616	0.7484472049689441	0.5863268971710822	0.7263335441703563	0.6098290598290599	0.5929078014184397	0.6160979228486647	0.6458333333333334	0.5	0.7318089430894309	0.883606302879764	0.7172796517954299	0.6935261262426948	0.6721259842519685	0.5877382236605537	0.5958333333333333	0.7314251474926254	0.510419653952777	0.7253867151956324	0.6135597978663672	0.5833333333333334	0.7480916030534351	0.5813492063492063	0.5661242050130939	0.6435064935064935	0.5903895595797004	0.6348826611984506	0.6520198562136255	0.6390681003584229	0.6046173487481382	0.6093409537417396	0.5970760233918129	0.55	0.656599552572707	0.6996376811594203	0.6700071581961347	0.706221198156682	0.5666666666666667	0.6136424551058698	0.5882352941176471	0.5847900712965408	0.5967741935483871	0.565591995553085	0.6875	0.875	0.7142857142857143	0.581008100810081	0.4957627118644068	0.6818820224719101	0.5787250384024578	0.583743842364532	0.6629901960784313	0.7452755905511811	0.6863636363636363	0.6073289628508993	0.5	0.6538461538461539	0.5454545454545454	0.6639118457300276	0.7480769230769231	0.7777777777777778	0.5384126984126985	0.5400299850074962	0.5976731601731602	0.720260663507109	0.625	0.6112554112554113	0.6666666666666666	0.75	0.6666666666666666	0.48760330578512395	0.5320646506777894	0.49504950495049505	0.7777777777777778	0.8	1.0	0.5	0.49743589743589745	0.5
#tr	390	438	556	242	233	255	220	222	243	288	294	258	308	341	334	1296	1282	1354	1346	1349	1245	464	414	457	265	309	304	815	968	859	352	369	380	248	246	276	380	412	375	657	605	559	372	395	423	413	433	372	667	749	737	610	755	686	688	693	648	2081	2215	1992	699	641	728	685	732	735	515	560	535	497	488	514	1308	1330	1330	1355	1281	1364	296	299	329	292	282	285	573	557	578	1103	1146	1109	166	168	184	196	172	211	416	469	424	1356	1393	1293	250	259	258	673	793	738	508	543	519	516	525	525	187	182	197	279	253	294	250	247	233	386	377	437
#ac_tr	14	13	19	10	10	11	14	10	11	12	11	11	23	17	17	102	58	107	94	86	92	28	22	27	15	18	16	37	40	38	25	18	21	11	12	12	29	28	22	27	27	29	15	17	14	14	21	20	42	40	40	38	29	29	35	18	44	149	169	122	28	22	33	62	58	55	13	16	19	30	27	30	73	85	85	69	67	56	17	12	15	15	18	15	26	28	22	58	64	59	11	15	12	11	10	14	29	28	22	99	93	68	17	14	16	36	44	33	16	23	21	32	35	30	11	12	12	17	10	11	11	10	17	12	12	13
target	CHEMBL1075323	CHEMBL1075323	CHEMBL1075323	CHEMBL1800	CHEMBL1800	CHEMBL1800	CHEMBL1862	CHEMBL1862	CHEMBL1862	CHEMBL1902	CHEMBL1902	CHEMBL1902	CHEMBL2034	CHEMBL2034	CHEMBL2034	CHEMBL204	CHEMBL204	CHEMBL204	CHEMBL205	CHEMBL205	CHEMBL205	CHEMBL214	CHEMBL214	CHEMBL214	CHEMBL2147	CHEMBL2147	CHEMBL2147	CHEMBL217	CHEMBL217	CHEMBL217	CHEMBL218	CHEMBL218	CHEMBL218	CHEMBL222	CHEMBL222	CHEMBL222	CHEMBL224	CHEMBL224	CHEMBL224	CHEMBL228	CHEMBL228	CHEMBL228	CHEMBL2326	CHEMBL2326	CHEMBL2326	CHEMBL233	CHEMBL233	CHEMBL233	CHEMBL234	CHEMBL234	CHEMBL234	CHEMBL236	CHEMBL236	CHEMBL236	CHEMBL237	CHEMBL237	CHEMBL237	CHEMBL244	CHEMBL244	CHEMBL244	CHEMBL251	CHEMBL251	CHEMBL251	CHEMBL253	CHEMBL253	CHEMBL253	CHEMBL255	CHEMBL255	CHEMBL255	CHEMBL256	CHEMBL256	CHEMBL256	CHEMBL261	CHEMBL261	CHEMBL261	CHEMBL264	CHEMBL264	CHEMBL264	CHEMBL267	CHEMBL267	CHEMBL267	CHEMBL2820	CHEMBL2820	CHEMBL2820	CHEMBL284	CHEMBL284	CHEMBL284	CHEMBL3242	CHEMBL3242	CHEMBL3242	CHEMBL335	CHEMBL335	CHEMBL335	CHEMBL3371	CHEMBL3371	CHEMBL3371	CHEMBL344	CHEMBL344	CHEMBL344	CHEMBL3594	CHEMBL3594	CHEMBL3594	CHEMBL3729	CHEMBL3729	CHEMBL3729	CHEMBL3837	CHEMBL3837	CHEMBL3837	CHEMBL3880	CHEMBL3880	CHEMBL3880	CHEMBL3991	CHEMBL3991	CHEMBL3991	CHEMBL4072	CHEMBL4072	CHEMBL4072	CHEMBL4409	CHEMBL4409	CHEMBL4409	CHEMBL4523	CHEMBL4523	CHEMBL4523	CHEMBL4657	CHEMBL4657	CHEMBL4657
