	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL100017-CHEMBL100702	106	197	12	0	0.0	0.451711505651474
1	CHEMBL100017-CHEMBL105708	106	197	12	0	0.0	0.4511183500289917
2	CHEMBL100017-CHEMBL419727	106	197	12	0	0.0	0.4516373872756958
3	CHEMBL105708-CHEMBL100702	106	197	12	0	0.0	0.4518250823020935
4	CHEMBL316864-CHEMBL100702	106	197	12	0	0.0	0.45341214537620544
5	CHEMBL100702-CHEMBL419727	106	197	12	0	0.0	0.4531075358390808
6	CHEMBL105708-CHEMBL316864	106	197	12	0	0.0	0.45197242498397827
7	CHEMBL105708-CHEMBL419727	106	197	12	0	0.0	0.4517049491405487
8	CHEMBL1171094-CHEMBL1171093	106	197	12	0	0.0	0.4518837034702301
9	CHEMBL1651354-CHEMBL1651355	106	197	12	0	0.0	0.45036008954048157
10	CHEMBL1651356-CHEMBL1651357	106	197	12	0	0.0	0.4518180787563324
11	CHEMBL1836464-CHEMBL1836463	106	197	12	0	0.0	0.45103001594543457
12	CHEMBL1836465-CHEMBL1836463	106	197	12	0	0.0	0.4510316252708435
13	CHEMBL1836469-CHEMBL1836463	106	197	12	0	0.0	0.4510277807712555
14	CHEMBL1836470-CHEMBL1836463	106	197	12	0	0.0	0.45103397965431213
15	CHEMBL1836506-CHEMBL1836463	106	197	12	0	0.0	0.4510335922241211
16	CHEMBL1836512-CHEMBL1836463	106	197	12	0	0.0	0.45031845569610596
17	CHEMBL1836513-CHEMBL1836463	106	197	12	0	0.0	0.4503917694091797
18	CHEMBL1836514-CHEMBL1836463	106	197	12	0	0.0	0.4503084123134613
19	CHEMBL1836516-CHEMBL1836463	106	197	12	0	0.0	0.4505773186683655
20	CHEMBL1836518-CHEMBL1836463	106	197	12	0	0.0	0.4507601261138916
21	CHEMBL1836519-CHEMBL1836463	106	197	12	0	0.0	0.45083919167518616
22	CHEMBL1836465-CHEMBL1836464	106	197	12	0	0.0	0.45103636384010315
23	CHEMBL1836464-CHEMBL1836469	106	197	12	0	0.0	0.4510350525379181
24	CHEMBL1836470-CHEMBL1836464	106	197	12	0	0.0	0.45104098320007324
25	CHEMBL1836506-CHEMBL1836464	106	197	12	0	0.0	0.4510408639907837
26	CHEMBL1836512-CHEMBL1836464	106	197	12	0	0.0	0.45031991600990295
27	CHEMBL1836513-CHEMBL1836464	106	197	12	0	0.0	0.45039236545562744
28	CHEMBL1836514-CHEMBL1836464	106	197	12	0	0.0	0.4503091871738434
29	CHEMBL1836516-CHEMBL1836464	106	197	12	0	0.0	0.4505791664123535
30	CHEMBL1836518-CHEMBL1836464	106	197	12	0	0.0	0.4507606029510498
31	CHEMBL1836519-CHEMBL1836464	106	197	12	0	0.0	0.4508415162563324
32	CHEMBL1836465-CHEMBL1836469	106	197	12	0	0.0	0.4510340988636017
33	CHEMBL1836465-CHEMBL1836470	106	197	12	0	0.0	0.4510402977466583
34	CHEMBL1836506-CHEMBL1836465	106	197	12	0	0.0	0.45103996992111206
35	CHEMBL1836511-CHEMBL1836465	106	197	12	0	0.0	0.4502467215061188
36	CHEMBL1836512-CHEMBL1836465	106	197	12	0	0.0	0.45032015442848206
37	CHEMBL1836513-CHEMBL1836465	106	197	12	0	0.0	0.45039302110671997
38	CHEMBL1836514-CHEMBL1836465	106	197	12	0	0.0	0.45030972361564636
39	CHEMBL1836516-CHEMBL1836465	106	197	12	0	0.0	0.45057958364486694
40	CHEMBL1836518-CHEMBL1836465	106	197	12	0	0.0	0.45075246691703796
41	CHEMBL1836519-CHEMBL1836465	106	197	12	0	0.0	0.45084238052368164
42	CHEMBL1836470-CHEMBL1836469	106	197	12	0	0.0	0.45103636384010315
43	CHEMBL1836506-CHEMBL1836469	106	197	12	0	0.0	0.4510360360145569
44	CHEMBL1836512-CHEMBL1836469	106	197	12	0	0.0	0.45032286643981934
