	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL100895-CHEMBL100702	6	673	36	0	0.0	0.4511936604976654
1	CHEMBL101306-CHEMBL100702	6	673	36	0	0.0	0.4512249231338501
2	CHEMBL105708-CHEMBL100702	6	673	36	0	0.0	0.4507601261138916
3	CHEMBL316864-CHEMBL100702	6	673	36	0	0.0	0.4505552649497986
4	CHEMBL101306-CHEMBL100895	6	673	36	0	0.0	0.4519798755645752
5	CHEMBL105708-CHEMBL100895	6	673	36	0	0.0	0.4516754150390625
6	CHEMBL105708-CHEMBL101306	6	673	36	0	0.0	0.45158886909484863
7	CHEMBL1651349-CHEMBL1651350	6	673	36	0	0.0	0.45161524415016174
8	CHEMBL1651350-CHEMBL1651358	6	673	36	1	0.0	0.4537307322025299
9	CHEMBL1651351-CHEMBL382971	6	673	36	1	0.0	0.45768773555755615
10	CHEMBL1651353-CHEMBL2382062	6	673	36	1	0.0	0.4559517204761505
11	CHEMBL1651354-CHEMBL1651355	6	673	36	0	0.0	0.4575636684894562
12	CHEMBL1651356-CHEMBL1651357	6	673	36	0	0.0	0.4516087472438812
13	CHEMBL1651361-CHEMBL1651359	6	673	36	1	0.0	0.4534420073032379
14	CHEMBL1672506-CHEMBL2381988	6	673	36	0	0.0	0.4577805995941162
15	CHEMBL2381992-CHEMBL1672506	6	673	36	0	0.0	0.45807456970214844
16	CHEMBL1672506-CHEMBL2381996	6	673	36	0	0.0	0.4576079845428467
17	CHEMBL2381997-CHEMBL1672506	6	673	36	0	0.0	0.45720374584198
18	CHEMBL1672506-CHEMBL3907022	6	673	36	1	0.0	0.4590211510658264
19	CHEMBL1672506-CHEMBL423787	6	673	36	0	0.0	0.45749419927597046
20	CHEMBL604281-CHEMBL1672506	6	673	36	1	0.0	0.4572918713092804
21	CHEMBL382286-CHEMBL196023	6	673	36	0	0.0	0.44639506936073303
22	CHEMBL433985-CHEMBL196023	6	673	36	0	0.0	0.4463726580142975
23	CHEMBL198798-CHEMBL199358	6	673	36	0	0.0	0.4339022636413574
24	CHEMBL199470-CHEMBL198798	6	673	36	0	0.0	0.43200933933258057
25	CHEMBL198798-CHEMBL200287	6	673	36	0	0.0	0.4387774169445038
26	CHEMBL198798-CHEMBL200494	6	673	36	0	0.0	0.43444040417671204
27	CHEMBL200507-CHEMBL198798	6	673	36	0	0.0	0.4334065616130829
28	CHEMBL200596-CHEMBL198798	6	673	36	0	0.0	0.4373619854450226
29	CHEMBL198798-CHEMBL200602	6	673	36	0	0.0	0.43222013115882874
30	CHEMBL198798-CHEMBL200744	6	673	36	0	0.0	0.4338207244873047
31	CHEMBL198798-CHEMBL426819	6	673	36	0	0.0	0.43297436833381653
32	CHEMBL199214-CHEMBL198802	6	673	36	0	0.0	0.43915045261383057
33	CHEMBL200426-CHEMBL198802	6	673	36	0	0.0	0.43946292996406555
34	CHEMBL200672-CHEMBL198802	6	673	36	0	0.0	0.4363235533237457
35	CHEMBL371133-CHEMBL198802	6	673	36	0	0.0	0.43951255083084106
36	CHEMBL372410-CHEMBL198802	6	673	36	0	0.0	0.43901699781417847
37	CHEMBL383186-CHEMBL198802	6	673	36	0	0.0	0.44338366389274597
38	CHEMBL435913-CHEMBL198802	6	673	36	0	0.0	0.4399053156375885
39	CHEMBL200426-CHEMBL199214	6	673	36	0	0.0	0.44460999965667725
