	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1082508-CHEMBL1082509	7	172	10	0	1.0	0.5044496655464172
1	CHEMBL1082508-CHEMBL1084711	7	172	10	0	1.0	0.5003701448440552
2	CHEMBL1082508-CHEMBL1084874	7	172	10	0	1.0	0.5043822526931763
3	CHEMBL1082508-CHEMBL1085037	7	172	10	0	1.0	0.5036454796791077
4	CHEMBL1082508-CHEMBL1085038	7	172	10	0	1.0	0.5021941661834717
5	CHEMBL1085120-CHEMBL1082508	7	172	10	0	1.0	0.5019921660423279
6	CHEMBL1085585-CHEMBL1082508	7	172	10	0	1.0	0.500386655330658
7	CHEMBL1085651-CHEMBL1082508	7	172	10	0	0.0	0.49892929196357727
8	CHEMBL1082508-CHEMBL1086113	7	172	10	0	1.0	0.5002686381340027
9	CHEMBL1082508-CHEMBL1086252	7	172	10	0	1.0	0.50161212682724
10	CHEMBL1082508-CHEMBL1086476	7	172	10	0	0.0	0.4958672523498535
11	CHEMBL1082508-CHEMBL1086573	7	172	10	0	0.0	0.4988190531730652
12	CHEMBL1082510-CHEMBL1082509	7	172	10	0	1.0	0.5005364418029785
13	CHEMBL1082509-CHEMBL1083173	7	172	10	0	0.0	0.49485722184181213
14	CHEMBL1083780-CHEMBL1082509	7	172	10	0	0.0	0.49472975730895996
15	CHEMBL1084359-CHEMBL1082509	7	172	10	0	0.0	0.49464911222457886
16	CHEMBL1082509-CHEMBL1084711	7	172	10	0	0.0	0.49855726957321167
17	CHEMBL1082509-CHEMBL1084874	7	172	10	0	1.0	0.5028157234191895
18	CHEMBL1082509-CHEMBL1085037	7	172	10	0	1.0	0.5018361806869507
19	CHEMBL1082509-CHEMBL1085038	7	172	10	0	1.0	0.5001658201217651
20	CHEMBL1085120-CHEMBL1082509	7	172	10	0	1.0	0.50018310546875
21	CHEMBL1085585-CHEMBL1082509	7	172	10	0	0.0	0.49857765436172485
22	CHEMBL1085651-CHEMBL1082509	7	172	10	0	0.0	0.4973415434360504
23	CHEMBL1082509-CHEMBL1086113	7	172	10	0	0.0	0.4984472393989563
24	CHEMBL1082509-CHEMBL1086252	7	172	10	0	0.0	0.4998090863227844
25	CHEMBL1082509-CHEMBL1086476	7	172	10	0	0.0	0.494244247674942
26	CHEMBL1082509-CHEMBL1086573	7	172	10	0	0.0	0.4971984028816223
27	CHEMBL1082510-CHEMBL1083173	7	172	10	0	0.0	0.4923841059207916
28	CHEMBL1083780-CHEMBL1082510	7	172	10	0	0.0	0.4922396242618561
29	CHEMBL1084359-CHEMBL1082510	7	172	10	0	0.0	0.4923188388347626
30	CHEMBL1082510-CHEMBL1084874	7	172	10	0	1.0	0.5005362033843994
