	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL106432_CHEMBL187635-CHEMBL104200	4	413	14	1	0.0	0.4795895218849182
1	CHEMBL3758712_CHEMBL501451-CHEMBL109390_CHEMBL3758292	4	413	14	0	0.0	0.2967373728752136
2	CHEMBL3759292_CHEMBL458631-CHEMBL109390_CHEMBL3758292	4	413	14	0	0.0	0.30268770456314087
3	CHEMBL1196093_CHEMBL555891-CHEMBL568076_CHEMBL72180	4	413	14	0	0.0	0.3960917294025421
4	CHEMBL247368-CHEMBL13786	4	413	14	0	1.0	0.5580393671989441
5	CHEMBL184127-CHEMBL184260	4	413	14	0	1.0	0.5595673322677612
6	CHEMBL184127-CHEMBL184328	4	413	14	0	0.0	0.4676062762737274
7	CHEMBL184381-CHEMBL184127	4	413	14	0	1.0	0.5877922177314758
8	CHEMBL184260-CHEMBL184328	4	413	14	0	0.0	0.4514111578464508
9	CHEMBL184381-CHEMBL184260	4	413	14	0	1.0	0.5718409419059753
10	CHEMBL184260-CHEMBL184451	4	413	14	0	1.0	0.5153288841247559
11	CHEMBL184381-CHEMBL184328	4	413	14	0	0.0	0.47262510657310486
12	CHEMBL184451-CHEMBL184328	4	413	14	0	0.0	0.4248434007167816
13	CHEMBL186795-CHEMBL364625	4	413	14	0	0.0	0.4201066792011261
14	CHEMBL186822-CHEMBL364844	4	413	14	0	1.0	0.6092552542686462
15	CHEMBL188553-CHEMBL191014	4	413	14	1	1.0	0.6626294851303101
16	CHEMBL188553-CHEMBL191180	4	413	14	0	1.0	0.7477854490280151
17	CHEMBL188553-CHEMBL2381591	4	413	14	0	1.0	0.7580593824386597
18	CHEMBL188553-CHEMBL2381594	4	413	14	0	1.0	0.766663134098053
19	CHEMBL188553-CHEMBL363324	4	413	14	1	1.0	0.662439227104187
20	CHEMBL425897-CHEMBL189683	4	413	14	0	0.0	0.4947243928909302
21	CHEMBL190353-CHEMBL190600	4	413	14	0	0.0	0.3644889295101166
22	CHEMBL190766-CHEMBL190353	4	413	14	0	0.0	0.44647499918937683
23	CHEMBL362741-CHEMBL190353	4	413	14	0	0.0	0.4472912847995758
24	CHEMBL363822-CHEMBL190353	4	413	14	0	0.0	0.4467960298061371
25	CHEMBL370538-CHEMBL190353	4	413	14	0	0.0	0.37913912534713745
26	CHEMBL425897-CHEMBL190353	4	413	14	0	0.0	0.4443003833293915
27	CHEMBL447185-CHEMBL190353	4	413	14	0	0.0	0.46210241317749023
28	CHEMBL190766-CHEMBL190600	4	413	14	0	0.0	0.44223904609680176
29	CHEMBL362741-CHEMBL190600	4	413	14	0	0.0	0.44279763102531433
30	CHEMBL363822-CHEMBL190600	4	413	14	0	0.0	0.4422057569026947
31	CHEMBL370538-CHEMBL190600	4	413	14	0	0.0	0.3763936161994934
32	CHEMBL425897-CHEMBL190600	4	413	14	0	0.0	0.4390599727630615
33	CHEMBL447185-CHEMBL190600	4	413	14	0	0.0	0.45714908838272095
34	CHEMBL190766-CHEMBL362741	4	413	14	0	1.0	0.526340126991272
35	CHEMBL190766-CHEMBL363822	4	413	14	0	1.0	0.5257634520530701
36	CHEMBL190766-CHEMBL370538	4	413	14	0	0.0	0.4568048119544983
37	CHEMBL425897-CHEMBL190766	4	413	14	0	1.0	0.523491621017456
38	CHEMBL447185-CHEMBL190766	4	413	14	0	1.0	0.5408148765563965
39	CHEMBL191180-CHEMBL191014	4	413	14	0	1.0	0.6593027710914612
40	CHEMBL2381591-CHEMBL191014	4	413	14	1	1.0	0.6747344136238098
41	CHEMBL2381594-CHEMBL191014	4	413	14	0	1.0	0.6863443851470947
42	CHEMBL363324-CHEMBL191014	4	413	14	0	1.0	0.5631534457206726
43	CHEMBL370912-CHEMBL191014	4	413	14	0	1.0	0.6701931357383728
44	CHEMBL2381591-CHEMBL191180	4	413	14	0	1.0	0.7574126720428467
45	CHEMBL2381594-CHEMBL191180	4	413	14	0	1.0	0.7650243043899536
46	CHEMBL191180-CHEMBL363324	4	413	14	1	1.0	0.6591106653213501
47	CHEMBL370912-CHEMBL191180	4	413	14	0	1.0	0.7530771493911743
48	CHEMBL199289-CHEMBL199871	4	413	14	0	0.0	0.2559402883052826
49	CHEMBL200067-CHEMBL199289	4	413	14	0	0.0	0.2630949020385742
50	CHEMBL199518-CHEMBL199434	4	413	14	0	0.0	0.2131716012954712
51	CHEMBL200098-CHEMBL199434	4	413	14	0	0.0	0.21147902309894562
52	CHEMBL201453-CHEMBL199434	4	413	14	0	0.0	0.20726311206817627
53	CHEMBL200098-CHEMBL199518	4	413	14	0	0.0	0.26495298743247986
54	CHEMBL201453-CHEMBL199518	4	413	14	0	0.0	0.2600267231464386
55	CHEMBL232740-CHEMBL199518	4	413	14	0	0.0	0.3160364627838135
56	CHEMBL371266-CHEMBL199518	4	413	14	0	0.0	0.26213520765304565
57	CHEMBL200067-CHEMBL199871	4	413	14	0	0.0	0.2621469795703888
58	CHEMBL201453-CHEMBL200098	4	413	14	0	0.0	0.2649165689945221
59	CHEMBL200098-CHEMBL232740	4	413	14	0	0.0	0.3208657503128052
60	CHEMBL200098-CHEMBL371266	4	413	14	0	0.0	0.2672315239906311
61	CHEMBL200392-CHEMBL200456	4	413	14	0	0.0	0.48864296078681946
62	CHEMBL2311157_CHEMBL290429-CHEMBL200456	4	413	14	0	0.0	0.4850699007511139
63	CHEMBL202139-CHEMBL201296	4	413	14	0	0.0	0.41913464665412903
64	CHEMBL202150-CHEMBL201296	4	413	14	0	0.0	0.42258334159851074
65	CHEMBL383094-CHEMBL201296	4	413	14	1	0.0	0.43075963854789734
66	CHEMBL201453-CHEMBL232740	4	413	14	0	0.0	0.318042516708374
67	CHEMBL201453-CHEMBL371266	4	413	14	0	0.0	0.2622542381286621
68	CHEMBL202327-CHEMBL201661	4	413	14	0	0.0	0.4323452413082123
69	CHEMBL201661-CHEMBL382919	4	413	14	0	0.0	0.35065510869026184
70	CHEMBL383094-CHEMBL201661	4	413	14	0	0.0	0.4353317618370056
71	CHEMBL202139-CHEMBL202150	4	413	14	0	1.0	0.509715735912323
72	CHEMBL202139-CHEMBL202327	4	413	14	0	1.0	0.5156787037849426
73	CHEMBL202150-CHEMBL383094	4	413	14	1	1.0	0.5216138958930969
74	CHEMBL202327-CHEMBL382919	4	413	14	0	0.0	0.42826953530311584
75	CHEMBL208683-CHEMBL377392	4	413	14	0	0.0	0.3320823311805725
76	CHEMBL2112342-CHEMBL2112341	4	413	14	0	1.0	0.514743447303772
77	CHEMBL2112345-CHEMBL2112341	4	413	14	0	1.0	0.5006300806999207
78	CHEMBL2112341-CHEMBL2112347	4	413	14	0	0.0	0.45155471563339233
