	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1081610-CHEMBL1081622	2	685	62	0	0.0	0.4975752830505371
1	CHEMBL1081610-CHEMBL1822928_CHEMBL3093358	2	685	62	0	0.0	0.4752694368362427
2	CHEMBL1081610-CHEMBL1822930	2	685	62	0	0.0	0.4758131206035614
3	CHEMBL1081610-CHEMBL1822936	2	685	62	0	1.0	0.5042086839675903
4	CHEMBL111_CHEMBL558598-CHEMBL285932	2	685	62	0	0.0	0.4423494040966034
5	CHEMBL506652-CHEMBL1162994	2	685	62	0	1.0	0.5087536573410034
6	CHEMBL527071-CHEMBL1162994	2	685	62	0	1.0	0.5071009397506714
7	CHEMBL1215898-CHEMBL1215900	2	685	62	0	0.0	0.4324808418750763
8	CHEMBL1215901-CHEMBL1215898	2	685	62	0	0.0	0.43512454628944397
9	CHEMBL1215898-CHEMBL1215908	2	685	62	0	0.0	0.43875831365585327
10	CHEMBL1215898-CHEMBL1215916	2	685	62	0	0.0	0.4316619634628296
11	CHEMBL1215898-CHEMBL1215917	2	685	62	0	0.0	0.43509846925735474
12	CHEMBL1215898-CHEMBL1215918	2	685	62	0	0.0	0.4334271550178528
13	CHEMBL1215898-CHEMBL1215941	2	685	62	0	0.0	0.44070249795913696
14	CHEMBL1215901-CHEMBL1215900	2	685	62	0	0.0	0.4378000497817993
15	CHEMBL1215900-CHEMBL1215908	2	685	62	0	0.0	0.44144895672798157
16	CHEMBL1215900-CHEMBL1215916	2	685	62	0	0.0	0.434179425239563
17	CHEMBL1215900-CHEMBL1215917	2	685	62	0	0.0	0.4376165270805359
18	CHEMBL1215900-CHEMBL1215918	2	685	62	0	0.0	0.4359430968761444
19	CHEMBL1215901-CHEMBL1215908	2	685	62	0	0.0	0.44425275921821594
20	CHEMBL1215901-CHEMBL1215916	2	685	62	0	0.0	0.43681076169013977
21	CHEMBL1215901-CHEMBL1215917	2	685	62	0	0.0	0.4402809143066406
22	CHEMBL1215916-CHEMBL1215908	2	685	62	0	0.0	0.4404914379119873
23	CHEMBL1215917-CHEMBL1215908	2	685	62	0	0.0	0.4439932703971863
24	CHEMBL1215917-CHEMBL1215916	2	685	62	0	0.0	0.43656831979751587
