	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL257967-CHEMBL1162978	2	1992	122	0	1.0	0.5146510601043701
1	CHEMBL259533-CHEMBL1162978	2	1992	122	1	1.0	0.6701832413673401
2	CHEMBL259534-CHEMBL1162978	2	1992	122	0	1.0	0.5374268889427185
3	CHEMBL259535-CHEMBL1162978	2	1992	122	0	1.0	0.5327625870704651
4	CHEMBL260912-CHEMBL1162978	2	1992	122	0	1.0	0.5319017767906189
5	CHEMBL411044-CHEMBL1162978	2	1992	122	0	1.0	0.5388049483299255
6	CHEMBL171854-CHEMBL173878	2	1992	122	0	1.0	0.5916873812675476
7	CHEMBL174335-CHEMBL171854	2	1992	122	0	1.0	0.5174035429954529
8	CHEMBL171854-CHEMBL174815	2	1992	122	0	0.0	0.44948267936706543
9	CHEMBL176136-CHEMBL171854	2	1992	122	0	1.0	0.5612109303474426
10	CHEMBL171854-CHEMBL366862	2	1992	122	0	0.0	0.4769955575466156
11	CHEMBL171854-CHEMBL444809	2	1992	122	0	0.0	0.4851972460746765
12	CHEMBL172360-CHEMBL174499	2	1992	122	0	1.0	0.5403321385383606
13	CHEMBL174558-CHEMBL172360	2	1992	122	0	1.0	0.6174177527427673
14	CHEMBL175130-CHEMBL172360	2	1992	122	0	1.0	0.6066176891326904
15	CHEMBL176243-CHEMBL172360	2	1992	122	0	1.0	0.6110433340072632
16	CHEMBL172360-CHEMBL367953	2	1992	122	0	1.0	0.5575842261314392
17	CHEMBL369681-CHEMBL172360	2	1992	122	0	1.0	0.6282872557640076
18	CHEMBL174335-CHEMBL173878	2	1992	122	0	1.0	0.5302017331123352
19	CHEMBL173878-CHEMBL174815	2	1992	122	0	0.0	0.46008947491645813
20	CHEMBL176136-CHEMBL173878	2	1992	122	0	1.0	0.57323157787323
21	CHEMBL173878-CHEMBL366862	2	1992	122	0	0.0	0.4877614974975586
22	CHEMBL173878-CHEMBL368544	2	1992	122	0	0.0	0.47229957580566406
23	CHEMBL368984-CHEMBL173878	2	1992	122	0	1.0	0.5708534717559814
24	CHEMBL173878-CHEMBL369130	2	1992	122	0	0.0	0.48005831241607666
25	CHEMBL173878-CHEMBL444809	2	1992	122	0	0.0	0.49809086322784424
26	CHEMBL174335-CHEMBL174815	2	1992	122	0	0.0	0.42767542600631714
27	CHEMBL174335-CHEMBL176136	2	1992	122	0	1.0	0.5332002639770508
28	CHEMBL174335-CHEMBL366862	2	1992	122	0	0.0	0.4549546241760254
29	CHEMBL174335-CHEMBL368544	2	1992	122	0	0.0	0.43952926993370056
30	CHEMBL174335-CHEMBL368984	2	1992	122	0	1.0	0.6131954789161682
31	CHEMBL174335-CHEMBL369130	2	1992	122	0	0.0	0.4470212757587433
32	CHEMBL174335-CHEMBL444809	2	1992	122	0	0.0	0.4600289762020111
33	CHEMBL175130-CHEMBL174499	2	1992	122	0	1.0	0.5729297399520874
34	CHEMBL176243-CHEMBL174499	2	1992	122	0	1.0	0.574160099029541
35	CHEMBL367953-CHEMBL174499	2	1992	122	0	0.0	0.4455820620059967
36	CHEMBL369681-CHEMBL174499	2	1992	122	0	1.0	0.594832181930542
37	CHEMBL174558-CHEMBL175130	2	1992	122	0	1.0	0.5833724141120911
38	CHEMBL176243-CHEMBL174558	2	1992	122	0	1.0	0.5864320397377014
39	CHEMBL176136-CHEMBL174815	2	1992	122	0	0.0	0.46323081851005554
40	CHEMBL366862-CHEMBL174815	2	1992	122	0	0.0	0.45943909883499146
41	CHEMBL174815-CHEMBL367451	2	1992	122	0	0.0	0.4576306641101837
42	CHEMBL174815-CHEMBL368544	2	1992	122	0	0.0	0.44114524126052856
43	CHEMBL368984-CHEMBL174815	2	1992	122	0	0.0	0.461083322763443
44	CHEMBL174815-CHEMBL369130	2	1992	122	0	0.0	0.44996604323387146
45	CHEMBL174815-CHEMBL444809	2	1992	122	0	0.0	0.4689931273460388
46	CHEMBL176243-CHEMBL175130	2	1992	122	0	1.0	0.5716861486434937
47	CHEMBL175130-CHEMBL367953	2	1992	122	0	1.0	0.5820441246032715
48	CHEMBL369681-CHEMBL175130	2	1992	122	0	1.0	0.5964915752410889
49	CHEMBL175779-CHEMBL381316	2	1992	122	0	1.0	0.6224886178970337
50	CHEMBL176136-CHEMBL366862	2	1992	122	0	0.0	0.49083495140075684
51	CHEMBL176136-CHEMBL444809	2	1992	122	0	1.0	0.5017005205154419
52	CHEMBL176243-CHEMBL367953	2	1992	122	0	1.0	0.5838493704795837
53	CHEMBL176243-CHEMBL369681	2	1992	122	0	1.0	0.5990533828735352
