	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1738803-CHEMBL1774905	11	543	23	0	1.0	0.5462293028831482
1	CHEMBL1774907-CHEMBL1738803	11	543	23	0	1.0	0.549275815486908
2	CHEMBL1774908-CHEMBL1738803	11	543	23	0	1.0	0.5482558012008667
3	CHEMBL1738803-CHEMBL1774910	11	543	23	0	1.0	0.5372259616851807
4	CHEMBL1738803-CHEMBL1774911	11	543	23	0	1.0	0.5370525121688843
5	CHEMBL1738803-CHEMBL1774914	11	543	23	1	1.0	0.5453434586524963
6	CHEMBL1738803-CHEMBL1774916	11	543	23	0	1.0	0.5531351566314697
7	CHEMBL1738803-CHEMBL1774917	11	543	23	1	1.0	0.5469768643379211
8	CHEMBL1738803-CHEMBL1774918	11	543	23	0	1.0	0.5374880433082581
9	CHEMBL1774833-CHEMBL1738804	11	543	23	0	1.0	0.5296163558959961
10	CHEMBL1774918-CHEMBL1738805	11	543	23	0	1.0	0.5383023619651794
11	CHEMBL1774920-CHEMBL1738805	11	543	23	0	1.0	0.5334942936897278
12	CHEMBL1774921-CHEMBL1738805	11	543	23	0	1.0	0.5354983806610107
13	CHEMBL1774922-CHEMBL1738805	11	543	23	0	1.0	0.5375714302062988
14	CHEMBL1774923-CHEMBL1738805	11	543	23	0	1.0	0.543616533279419
15	CHEMBL1738805-CHEMBL1774925	11	543	23	0	1.0	0.5401970744132996
16	CHEMBL1738805-CHEMBL1774926	11	543	23	0	1.0	0.5441431403160095
17	CHEMBL1774907-CHEMBL1774905	11	543	23	0	1.0	0.5464851260185242
18	CHEMBL1774908-CHEMBL1774905	11	543	23	0	1.0	0.5455448031425476
19	CHEMBL1774905-CHEMBL1774921	11	543	23	0	1.0	0.5347763299942017
20	CHEMBL1774907-CHEMBL1774908	11	543	23	0	1.0	0.548592209815979
21	CHEMBL1774908-CHEMBL1774922	11	543	23	0	1.0	0.5367766618728638
22	CHEMBL1774909-CHEMBL1774911	11	543	23	0	1.0	0.5268259644508362
23	CHEMBL1774909-CHEMBL1774914	11	543	23	0	1.0	0.5344794988632202
24	CHEMBL1774909-CHEMBL1774915	11	543	23	0	1.0	0.5342740416526794
25	CHEMBL1774909-CHEMBL1774916	11	543	23	0	1.0	0.5425238609313965
26	CHEMBL1774909-CHEMBL1774917	11	543	23	0	1.0	0.5361173152923584
27	CHEMBL1774910-CHEMBL1774911	11	543	23	0	1.0	0.5219539403915405
28	CHEMBL1774914-CHEMBL1774910	11	543	23	1	1.0	0.5285646319389343
29	CHEMBL1774916-CHEMBL1774910	11	543	23	0	1.0	0.5361775755882263
30	CHEMBL1774917-CHEMBL1774910	11	543	23	1	1.0	0.5298327207565308
31	CHEMBL1774910-CHEMBL1774918	11	543	23	0	1.0	0.522018313407898
