	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL2387462-CHEMBL2387469	70	247	10	0	1.0	0.5263398289680481
1	CHEMBL2387462-CHEMBL2387470	70	247	10	0	1.0	0.5390549898147583
2	CHEMBL2387463-CHEMBL2387464	70	247	10	0	1.0	0.5330643057823181
3	CHEMBL2387471-CHEMBL2387463	70	247	10	0	1.0	0.5150094628334045
4	CHEMBL2387465-CHEMBL2387464	70	247	10	0	1.0	0.5168147087097168
5	CHEMBL2387471-CHEMBL2387465	70	247	10	0	1.0	0.5339977741241455
6	CHEMBL2387470-CHEMBL2387469	70	247	10	0	1.0	0.5253334641456604
7	CHEMBL2387471-CHEMBL2387475	70	247	10	0	1.0	0.5329208374023438
8	CHEMBL3103860-CHEMBL3103862	70	247	10	0	1.0	0.528243899345398
9	CHEMBL3103860-CHEMBL3103863	70	247	10	0	1.0	0.5294743180274963
10	CHEMBL3103864-CHEMBL3103860	70	247	10	0	1.0	0.5307503342628479
11	CHEMBL3103863-CHEMBL3103862	70	247	10	0	1.0	0.5294777154922485
12	CHEMBL3103864-CHEMBL3103862	70	247	10	0	1.0	0.5307536125183105
13	CHEMBL3103864-CHEMBL3103863	70	247	10	0	1.0	0.5319545865058899
14	CHEMBL3103867-CHEMBL3792474	70	247	10	1	1.0	0.5310500860214233
15	CHEMBL3103867-CHEMBL3792905	70	247	10	1	1.0	0.5318935513496399
16	CHEMBL3103867-CHEMBL3793600	70	247	10	1	1.0	0.5306998491287231
17	CHEMBL3103869-CHEMBL3792552	70	247	10	1	1.0	0.5337550044059753
18	CHEMBL3103869-CHEMBL3793221	70	247	10	1	1.0	0.533910870552063
19	CHEMBL3103869-CHEMBL3793927	70	247	10	1	1.0	0.5335906147956848
20	CHEMBL3103869-CHEMBL3794146	70	247	10	1	1.0	0.5362478494644165
21	CHEMBL3648680-CHEMBL3623150	70	247	10	0	1.0	0.559606671333313
22	CHEMBL3623150-CHEMBL3652626_CHEMBL3652638_CHEMBL4437940	70	247	10	0	1.0	0.5573164820671082
23	CHEMBL3623150-CHEMBL4439756	70	247	10	0	1.0	0.55925053358078
24	CHEMBL4453890-CHEMBL3623150	70	247	10	0	1.0	0.5597311854362488
25	CHEMBL3623150-CHEMBL4459538	70	247	10	0	1.0	0.5611242055892944
26	CHEMBL3634757-CHEMBL3634756_CHEMBL3634758	70	247	10	0	1.0	0.5333026051521301
27	CHEMBL3634756_CHEMBL3634758-CHEMBL3634767	70	247	10	0	1.0	0.5337602496147156
28	CHEMBL3634757-CHEMBL3634767	70	247	10	0	1.0	0.5326686501502991
29	CHEMBL3634769-CHEMBL3634761	70	247	10	0	1.0	0.5206178426742554
30	CHEMBL3634761-CHEMBL3634771	70	247	10	0	1.0	0.527277410030365
31	CHEMBL3634761-CHEMBL3634772	70	247	10	0	1.0	0.5306143760681152
32	CHEMBL3634781-CHEMBL3634761	70	247	10	0	1.0	0.5168669819831848
33	CHEMBL3634782-CHEMBL3634761	70	247	10	0	1.0	0.5178105235099792
34	CHEMBL3634783-CHEMBL3634761	70	247	10	0	1.0	0.5180946588516235
35	CHEMBL3634761-CHEMBL3915064	70	247	10	0	1.0	0.532789945602417
36	CHEMBL3634764-CHEMBL3634765	70	247	10	0	1.0	0.5453976392745972
37	CHEMBL3634764-CHEMBL3634783	70	247	10	1	1.0	0.5299089550971985
38	CHEMBL3634765-CHEMBL3634783	70	247	10	1	1.0	0.5295124053955078
39	CHEMBL3978766-CHEMBL3634767	70	247	10	0	1.0	0.5176852345466614
40	CHEMBL3634769-CHEMBL3634771	70	247	10	0	1.0	0.5206788778305054
41	CHEMBL3634769-CHEMBL3634772	70	247	10	0	1.0	0.524080216884613
42	CHEMBL3634781-CHEMBL3634769	70	247	10	0	1.0	0.516449511051178
43	CHEMBL3634782-CHEMBL3634769	70	247	10	0	1.0	0.5174427628517151
44	CHEMBL3634783-CHEMBL3634769	70	247	10	0	1.0	0.5177454352378845
45	CHEMBL3634771-CHEMBL3634772	70	247	10	0	1.0	0.5306567549705505
46	CHEMBL3634781-CHEMBL3634771	70	247	10	0	1.0	0.5168402791023254
47	CHEMBL3634782-CHEMBL3634771	70	247	10	0	1.0	0.5178331732749939
48	CHEMBL3634783-CHEMBL3634771	70	247	10	0	1.0	0.5181321501731873
49	CHEMBL3634781-CHEMBL3634772	70	247	10	0	1.0	0.5203974843025208
50	CHEMBL3634782-CHEMBL3634772	70	247	10	0	1.0	0.521281361579895
51	CHEMBL3634783-CHEMBL3634772	70	247	10	0	1.0	0.5215585827827454
52	CHEMBL3634781-CHEMBL3634780	70	247	10	0	1.0	0.5260242819786072
53	CHEMBL3634782-CHEMBL3634781	70	247	10	0	1.0	0.5134443044662476
54	CHEMBL3634782-CHEMBL3634783	70	247	10	0	1.0	0.5147342681884766
55	CHEMBL3648680-CHEMBL3648675	70	247	10	0	1.0	0.5578498244285583
56	CHEMBL3648675-CHEMBL3652626_CHEMBL3652638_CHEMBL4437940	70	247	10	0	1.0	0.5559178590774536
57	CHEMBL4439756-CHEMBL3648675	70	247	10	0	1.0	0.5574948191642761
58	CHEMBL4453890-CHEMBL3648675	70	247	10	0	1.0	0.5579708814620972
59	CHEMBL3648675-CHEMBL4472966	70	247	10	0	1.0	0.5560863018035889
60	CHEMBL3648680-CHEMBL3652626_CHEMBL3652638_CHEMBL4437940	70	247	10	0	1.0	0.5559696555137634
61	CHEMBL3648680-CHEMBL4439756	70	247	10	0	1.0	0.557553768157959
62	CHEMBL3648680-CHEMBL4453890	70	247	10	0	1.0	0.5580332279205322
63	CHEMBL3648680-CHEMBL4459538	70	247	10	0	1.0	0.5594260096549988
64	CHEMBL3651966_CHEMBL3651968-CHEMBL3651953	70	247	10	1	1.0	0.5318921804428101
65	CHEMBL4439756-CHEMBL3652626_CHEMBL3652638_CHEMBL4437940	70	247	10	0	1.0	0.5556359887123108
66	CHEMBL4453890-CHEMBL3652626_CHEMBL3652638_CHEMBL4437940	70	247	10	0	1.0	0.5560734868049622
67	CHEMBL3792428-CHEMBL3792474	70	247	10	0	1.0	0.5149846076965332
68	CHEMBL3792905-CHEMBL3792428	70	247	10	0	1.0	0.5160302519798279
69	CHEMBL3793600-CHEMBL3792428	70	247	10	0	1.0	0.514607846736908
70	CHEMBL3793927-CHEMBL3792428	70	247	10	0	1.0	0.5152062177658081
71	CHEMBL3792905-CHEMBL3792474	70	247	10	0	1.0	0.516387939453125
72	CHEMBL3793600-CHEMBL3792474	70	247	10	0	1.0	0.5149355530738831
73	CHEMBL3793221-CHEMBL3792552	70	247	10	0	1.0	0.5162135362625122
74	CHEMBL3792905-CHEMBL3793600	70	247	10	0	1.0	0.5160098671913147
75	CHEMBL3793221-CHEMBL3793927	70	247	10	0	1.0	0.5160732865333557
76	CHEMBL3794146-CHEMBL3793221	70	247	10	0	1.0	0.5187532305717468
77	CHEMBL4060101-CHEMBL4088342	70	247	10	0	1.0	0.5174773931503296
78	CHEMBL4453890-CHEMBL4439756	70	247	10	0	1.0	0.5576783418655396
79	CHEMBL4439756-CHEMBL4459538	70	247	10	0	1.0	0.5590696334838867
80	CHEMBL4449930-CHEMBL4455188	70	247	10	0	1.0	0.555305540561676
81	CHEMBL4453890-CHEMBL4459538	70	247	10	0	1.0	0.5595504641532898
82	CHEMBL4472966-CHEMBL4458081	70	247	10	0	1.0	0.5525826811790466
83	CHEMBL572745-CHEMBL572513_CHEMBL574819	70	247	10	0	1.0	0.5353395342826843
84	CHEMBL572513_CHEMBL574819-CHEMBL572809	70	247	10	0	1.0	0.5338249206542969
85	CHEMBL572513_CHEMBL574819-CHEMBL573462	70	247	10	0	1.0	0.5390408635139465
86	CHEMBL572513_CHEMBL574819-CHEMBL573476	70	247	10	0	1.0	0.5277178883552551
87	CHEMBL572513_CHEMBL574819-CHEMBL573478	70	247	10	0	1.0	0.5281825065612793
88	CHEMBL572514-CHEMBL572550	70	247	10	0	1.0	0.5106076002120972
89	CHEMBL572514-CHEMBL572783	70	247	10	0	1.0	0.5093825459480286
90	CHEMBL572514-CHEMBL572815	70	247	10	0	1.0	0.5087797045707703
91	CHEMBL572514-CHEMBL573705	70	247	10	0	1.0	0.5087367296218872
92	CHEMBL573957-CHEMBL572514	70	247	10	0	1.0	0.5248143076896667
93	CHEMBL572514-CHEMBL574169	70	247	10	0	1.0	0.5086792707443237
94	CHEMBL572514-CHEMBL575255	70	247	10	0	1.0	0.5123138427734375
95	CHEMBL572514-CHEMBL575263	70	247	10	0	1.0	0.5092393755912781
96	CHEMBL572514-CHEMBL575461	70	247	10	0	1.0	0.5080886483192444
97	CHEMBL575675-CHEMBL572514	70	247	10	0	1.0	0.5102398991584778
98	CHEMBL572514-CHEMBL582844	70	247	10	0	1.0	0.5090271830558777
99	CHEMBL572514-CHEMBL583273	70	247	10	0	1.0	0.5077244639396667
100	CHEMBL583385-CHEMBL572514	70	247	10	0	1.0	0.5100536346435547
101	CHEMBL572514-CHEMBL583913	70	247	10	0	1.0	0.509133517742157
102	CHEMBL572514-CHEMBL584563	70	247	10	0	1.0	0.5102892518043518
103	CHEMBL572514-CHEMBL585182	70	247	10	0	1.0	0.5090712904930115
104	CHEMBL572550-CHEMBL572783	70	247	10	0	1.0	0.5095681548118591
105	CHEMBL572550-CHEMBL572815	70	247	10	0	1.0	0.508939266204834
106	CHEMBL572550-CHEMBL573036	70	247	10	0	1.0	0.508577287197113
107	CHEMBL572550-CHEMBL573705	70	247	10	0	1.0	0.5088964700698853
108	CHEMBL573957-CHEMBL572550	70	247	10	0	1.0	0.525621771812439
109	CHEMBL572550-CHEMBL574169	70	247	10	0	1.0	0.50886470079422
110	CHEMBL572550-CHEMBL575255	70	247	10	0	1.0	0.5124735236167908
111	CHEMBL572550-CHEMBL575263	70	247	10	0	1.0	0.5094248652458191
112	CHEMBL572550-CHEMBL575461	70	247	10	0	1.0	0.5082740783691406
113	CHEMBL575675-CHEMBL572550	70	247	10	0	1.0	0.5103996992111206
114	CHEMBL572550-CHEMBL582844	70	247	10	0	1.0	0.5091869831085205
115	CHEMBL572550-CHEMBL583273	70	247	10	0	1.0	0.507930338382721
116	CHEMBL583385-CHEMBL572550	70	247	10	0	1.0	0.5102133750915527
117	CHEMBL572550-CHEMBL583913	70	247	10	0	1.0	0.509319007396698
