	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL105764-CHEMBL108801	3	514	30	0	1.0	0.5419706106185913
1	CHEMBL105764-CHEMBL109081	3	514	30	0	1.0	0.5436620116233826
2	CHEMBL206941-CHEMBL116878	3	514	30	0	1.0	0.5045941472053528
3	CHEMBL116878-CHEMBL327039	3	514	30	0	1.0	0.5197380185127258
4	CHEMBL116878-CHEMBL378430	3	514	30	0	0.0	0.49050313234329224
5	CHEMBL382874-CHEMBL116878	3	514	30	0	1.0	0.5176945924758911
6	CHEMBL366667-CHEMBL1181535_CHEMBL176010	3	514	30	0	0.0	0.47753286361694336
7	CHEMBL366737-CHEMBL1181535_CHEMBL176010	3	514	30	0	0.0	0.4744741916656494
8	CHEMBL1181535_CHEMBL176010-CHEMBL422820	3	514	30	1	0.0	0.4494205117225647
9	CHEMBL118507-CHEMBL207924	3	514	30	0	1.0	0.5150036811828613
10	CHEMBL1235128-CHEMBL129903	3	514	30	1	1.0	0.5337964296340942
11	CHEMBL2070507-CHEMBL1235128	3	514	30	0	1.0	0.5372077822685242
12	CHEMBL2070508-CHEMBL1235128	3	514	30	0	1.0	0.5385359525680542
13	CHEMBL261482-CHEMBL1235128	3	514	30	0	1.0	0.5359077453613281
14	CHEMBL2070507-CHEMBL129903	3	514	30	1	1.0	0.5370281934738159
15	CHEMBL2070508-CHEMBL129903	3	514	30	1	1.0	0.5383560061454773
16	CHEMBL261482-CHEMBL129903	3	514	30	1	1.0	0.5356917381286621
17	CHEMBL138332-CHEMBL137950	3	514	30	0	0.0	0.44001713395118713
18	CHEMBL141154-CHEMBL137950	3	514	30	0	0.0	0.4360489249229431
19	CHEMBL145123-CHEMBL137950	3	514	30	0	0.0	0.3982522189617157
20	CHEMBL175494-CHEMBL137950	3	514	30	0	0.0	0.45430779457092285
21	CHEMBL342500-CHEMBL137950	3	514	30	0	0.0	0.4468402862548828
22	CHEMBL342906-CHEMBL137950	3	514	30	0	0.0	0.42264845967292786
23	CHEMBL344724-CHEMBL137950	3	514	30	0	0.0	0.4453267753124237
24	CHEMBL359531-CHEMBL137950	3	514	30	1	0.0	0.4739495813846588
25	CHEMBL366667-CHEMBL137950	3	514	30	0	0.0	0.4550933241844177
26	CHEMBL422820-CHEMBL137950	3	514	30	0	0.0	0.4199241101741791
27	CHEMBL141154-CHEMBL138332	3	514	30	0	0.0	0.4573541581630707
28	CHEMBL164509-CHEMBL138332	3	514	30	0	0.0	0.4505583941936493
29	CHEMBL164905-CHEMBL138332	3	514	30	0	0.0	0.43929967284202576
30	CHEMBL165778-CHEMBL138332	3	514	30	0	0.0	0.43925797939300537
31	CHEMBL166301-CHEMBL138332	3	514	30	0	0.0	0.4399314224720001
32	CHEMBL138332-CHEMBL168018	3	514	30	0	0.0	0.4403793215751648
33	CHEMBL302765-CHEMBL138332	3	514	30	0	0.0	0.44111180305480957
34	CHEMBL342500-CHEMBL138332	3	514	30	1	0.0	0.4687308073043823
35	CHEMBL138332-CHEMBL342906	3	514	30	1	0.0	0.443998247385025
36	CHEMBL344501-CHEMBL138332	3	514	30	0	0.0	0.45498308539390564
37	CHEMBL344724-CHEMBL138332	3	514	30	0	0.0	0.46781405806541443
38	CHEMBL349464-CHEMBL138332	3	514	30	0	0.0	0.44806158542633057
39	CHEMBL138332-CHEMBL350042	3	514	30	0	0.0	0.4393703043460846
40	CHEMBL350205-CHEMBL138332	3	514	30	0	0.0	0.43934324383735657
41	CHEMBL138332-CHEMBL350261	3	514	30	0	0.0	0.44121354818344116
42	CHEMBL353299-CHEMBL138332	3	514	30	0	0.0	0.43845075368881226
43	CHEMBL355415-CHEMBL138332	3	514	30	0	0.0	0.4434969425201416
44	CHEMBL139000_CHEMBL420705-CHEMBL66393	3	514	30	0	1.0	0.5052330493927002
45	CHEMBL142926-CHEMBL139182	3	514	30	0	0.0	0.45280325412750244
46	CHEMBL304726-CHEMBL139182	3	514	30	1	0.0	0.4449837803840637
47	CHEMBL329791-CHEMBL139182	3	514	30	1	0.0	0.43927159905433655
48	CHEMBL330286-CHEMBL139182	3	514	30	1	0.0	0.44982150197029114
49	CHEMBL139182-CHEMBL342906	3	514	30	0	0.0	0.42376649379730225
50	CHEMBL358735-CHEMBL139182	3	514	30	0	0.0	0.45445114374160767
51	CHEMBL139182-CHEMBL359379	3	514	30	0	0.0	0.42177098989486694
52	CHEMBL366864-CHEMBL139182	3	514	30	0	0.0	0.4559643268585205
53	CHEMBL164275-CHEMBL141154	3	514	30	0	0.0	0.4343681335449219
54	CHEMBL141154-CHEMBL164381	3	514	30	0	0.0	0.4371873736381531
55	CHEMBL141154-CHEMBL164647	3	514	30	0	0.0	0.43711042404174805
56	CHEMBL164685-CHEMBL141154	3	514	30	0	0.0	0.4351736903190613
57	CHEMBL165044-CHEMBL141154	3	514	30	0	0.0	0.44637107849121094
58	CHEMBL165073-CHEMBL141154	3	514	30	0	0.0	0.44344934821128845
59	CHEMBL165083-CHEMBL141154	3	514	30	0	0.0	0.4358450174331665
60	CHEMBL165600-CHEMBL141154	3	514	30	0	0.0	0.43525874614715576
61	CHEMBL165910-CHEMBL141154	3	514	30	0	0.0	0.4394783079624176
62	CHEMBL344501-CHEMBL141154	3	514	30	0	0.0	0.45079365372657776
63	CHEMBL344724-CHEMBL141154	3	514	30	0	0.0	0.46370264887809753
64	CHEMBL352073-CHEMBL141154	3	514	30	0	0.0	0.4352153241634369
65	CHEMBL141154-CHEMBL352345	3	514	30	0	0.0	0.4352857172489166
66	CHEMBL141154-CHEMBL352796	3	514	30	0	0.0	0.4362926781177521
67	CHEMBL145767-CHEMBL142562	3	514	30	0	0.0	0.43596071004867554
68	CHEMBL304726-CHEMBL142926	3	514	30	1	0.0	0.4649050831794739
69	CHEMBL329791-CHEMBL142926	3	514	30	1	0.0	0.46384772658348083
70	CHEMBL142926-CHEMBL330286	3	514	30	1	0.0	0.47288867831230164
71	CHEMBL142926-CHEMBL342500	3	514	30	0	0.0	0.44806987047195435
72	CHEMBL142926-CHEMBL358735	3	514	30	0	0.0	0.4766702950000763
73	CHEMBL142926-CHEMBL359379	3	514	30	0	0.0	0.4458600580692291
74	CHEMBL342500-CHEMBL145123	3	514	30	0	0.0	0.4259423017501831
75	CHEMBL342906-CHEMBL145123	3	514	30	0	0.0	0.40230855345726013
76	CHEMBL145623-CHEMBL16894	3	514	30	0	0.0	0.4847690165042877
77	CHEMBL179349-CHEMBL145623	3	514	30	0	0.0	0.49676603078842163
78	CHEMBL342059-CHEMBL145623	3	514	30	0	0.0	0.4735106825828552
79	CHEMBL145623-CHEMBL344706	3	514	30	0	0.0	0.48081889748573303
80	CHEMBL145623-CHEMBL360448	3	514	30	0	0.0	0.496134877204895
81	CHEMBL414620-CHEMBL145623	3	514	30	0	0.0	0.4868367314338684
82	CHEMBL145623-CHEMBL423542	3	514	30	0	0.0	0.4629499614238739
83	CHEMBL163968-CHEMBL164325	3	514	30	0	0.0	0.4536975026130676
84	CHEMBL165073-CHEMBL163968	3	514	30	0	0.0	0.4646356403827667
85	CHEMBL163968-CHEMBL166684	3	514	30	0	0.0	0.45181962847709656
86	CHEMBL163968-CHEMBL330286	3	514	30	0	0.0	0.4536242187023163
87	CHEMBL341376-CHEMBL163968	3	514	30	0	0.0	0.4618666172027588
88	CHEMBL163968-CHEMBL349240	3	514	30	0	0.0	0.4529288411140442
89	CHEMBL349464-CHEMBL163968	3	514	30	0	0.0	0.4686885476112366
90	CHEMBL163968-CHEMBL349611	3	514	30	0	0.0	0.45375996828079224
91	CHEMBL163968-CHEMBL349716	3	514	30	0	0.0	0.45202726125717163
92	CHEMBL163968-CHEMBL350830	3	514	30	0	0.0	0.45182499289512634
93	CHEMBL163968-CHEMBL352707	3	514	30	0	0.0	0.45078957080841064
94	CHEMBL163968-CHEMBL424161	3	514	30	0	0.0	0.4518091082572937
95	CHEMBL164275-CHEMBL164381	3	514	30	0	0.0	0.43619662523269653
96	CHEMBL164275-CHEMBL164647	3	514	30	0	0.0	0.4361196458339691
97	CHEMBL164275-CHEMBL164685	3	514	30	0	0.0	0.43418392539024353
98	CHEMBL164275-CHEMBL165044	3	514	30	0	0.0	0.44541969895362854
99	CHEMBL164275-CHEMBL165600	3	514	30	0	0.0	0.434268981218338
100	CHEMBL164275-CHEMBL165910	3	514	30	0	0.0	0.43848687410354614
101	CHEMBL349019-CHEMBL164275	3	514	30	0	0.0	0.4492103159427643
102	CHEMBL164275-CHEMBL352345	3	514	30	0	0.0	0.4342959225177765
103	CHEMBL164275-CHEMBL352707	3	514	30	0	0.0	0.4607037901878357
104	CHEMBL164275-CHEMBL353299	3	514	30	0	0.0	0.4563349485397339
105	CHEMBL165224-CHEMBL164281	3	514	30	0	0.0	0.4335586130619049
106	CHEMBL167753-CHEMBL164281	3	514	30	0	0.0	0.43292078375816345
107	CHEMBL324735-CHEMBL164281	3	514	30	0	0.0	0.433982789516449
108	CHEMBL329791-CHEMBL164281	3	514	30	0	0.0	0.4347924292087555
109	CHEMBL344501-CHEMBL164281	3	514	30	0	0.0	0.4330677390098572
110	CHEMBL348925-CHEMBL164281	3	514	30	0	0.0	0.4329611361026764
111	CHEMBL349019-CHEMBL164281	3	514	30	0	0.0	0.43189674615859985
112	CHEMBL164281-CHEMBL349716	3	514	30	0	0.0	0.4582698345184326
113	CHEMBL164281-CHEMBL350042	3	514	30	0	0.0	0.45425209403038025
114	CHEMBL351285-CHEMBL164281	3	514	30	0	0.0	0.4329288601875305
115	CHEMBL164281-CHEMBL352345	3	514	30	0	0.0	0.4503091275691986
116	CHEMBL354161-CHEMBL164281	3	514	30	0	0.0	0.43722355365753174
117	CHEMBL572765-CHEMBL164281	3	514	30	0	0.0	0.43287694454193115
118	CHEMBL164381-CHEMBL164325	3	514	30	0	0.0	0.463395357131958
119	CHEMBL166684-CHEMBL164325	3	514	30	0	0.0	0.4450695812702179
120	CHEMBL167915-CHEMBL164325	3	514	30	0	0.0	0.4493214190006256
121	CHEMBL330286-CHEMBL164325	3	514	30	0	0.0	0.4468788504600525
122	CHEMBL164325-CHEMBL349611	3	514	30	0	0.0	0.4468782842159271
123	CHEMBL164325-CHEMBL349716	3	514	30	0	0.0	0.4452841281890869
124	CHEMBL349954-CHEMBL164325	3	514	30	0	0.0	0.4561750888824463
125	CHEMBL350261-CHEMBL164325	3	514	30	0	0.0	0.46759033203125
126	CHEMBL350830-CHEMBL164325	3	514	30	0	0.0	0.44509151577949524
127	CHEMBL352192-CHEMBL164325	3	514	30	0	0.0	0.4458653926849365
128	CHEMBL352707-CHEMBL164325	3	514	30	0	0.0	0.44423022866249084
129	CHEMBL424161-CHEMBL164325	3	514	30	0	0.0	0.4450516700744629
130	CHEMBL164381-CHEMBL164647	3	514	30	0	0.0	0.4389198422431946
131	CHEMBL164685-CHEMBL164381	3	514	30	0	0.0	0.4370328485965729
132	CHEMBL165044-CHEMBL164381	3	514	30	0	0.0	0.44817739725112915
133	CHEMBL165083-CHEMBL164381	3	514	30	0	0.0	0.43766528367996216
134	CHEMBL165600-CHEMBL164381	3	514	30	0	0.0	0.4370932877063751
135	CHEMBL165910-CHEMBL164381	3	514	30	0	0.0	0.44122079014778137
136	CHEMBL348975-CHEMBL164381	3	514	30	0	0.0	0.43706074357032776
137	CHEMBL164381-CHEMBL350261	3	514	30	0	0.0	0.4590967297554016
138	CHEMBL352073-CHEMBL164381	3	514	30	0	0.0	0.4370498061180115
139	CHEMBL164381-CHEMBL352345	3	514	30	0	0.0	0.43712031841278076
140	CHEMBL164686-CHEMBL164509	3	514	30	0	0.0	0.4654046595096588
