	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL3235335-CHEMBL3235334	0	390	14	0	0.0	0.4628208875656128
1	CHEMBL3235334-CHEMBL3235338	0	390	14	0	0.0	0.4627416133880615
2	CHEMBL3235334-CHEMBL3235339	0	390	14	0	0.0	0.4630821943283081
3	CHEMBL3235334-CHEMBL3235341	0	390	14	0	0.0	0.46303609013557434
4	CHEMBL3235334-CHEMBL3235342	0	390	14	0	0.0	0.46278318762779236
5	CHEMBL3235343-CHEMBL3235334	0	390	14	0	0.0	0.46309641003608704
6	CHEMBL3235334-CHEMBL3235344	0	390	14	0	0.0	0.4629780054092407
7	CHEMBL3235335-CHEMBL3235338	0	390	14	0	0.0	0.4627338647842407
8	CHEMBL3235335-CHEMBL3235339	0	390	14	0	0.0	0.4630742073059082
9	CHEMBL3235335-CHEMBL3235341	0	390	14	0	0.0	0.46302923560142517
10	CHEMBL3235335-CHEMBL3235342	0	390	14	0	0.0	0.46277931332588196
11	CHEMBL3235343-CHEMBL3235335	0	390	14	0	0.0	0.46308884024620056
12	CHEMBL3235335-CHEMBL3235344	0	390	14	0	0.0	0.4629707634449005
13	CHEMBL3235338-CHEMBL3235339	0	390	14	0	0.0	0.4629954993724823
14	CHEMBL3235338-CHEMBL3235341	0	390	14	0	0.0	0.46294930577278137
15	CHEMBL3235338-CHEMBL3235342	0	390	14	0	0.0	0.46269968152046204
16	CHEMBL3235343-CHEMBL3235338	0	390	14	0	0.0	0.4630095660686493
17	CHEMBL3235338-CHEMBL3235344	0	390	14	0	0.0	0.4628876745700836
18	CHEMBL3235341-CHEMBL3235339	0	390	14	0	0.0	0.4633001983165741
19	CHEMBL3235342-CHEMBL3235339	0	390	14	0	0.0	0.46304476261138916
20	CHEMBL3235343-CHEMBL3235339	0	390	14	0	0.0	0.46334922313690186
21	CHEMBL3235344-CHEMBL3235339	0	390	14	0	0.0	0.46324238181114197
22	CHEMBL3235341-CHEMBL3235342	0	390	14	0	0.0	0.46298328042030334
23	CHEMBL3235343-CHEMBL3235341	0	390	14	0	0.0	0.4633048176765442
24	CHEMBL3235344-CHEMBL3235341	0	390	14	0	0.0	0.46317189931869507
25	CHEMBL3235343-CHEMBL3235342	0	390	14	0	0.0	0.4630531072616577
26	CHEMBL3235344-CHEMBL3235342	0	390	14	0	0.0	0.4629107117652893
