	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1338403-CHEMBL106848	2	1103	58	1	0.0	0.48795151710510254
1	CHEMBL21-CHEMBL106848	2	1103	58	1	0.0	0.4906090497970581
2	CHEMBL2333400-CHEMBL106848	2	1103	58	0	0.0	0.4882386028766632
3	CHEMBL2333964-CHEMBL106848	2	1103	58	0	0.0	0.4880896806716919
4	CHEMBL3359170-CHEMBL106848	2	1103	58	1	0.0	0.48792150616645813
5	CHEMBL3402958-CHEMBL106848	2	1103	58	1	0.0	0.48927339911460876
6	CHEMBL3402959-CHEMBL106848	2	1103	58	1	0.0	0.488619327545166
7	CHEMBL3402960-CHEMBL106848	2	1103	58	1	0.0	0.4880456030368805
8	CHEMBL3402961-CHEMBL106848	2	1103	58	1	0.0	0.4887355864048004
9	CHEMBL3342247-CHEMBL1093729_CHEMBL1094036	2	1103	58	0	0.0	0.4526441693305969
10	CHEMBL3342248-CHEMBL1093729_CHEMBL1094036	2	1103	58	0	0.0	0.45195311307907104
11	CHEMBL3342249-CHEMBL1093729_CHEMBL1094036	2	1103	58	0	0.0	0.45000123977661133
12	CHEMBL3342250-CHEMBL1093729_CHEMBL1094036	2	1103	58	0	0.0	0.44367918372154236
13	CHEMBL3342253-CHEMBL1093729_CHEMBL1094036	2	1103	58	0	0.0	0.4483497142791748
14	CHEMBL1164486-CHEMBL1163376	2	1103	58	0	0.0	0.4860457479953766
15	CHEMBL1164966-CHEMBL1163376	2	1103	58	0	0.0	0.4857819974422455
16	CHEMBL1165117-CHEMBL1163376	2	1103	58	0	0.0	0.4872615933418274
17	CHEMBL1165321-CHEMBL1163376	2	1103	58	0	0.0	0.4876486361026764
18	CHEMBL1164966-CHEMBL1164486	2	1103	58	0	0.0	0.48797816038131714
19	CHEMBL1165117-CHEMBL1164486	2	1103	58	0	0.0	0.4894663691520691
20	CHEMBL1165321-CHEMBL1164486	2	1103	58	0	0.0	0.48984915018081665
21	CHEMBL1164966-CHEMBL1165117	2	1103	58	0	0.0	0.48913735151290894
22	CHEMBL1164966-CHEMBL1165321	2	1103	58	0	0.0	0.48906031250953674
23	CHEMBL1165321-CHEMBL1165117	2	1103	58	0	0.0	0.49109387397766113
24	CHEMBL1240572-CHEMBL1240574	2	1103	58	0	0.0	0.48762041330337524
25	CHEMBL1240572-CHEMBL2208439	2	1103	58	0	0.0	0.4896325469017029
26	CHEMBL1240572-CHEMBL2208440	2	1103	58	0	0.0	0.4884105324745178
27	CHEMBL1240572-CHEMBL2208442	2	1103	58	0	0.0	0.48486682772636414
28	CHEMBL1240574-CHEMBL2208439	2	1103	58	0	0.0	0.4862215220928192
29	CHEMBL1240574-CHEMBL2208440	2	1103	58	0	0.0	0.4849962592124939
30	CHEMBL1240574-CHEMBL2208442	2	1103	58	0	0.0	0.4814617335796356
31	CHEMBL21-CHEMBL1338403	2	1103	58	0	0.0	0.48982998728752136
32	CHEMBL2333964-CHEMBL1338403	2	1103	58	1	0.0	0.4872681200504303
33	CHEMBL2333966-CHEMBL1338403	2	1103	58	0	0.0	0.4867092967033386
34	CHEMBL1338403-CHEMBL3359170	2	1103	58	0	0.0	0.48649296164512634
35	CHEMBL3402958-CHEMBL1338403	2	1103	58	0	0.0	0.4878353476524353
36	CHEMBL3402959-CHEMBL1338403	2	1103	58	0	0.0	0.4871898889541626
37	CHEMBL3402960-CHEMBL1338403	2	1103	58	0	0.0	0.486617773771286
38	CHEMBL3402961-CHEMBL1338403	2	1103	58	0	0.0	0.4872756898403168
39	CHEMBL2337531-CHEMBL1347917	2	1103	58	0	0.0	0.45213255286216736
40	CHEMBL1347917-CHEMBL2337534	2	1103	58	0	0.0	0.45641031861305237
41	CHEMBL2337541-CHEMBL1347917	2	1103	58	0	0.0	0.45258522033691406
42	CHEMBL4070147-CHEMBL1363627	2	1103	58	0	0.0	0.4391978085041046
43	CHEMBL1363627-CHEMBL4097153	2	1103	58	0	0.0	0.4418959617614746
44	CHEMBL1441824-CHEMBL1466024	2	1103	58	0	0.0	0.42567506432533264
45	CHEMBL4168368-CHEMBL1441824	2	1103	58	0	0.0	0.42443791031837463
46	CHEMBL4168368-CHEMBL1466024	2	1103	58	0	0.0	0.4258307218551636
47	CHEMBL146816-CHEMBL1940391	2	1103	58	0	0.0	0.48655837774276733
48	CHEMBL1579806-CHEMBL3759307	2	1103	58	0	0.0	0.45440924167633057
49	CHEMBL1593568_CHEMBL419-CHEMBL4558023	2	1103	58	1	0.0	0.4899325668811798
50	CHEMBL3609195-CHEMBL1736901	2	1103	58	0	0.0	0.4578548073768616
51	CHEMBL3609196-CHEMBL1736901	2	1103	58	0	0.0	0.4411444067955017
52	CHEMBL1736901-CHEMBL3609197	2	1103	58	0	0.0	0.44289684295654297
53	CHEMBL1736901-CHEMBL3609198	2	1103	58	0	0.0	0.4414936900138855
54	CHEMBL1736901-CHEMBL3609199	2	1103	58	0	0.0	0.44166839122772217
55	CHEMBL1736901-CHEMBL3609200	2	1103	58	0	0.0	0.44165992736816406
56	CHEMBL1736901-CHEMBL3609475	2	1103	58	0	0.0	0.4403870105743408
57	CHEMBL1736901-CHEMBL3609476	2	1103	58	0	0.0	0.44069090485572815
58	CHEMBL1736901-CHEMBL3609478	2	1103	58	0	0.0	0.44273313879966736
59	CHEMBL1736901-CHEMBL3609481	2	1103	58	0	0.0	0.44102880358695984
60	CHEMBL1813209-CHEMBL1738787	2	1103	58	0	0.0	0.46368125081062317
61	CHEMBL1813210-CHEMBL1738787	2	1103	58	0	0.0	0.4628697633743286
62	CHEMBL181082-CHEMBL178560	2	1103	58	0	0.0	0.47762879729270935
63	CHEMBL181422-CHEMBL178560	2	1103	58	0	0.0	0.4748665988445282
64	CHEMBL181422-CHEMBL181082	2	1103	58	0	0.0	0.4730248749256134
65	CHEMBL1813209-CHEMBL1813210	2	1103	58	0	0.0	0.45958709716796875
66	CHEMBL3120748-CHEMBL1813209	2	1103	58	0	0.0	0.4634449779987335
67	CHEMBL3120748-CHEMBL1813210	2	1103	58	0	0.0	0.46265608072280884
68	CHEMBL191045-CHEMBL1813215	2	1103	58	0	0.0	0.4618489146232605
69	CHEMBL184674-CHEMBL205743	2	1103	58	0	0.0	0.4761688709259033
70	CHEMBL49732-CHEMBL191528	2	1103	58	0	0.0	0.47661885619163513
71	CHEMBL191528-CHEMBL568516	2	1103	58	0	0.0	0.47530433535575867
72	CHEMBL191528-CHEMBL571514	2	1103	58	0	0.0	0.4745742678642273
73	CHEMBL1957182-CHEMBL3760055	2	1103	58	0	0.0	0.47296619415283203
74	CHEMBL1957186-CHEMBL1957184	2	1103	58	0	0.0	0.4746133089065552
75	CHEMBL308819-CHEMBL1957184	2	1103	58	0	0.0	0.4747790992259979
76	CHEMBL3121782-CHEMBL1957184	2	1103	58	0	0.0	0.47346293926239014
77	CHEMBL432745-CHEMBL1957184	2	1103	58	0	0.0	0.47409024834632874
78	CHEMBL487711-CHEMBL1957184	2	1103	58	0	0.0	0.47386112809181213
79	CHEMBL308819-CHEMBL1957186	2	1103	58	0	0.0	0.4747075140476227
80	CHEMBL3121782-CHEMBL1957186	2	1103	58	0	0.0	0.473392516374588
81	CHEMBL432745-CHEMBL1957186	2	1103	58	0	0.0	0.47401878237724304
82	CHEMBL487711-CHEMBL1957186	2	1103	58	0	0.0	0.4737906754016876
83	CHEMBL1978880-CHEMBL2333584	2	1103	58	0	0.0	0.48786064982414246
84	CHEMBL1978880-CHEMBL2333585	2	1103	58	0	0.0	0.4869062602519989
85	CHEMBL3752852-CHEMBL199831	2	1103	58	1	0.0	0.49864286184310913
86	CHEMBL2047802-CHEMBL2047803	2	1103	58	0	0.0	0.4519102871417999
87	CHEMBL2047802-CHEMBL2047826	2	1103	58	0	0.0	0.45045045018196106
88	CHEMBL2047826-CHEMBL2047803	2	1103	58	0	0.0	0.434985876083374
89	CHEMBL214809-CHEMBL4073247	2	1103	58	1	0.0	0.43614625930786133
90	CHEMBL3741011-CHEMBL2148104	2	1103	58	0	0.0	0.395456999540329
91	CHEMBL215917-CHEMBL385451	2	1103	58	0	0.0	0.47619375586509705
92	CHEMBL4080055-CHEMBL2164731	2	1103	58	1	0.0	0.4814310073852539
93	CHEMBL4648292-CHEMBL2164731	2	1103	58	0	0.0	0.48584839701652527
