	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL399216-CHEMBL1161916	6	578	22	0	0.0	0.36244285106658936
1	CHEMBL1161919-CHEMBL1161922	6	578	22	0	0.0	0.4563688039779663
2	CHEMBL1208842-CHEMBL1208841	6	578	22	0	0.0	0.274376779794693
3	CHEMBL1208843-CHEMBL1208841	6	578	22	0	0.0	0.2748052477836609
4	CHEMBL1208900-CHEMBL1208841	6	578	22	0	0.0	0.27721482515335083
5	CHEMBL1208841-CHEMBL1209853	6	578	22	0	0.0	0.2747100293636322
6	CHEMBL1208843-CHEMBL1208842	6	578	22	0	0.0	0.27455538511276245
7	CHEMBL1208842-CHEMBL1208900	6	578	22	0	0.0	0.27696314454078674
8	CHEMBL1208842-CHEMBL1209853	6	578	22	0	0.0	0.27445971965789795
9	CHEMBL1208843-CHEMBL1208900	6	578	22	0	0.0	0.277394562959671
10	CHEMBL1208843-CHEMBL1209853	6	578	22	0	0.0	0.2748887240886688
11	CHEMBL1209538-CHEMBL1209540	6	578	22	0	0.0	0.2748908996582031
12	CHEMBL1209538-CHEMBL1209541	6	578	22	0	0.0	0.27421265840530396
13	CHEMBL1209538-CHEMBL1209609	6	578	22	0	0.0	0.2798491418361664
14	CHEMBL1209610-CHEMBL1209538	6	578	22	0	0.0	0.2743307054042816
15	CHEMBL1209612-CHEMBL1209538	6	578	22	0	0.0	0.27475956082344055
16	CHEMBL1209613-CHEMBL1209538	6	578	22	0	0.0	0.2750130295753479
17	CHEMBL1209680-CHEMBL1209538	6	578	22	0	0.0	0.2745808959007263
18	CHEMBL1209540-CHEMBL1209541	6	578	22	0	0.0	0.27444013953208923
19	CHEMBL1209540-CHEMBL1209609	6	578	22	0	0.0	0.2800557613372803
20	CHEMBL1209610-CHEMBL1209540	6	578	22	0	0.0	0.27455753087997437
21	CHEMBL1209611-CHEMBL1209540	6	578	22	0	0.0	0.27739670872688293
22	CHEMBL1209612-CHEMBL1209540	6	578	22	0	0.0	0.2749861776828766
23	CHEMBL1209613-CHEMBL1209540	6	578	22	0	0.0	0.2749459445476532
24	CHEMBL1209680-CHEMBL1209540	6	578	22	0	0.0	0.2745139002799988
25	CHEMBL1209541-CHEMBL1209609	6	578	22	0	0.0	0.27939289808273315
26	CHEMBL1209610-CHEMBL1209541	6	578	22	0	0.0	0.2738765478134155
27	CHEMBL1209611-CHEMBL1209541	6	578	22	0	0.0	0.2767117917537689
28	CHEMBL1209612-CHEMBL1209541	6	578	22	0	0.0	0.27430495619773865
29	CHEMBL1209613-CHEMBL1209541	6	578	22	0	0.0	0.2745583951473236
30	CHEMBL1209680-CHEMBL1209541	6	578	22	0	0.0	0.27412673830986023
31	CHEMBL1209610-CHEMBL1209609	6	578	22	0	0.0	0.27951210737228394
32	CHEMBL1209611-CHEMBL1209609	6	578	22	0	0.0	0.2823825776576996
33	CHEMBL1209612-CHEMBL1209609	6	578	22	0	0.0	0.2799454927444458
34	CHEMBL1209613-CHEMBL1209609	6	578	22	0	0.0	0.2801787853240967
35	CHEMBL1209680-CHEMBL1209609	6	578	22	0	0.0	0.27974167466163635
36	CHEMBL1209610-CHEMBL1209611	6	578	22	0	0.0	0.27683335542678833
37	CHEMBL1209612-CHEMBL1209610	6	578	22	0	0.0	0.2744258642196655
38	CHEMBL1209610-CHEMBL1209613	6	578	22	0	0.0	0.27467960119247437
39	CHEMBL1209610-CHEMBL1209680	6	578	22	0	0.0	0.27424779534339905
40	CHEMBL1209612-CHEMBL1209611	6	578	22	0	0.0	0.2772645950317383
41	CHEMBL1209611-CHEMBL1209613	6	578	22	0	0.0	0.277519553899765
42	CHEMBL1209611-CHEMBL1209680	6	578	22	0	0.0	0.27708497643470764
43	CHEMBL1209612-CHEMBL1209613	6	578	22	0	0.0	0.275108277797699
44	CHEMBL1209612-CHEMBL1209680	6	578	22	0	0.0	0.274676114320755
45	CHEMBL1209613-CHEMBL1209680	6	578	22	0	0.0	0.27480608224868774
46	CHEMBL1209766-CHEMBL1209767	6	578	22	0	0.0	0.40267911553382874
47	CHEMBL1209766-CHEMBL1209768	6	578	22	0	0.0	0.4057989716529846
48	CHEMBL1209766-CHEMBL1209849	6	578	22	0	0.0	0.40567952394485474
49	CHEMBL1209766-CHEMBL1209851	6	578	22	0	0.0	0.4053713083267212
50	CHEMBL1209767-CHEMBL1209768	6	578	22	0	0.0	0.4106816053390503
51	CHEMBL1209767-CHEMBL1209849	6	578	22	0	0.0	0.4105663597583771
52	CHEMBL1209767-CHEMBL1209851	6	578	22	0	0.0	0.4102576971054077
53	CHEMBL1209768-CHEMBL1209849	6	578	22	0	0.0	0.41374471783638
54	CHEMBL1209851-CHEMBL1209768	6	578	22	0	0.0	0.4134346544742584
55	CHEMBL1209851-CHEMBL1209849	6	578	22	0	0.0	0.41331931948661804
56	CHEMBL1214877-CHEMBL1214942	6	578	22	0	0.0	0.40586262941360474
57	CHEMBL1214877-CHEMBL1214943	6	578	22	0	0.0	0.4088786244392395
58	CHEMBL1214877-CHEMBL1214944	6	578	22	0	0.0	0.4109693765640259
59	CHEMBL1214877-CHEMBL1214945	6	578	22	0	0.0	0.42011576890945435
60	CHEMBL1214877-CHEMBL1215015	6	578	22	0	0.0	0.4159162938594818
61	CHEMBL1214877-CHEMBL1215017	6	578	22	0	0.0	0.41529932618141174
62	CHEMBL1214877-CHEMBL1215087	6	578	22	0	0.0	0.42320555448532104
63	CHEMBL1215088-CHEMBL1214877	6	578	22	0	0.0	0.41114991903305054
64	CHEMBL1214877-CHEMBL1215089	6	578	22	0	0.0	0.34944775700569153
65	CHEMBL1214877-CHEMBL1215090	6	578	22	0	0.0	0.3496813476085663
66	CHEMBL1214877-CHEMBL1215163	6	578	22	0	0.0	0.3541967272758484
67	CHEMBL1214877-CHEMBL1215164	6	578	22	0	0.0	0.4147394597530365
