	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL108722-CHEMBL105970	2	464	28	0	0.0	0.4507841467857361
1	CHEMBL111302-CHEMBL105970	2	464	28	0	0.0	0.45540308952331543
2	CHEMBL194206-CHEMBL105970	2	464	28	0	0.0	0.4494858980178833
3	CHEMBL105970-CHEMBL196169	2	464	28	0	0.0	0.4512527287006378
4	CHEMBL105970-CHEMBL196370_CHEMBL430500	2	464	28	0	0.0	0.45187175273895264
5	CHEMBL196598-CHEMBL105970	2	464	28	0	0.0	0.4531654417514801
6	CHEMBL197408-CHEMBL105970	2	464	28	0	0.0	0.4163622260093689
7	CHEMBL197796-CHEMBL105970	2	464	28	0	0.0	0.4505012035369873
8	CHEMBL323986-CHEMBL105970	2	464	28	0	0.0	0.4547344446182251
9	CHEMBL325131-CHEMBL105970	2	464	28	0	0.0	0.4469411373138428
10	CHEMBL325359-CHEMBL105970	2	464	28	0	0.0	0.44136905670166016
11	CHEMBL105970-CHEMBL370128	2	464	28	0	0.0	0.4517914056777954
12	CHEMBL111302-CHEMBL108722	2	464	28	0	0.0	0.4546329975128174
13	CHEMBL108722-CHEMBL196169	2	464	28	0	0.0	0.45047450065612793
14	CHEMBL108722-CHEMBL196370_CHEMBL430500	2	464	28	0	0.0	0.4510103166103363
15	CHEMBL196598-CHEMBL108722	2	464	28	0	0.0	0.4522753655910492
16	CHEMBL197408-CHEMBL108722	2	464	28	0	0.0	0.41539689898490906
17	CHEMBL323986-CHEMBL108722	2	464	28	0	0.0	0.45385733246803284
18	CHEMBL108722-CHEMBL325359	2	464	28	0	0.0	0.44045305252075195
19	CHEMBL108722-CHEMBL370128	2	464	28	0	0.0	0.4509935975074768
20	CHEMBL111302-CHEMBL194206	2	464	28	0	0.0	0.45392605662345886
21	CHEMBL111302-CHEMBL196169	2	464	28	0	0.0	0.4551500380039215
22	CHEMBL111302-CHEMBL196370_CHEMBL430500	2	464	28	0	0.0	0.4556654095649719
23	CHEMBL111302-CHEMBL196598	2	464	28	0	0.0	0.45673656463623047
24	CHEMBL111302-CHEMBL197408	2	464	28	0	0.0	0.4216533601284027
25	CHEMBL111302-CHEMBL197796	2	464	28	0	0.0	0.45454323291778564
26	CHEMBL111302-CHEMBL323986	2	464	28	0	0.0	0.45843395590782166
27	CHEMBL111302-CHEMBL325131	2	464	28	0	0.0	0.4516633152961731
28	CHEMBL111302-CHEMBL325359	2	464	28	0	0.0	0.44581127166748047
29	CHEMBL111302-CHEMBL370128	2	464	28	0	0.0	0.4556044936180115
30	CHEMBL113960_CHEMBL115003_CHEMBL116809-CHEMBL114893	2	464	28	0	0.0	0.40092170238494873
31	CHEMBL113960_CHEMBL115003_CHEMBL116809-CHEMBL116626_CHEMBL117269	2	464	28	0	0.0	0.3694426715373993
32	CHEMBL116626_CHEMBL117269-CHEMBL114893	2	464	28	0	0.0	0.3935319185256958
33	CHEMBL117405_CHEMBL500-CHEMBL237749	2	464	28	0	0.0	0.46087706089019775
34	CHEMBL117405_CHEMBL500-CHEMBL237787	2	464	28	0	0.0	0.4622780680656433
35	CHEMBL117405_CHEMBL500-CHEMBL237789	2	464	28	0	0.0	0.464788556098938
36	CHEMBL326134-CHEMBL117405_CHEMBL500	2	464	28	0	0.0	0.46465036273002625
37	CHEMBL120055_CHEMBL321818-CHEMBL119927	2	464	28	0	0.0	0.42866501212120056
38	CHEMBL119927-CHEMBL332063	2	464	28	0	0.0	0.43024054169654846
39	CHEMBL421064-CHEMBL119927	2	464	28	0	0.0	0.42319658398628235
40	CHEMBL421064-CHEMBL120055_CHEMBL321818	2	464	28	0	0.0	0.42284026741981506
41	CHEMBL193620-CHEMBL13647_CHEMBL543741	2	464	28	1	0.0	0.46715062856674194
42	CHEMBL299691-CHEMBL13647_CHEMBL543741	2	464	28	0	0.0	0.4618498384952545
43	CHEMBL476935-CHEMBL140872	2	464	28	0	0.0	0.45102831721305847
