	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1338403-CHEMBL106848	62	395	17	1	0.0	0.4562920928001404
1	CHEMBL21-CHEMBL106848	62	395	17	0	0.0	0.4575011134147644
2	CHEMBL3402958-CHEMBL106848	62	395	17	1	0.0	0.45690053701400757
3	CHEMBL3402959-CHEMBL106848	62	395	17	1	0.0	0.45659783482551575
4	CHEMBL3402960-CHEMBL106848	62	395	17	1	0.0	0.4566841721534729
5	CHEMBL3402961-CHEMBL106848	62	395	17	1	0.0	0.4567514657974243
6	CHEMBL21-CHEMBL1338403	62	395	17	0	0.0	0.4572257399559021
7	CHEMBL1338403-CHEMBL2333400	62	395	17	0	0.0	0.4562963545322418
8	CHEMBL3402958-CHEMBL1338403	62	395	17	0	0.0	0.45685023069381714
9	CHEMBL3402959-CHEMBL1338403	62	395	17	0	0.0	0.45653918385505676
10	CHEMBL3402960-CHEMBL1338403	62	395	17	0	0.0	0.45662933588027954
11	CHEMBL3402961-CHEMBL1338403	62	395	17	0	0.0	0.45668771862983704
12	CHEMBL1518113-CHEMBL1363627	62	395	17	0	0.0	0.4467616677284241
13	CHEMBL4067239-CHEMBL1363627	62	395	17	0	0.0	0.4442097544670105
14	CHEMBL4083316-CHEMBL1363627	62	395	17	0	0.0	0.4441277086734772
15	CHEMBL4086993-CHEMBL1363627	62	395	17	0	0.0	0.4466255307197571
16	CHEMBL4104861-CHEMBL1363627	62	395	17	0	0.0	0.44664740562438965
17	CHEMBL1518113-CHEMBL4067239	62	395	17	1	0.0	0.4443413317203522
18	CHEMBL4083316-CHEMBL1518113	62	395	17	0	0.0	0.444272518157959
19	CHEMBL1518113-CHEMBL4086993	62	395	17	0	0.0	0.4467671811580658
20	CHEMBL1518113-CHEMBL4097153	62	395	17	0	0.0	0.44750699400901794
21	CHEMBL184674-CHEMBL204740	62	395	17	0	0.0	0.4546602964401245
22	CHEMBL184674-CHEMBL205743	62	395	17	0	0.0	0.45435020327568054
23	CHEMBL184674-CHEMBL208531	62	395	17	0	0.0	0.45404142141342163
24	CHEMBL191528-CHEMBL568516	62	395	17	0	0.0	0.4568588435649872
25	CHEMBL191528-CHEMBL571514	62	395	17	0	0.0	0.4565502107143402
26	CHEMBL1940391-CHEMBL2074640	62	395	17	0	0.0	0.4566100537776947
27	CHEMBL1978880-CHEMBL2333585	62	395	17	0	0.0	0.4569401741027832
28	CHEMBL204740-CHEMBL205743	62	395	17	0	0.0	0.4540276825428009
29	CHEMBL204740-CHEMBL208531	62	395	17	0	0.0	0.45370209217071533
30	CHEMBL2048925-CHEMBL2048926	62	395	17	0	0.0	0.4534815549850464
31	CHEMBL2048925-CHEMBL2048927	62	395	17	0	0.0	0.4529341757297516
32	CHEMBL2048926-CHEMBL2048927	62	395	17	0	0.0	0.45234861969947815
33	CHEMBL2048930-CHEMBL2048931	62	395	17	0	0.0	0.4523080289363861
34	CHEMBL2048933-CHEMBL2048934	62	395	17	0	0.0	0.4501744210720062
35	CHEMBL2048933-CHEMBL2048935	62	395	17	0	0.0	0.44962766766548157
36	CHEMBL2048934-CHEMBL2048935	62	395	17	0	0.0	0.44905519485473633
37	CHEMBL205743-CHEMBL208531	62	395	17	0	0.0	0.45316755771636963
38	CHEMBL21-CHEMBL2333400	62	395	17	0	0.0	0.45754820108413696
39	CHEMBL21-CHEMBL3402958	62	395	17	0	0.0	0.4578385651111603
40	CHEMBL21-CHEMBL3402959	62	395	17	0	0.0	0.4575333297252655
41	CHEMBL21-CHEMBL3402960	62	395	17	0	0.0	0.45762261748313904
42	CHEMBL21-CHEMBL3402961	62	395	17	0	0.0	0.45768728852272034
43	CHEMBL3402958-CHEMBL2333400	62	395	17	0	0.0	0.4569048285484314
44	CHEMBL3402959-CHEMBL2333400	62	395	17	0	0.0	0.4566020965576172
