	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL100017-CHEMBL100702	9	738	33	0	0.0	0.4873029291629791
1	CHEMBL100017-CHEMBL100895	9	738	33	0	0.0	0.4865623414516449
2	CHEMBL100017-CHEMBL105708	9	738	33	0	0.0	0.4864055812358856
3	CHEMBL100895-CHEMBL100702	9	738	33	0	0.0	0.48739102482795715
4	CHEMBL105708-CHEMBL100702	9	738	33	0	0.0	0.48733100295066833
5	CHEMBL316864-CHEMBL100702	9	738	33	0	0.0	0.4870969355106354
6	CHEMBL105708-CHEMBL100895	9	738	33	0	0.0	0.4865395724773407
7	CHEMBL301683-CHEMBL162631	9	738	33	0	0.0	0.4858734905719757
8	CHEMBL3982135-CHEMBL162631	9	738	33	0	0.0	0.48620638251304626
9	CHEMBL1651349-CHEMBL1651350	9	738	33	0	0.0	0.48776471614837646
10	CHEMBL1651350-CHEMBL1651358	9	738	33	1	0.0	0.4879603385925293
11	CHEMBL1651351-CHEMBL382971	9	738	33	1	0.0	0.48724132776260376
12	CHEMBL1651353-CHEMBL2382062	9	738	33	1	0.0	0.48743540048599243
13	CHEMBL1672506-CHEMBL2381991	9	738	33	0	0.0	0.4879257082939148
14	CHEMBL2381997-CHEMBL1672506	9	738	33	0	0.0	0.4878140091896057
15	CHEMBL1672506-CHEMBL3907022	9	738	33	1	0.0	0.48835939168930054
16	CHEMBL604281-CHEMBL1672506	9	738	33	1	0.0	0.4879927337169647
17	CHEMBL184514-CHEMBL211737	9	738	33	0	0.0	0.48627176880836487
18	CHEMBL286364_CHEMBL31674-CHEMBL196023	9	738	33	0	0.0	0.48641568422317505
19	CHEMBL382286-CHEMBL196023	9	738	33	0	0.0	0.48635435104370117
20	CHEMBL433985-CHEMBL196023	9	738	33	0	0.0	0.48630958795547485
21	CHEMBL199470-CHEMBL198798	9	738	33	0	0.0	0.48203349113464355
22	CHEMBL198798-CHEMBL200287	9	738	33	0	0.0	0.48414164781570435
23	CHEMBL198798-CHEMBL200494	9	738	33	0	0.0	0.4831281900405884
24	CHEMBL200507-CHEMBL198798	9	738	33	0	0.0	0.48265689611434937
25	CHEMBL200596-CHEMBL198798	9	738	33	0	0.0	0.48368772864341736
26	CHEMBL198798-CHEMBL200602	9	738	33	0	0.0	0.48183485865592957
27	CHEMBL198798-CHEMBL200744	9	738	33	0	0.0	0.48259422183036804
28	CHEMBL198798-CHEMBL426819	9	738	33	0	0.0	0.482420414686203
29	CHEMBL198802-CHEMBL199014	9	738	33	0	0.0	0.4863857328891754
30	CHEMBL199163-CHEMBL198802	9	738	33	0	0.0	0.48291563987731934
31	CHEMBL199214-CHEMBL198802	9	738	33	0	0.0	0.4835169017314911
32	CHEMBL372410-CHEMBL198802	9	738	33	0	0.0	0.48367467522621155
33	CHEMBL383186-CHEMBL198802	9	738	33	0	0.0	0.4855121970176697
34	CHEMBL435913-CHEMBL198802	9	738	33	0	0.0	0.48408520221710205
35	CHEMBL199163-CHEMBL199014	9	738	33	0	0.0	0.48549455404281616
36	CHEMBL199214-CHEMBL199014	9	738	33	0	0.0	0.48582279682159424
37	CHEMBL383186-CHEMBL199014	9	738	33	0	0.0	0.48765823245048523
38	CHEMBL435913-CHEMBL199014	9	738	33	0	0.0	0.48638707399368286
39	CHEMBL199163-CHEMBL199214	9	738	33	0	0.0	0.48237404227256775
40	CHEMBL199163-CHEMBL372410	9	738	33	0	0.0	0.4825250804424286
41	CHEMBL383186-CHEMBL199163	9	738	33	0	0.0	0.4846723973751068
42	CHEMBL199163-CHEMBL435913	9	738	33	0	0.0	0.4829418361186981
43	CHEMBL383186-CHEMBL199214	9	738	33	0	0.0	0.48496297001838684
44	CHEMBL435913-CHEMBL199214	9	738	33	0	0.0	0.48355212807655334
45	CHEMBL199470-CHEMBL200287	9	738	33	0	0.0	0.48302677273750305
46	CHEMBL199470-CHEMBL200494	9	738	33	0	0.0	0.48200684785842896
47	CHEMBL200507-CHEMBL199470	9	738	33	0	0.0	0.4859970808029175
48	CHEMBL199470-CHEMBL200596	9	738	33	0	0.0	0.48254886269569397
49	CHEMBL199470-CHEMBL200602	9	738	33	0	0.0	0.483167827129364
50	CHEMBL199470-CHEMBL200744	9	738	33	0	0.0	0.4839354157447815
51	CHEMBL199470-CHEMBL426819	9	738	33	0	0.0	0.4837673008441925
52	CHEMBL200203-CHEMBL200301	9	738	33	0	0.0	0.4860222637653351
53	CHEMBL200203-CHEMBL200619	9	738	33	0	0.0	0.488506942987442
54	CHEMBL200494-CHEMBL200287	9	738	33	0	0.0	0.48409727215766907
55	CHEMBL200507-CHEMBL200287	9	738	33	0	0.0	0.48364222049713135
56	CHEMBL200287-CHEMBL200602	9	738	33	0	0.0	0.48282602429389954
57	CHEMBL200287-CHEMBL200744	9	738	33	0	0.0	0.48359209299087524
58	CHEMBL200287-CHEMBL426819	9	738	33	0	0.0	0.48340916633605957
59	CHEMBL200301-CHEMBL200619	9	738	33	0	0.0	0.48693224787712097
