	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL257966-CHEMBL1162978	0	2081	149	0	0.0	0.4788609743118286
1	CHEMBL257967-CHEMBL1162978	0	2081	149	0	0.0	0.47886326909065247
2	CHEMBL259533-CHEMBL1162978	0	2081	149	1	0.0	0.4785745441913605
3	CHEMBL411044-CHEMBL1162978	0	2081	149	0	0.0	0.47885212302207947
4	CHEMBL350499-CHEMBL159418	0	2081	149	0	0.0	0.47868919372558594
5	CHEMBL4281579-CHEMBL1626802	0	2081	149	0	0.0	0.4794544577598572
6	CHEMBL4286727-CHEMBL1626802	0	2081	149	1	0.0	0.47939932346343994
7	CHEMBL171854-CHEMBL173878	0	2081	149	0	0.0	0.47893622517585754
8	CHEMBL174335-CHEMBL171854	0	2081	149	0	0.0	0.47840622067451477
9	CHEMBL171854-CHEMBL174815	0	2081	149	0	0.0	0.4779733419418335
10	CHEMBL176136-CHEMBL171854	0	2081	149	0	0.0	0.47824934124946594
11	CHEMBL171854-CHEMBL366862	0	2081	149	0	0.0	0.47855904698371887
12	CHEMBL171854-CHEMBL366962	0	2081	149	0	0.0	0.47840556502342224
13	CHEMBL172360-CHEMBL174499	0	2081	149	0	0.0	0.4791540205478668
14	CHEMBL174558-CHEMBL172360	0	2081	149	0	0.0	0.4790840148925781
15	CHEMBL175130-CHEMBL172360	0	2081	149	0	0.0	0.47877317667007446
16	CHEMBL172360-CHEMBL367953	0	2081	149	0	0.0	0.4789338707923889
17	CHEMBL369086-CHEMBL172360	0	2081	149	0	0.0	0.4792320430278778
18	CHEMBL369681-CHEMBL172360	0	2081	149	0	0.0	0.47900328040122986
19	CHEMBL174335-CHEMBL173878	0	2081	149	0	0.0	0.47840675711631775
20	CHEMBL173878-CHEMBL174815	0	2081	149	0	0.0	0.4779738783836365
21	CHEMBL176136-CHEMBL173878	0	2081	149	0	0.0	0.4782498776912689
22	CHEMBL173878-CHEMBL366862	0	2081	149	0	0.0	0.4785596430301666
23	CHEMBL173878-CHEMBL366962	0	2081	149	0	0.0	0.4784061014652252
24	CHEMBL173878-CHEMBL368544	0	2081	149	0	0.0	0.4779624342918396
25	CHEMBL368984-CHEMBL173878	0	2081	149	0	0.0	0.4782494306564331
26	CHEMBL173878-CHEMBL369130	0	2081	149	0	0.0	0.4780505895614624
27	CHEMBL173994-CHEMBL226616	0	2081	149	0	0.0	0.4784279465675354
28	CHEMBL226668-CHEMBL173994	0	2081	149	0	0.0	0.4786446690559387
29	CHEMBL173994-CHEMBL226669	0	2081	149	0	0.0	0.4787392020225525
30	CHEMBL173994-CHEMBL226775	0	2081	149	0	0.0	0.4785948097705841
31	CHEMBL173994-CHEMBL226776	0	2081	149	0	0.0	0.47877317667007446
32	CHEMBL173994-CHEMBL226826	0	2081	149	0	0.0	0.47880247235298157
33	CHEMBL173994-CHEMBL226879	0	2081	149	0	0.0	0.4785551130771637
34	CHEMBL226931-CHEMBL173994	0	2081	149	0	0.0	0.4787733554840088
35	CHEMBL173994-CHEMBL227145	0	2081	149	1	0.0	0.4788765013217926
36	CHEMBL173994-CHEMBL227196	0	2081	149	1	0.0	0.4785573482513428
37	CHEMBL173994-CHEMBL227307	0	2081	149	0	0.0	0.4788776934146881
38	CHEMBL227308-CHEMBL173994	0	2081	149	0	0.0	0.47895151376724243
39	CHEMBL227359-CHEMBL173994	0	2081	149	0	0.0	0.4786706268787384
40	CHEMBL173994-CHEMBL375264	0	2081	149	1	0.0	0.4786372482776642
41	CHEMBL173994-CHEMBL376791	0	2081	149	0	0.0	0.478660523891449
42	CHEMBL173994-CHEMBL387656	0	2081	149	0	0.0	0.478463739156723
43	CHEMBL387856-CHEMBL173994	0	2081	149	0	0.0	0.4786257743835449
44	CHEMBL387857-CHEMBL173994	0	2081	149	0	0.0	0.4787300229072571
45	CHEMBL173994-CHEMBL389210	0	2081	149	0	0.0	0.4787427484989166
46	CHEMBL173994-CHEMBL389638	0	2081	149	0	0.0	0.47862765192985535
47	CHEMBL390055-CHEMBL173994	0	2081	149	0	0.0	0.47851788997650146
48	CHEMBL173994-CHEMBL390056	0	2081	149	1	0.0	0.47876930236816406
49	CHEMBL173994-CHEMBL390969	0	2081	149	0	0.0	0.4787324070930481
50	CHEMBL173994-CHEMBL427421	0	2081	149	0	0.0	0.4786483943462372
51	CHEMBL173994-CHEMBL441880	0	2081	149	0	0.0	0.4784969091415405
52	CHEMBL173994-CHEMBL449702	0	2081	149	0	0.0	0.4787006080150604
53	CHEMBL174335-CHEMBL174815	0	2081	149	0	0.0	0.4781486988067627
54	CHEMBL174335-CHEMBL176136	0	2081	149	0	0.0	0.47842466831207275
55	CHEMBL174335-CHEMBL366862	0	2081	149	0	0.0	0.4787343740463257
56	CHEMBL174335-CHEMBL366962	0	2081	149	0	0.0	0.47858089208602905
57	CHEMBL174335-CHEMBL368544	0	2081	149	0	0.0	0.47813719511032104
58	CHEMBL174335-CHEMBL368984	0	2081	149	0	0.0	0.4790833592414856
59	CHEMBL174335-CHEMBL369130	0	2081	149	0	0.0	0.47822535037994385
60	CHEMBL175130-CHEMBL174499	0	2081	149	0	0.0	0.47899267077445984
61	CHEMBL367953-CHEMBL174499	0	2081	149	0	0.0	0.47916120290756226
62	CHEMBL369086-CHEMBL174499	0	2081	149	0	0.0	0.4793233871459961
63	CHEMBL369681-CHEMBL174499	0	2081	149	0	0.0	0.4792082905769348
64	CHEMBL174558-CHEMBL175130	0	2081	149	0	0.0	0.4790434241294861
65	CHEMBL176136-CHEMBL174815	0	2081	149	0	0.0	0.47799184918403625
66	CHEMBL366862-CHEMBL174815	0	2081	149	0	0.0	0.478804349899292
67	CHEMBL366962-CHEMBL174815	0	2081	149	0	0.0	0.47862544655799866
68	CHEMBL174815-CHEMBL367451	0	2081	149	0	0.0	0.4781185984611511
69	CHEMBL174815-CHEMBL368544	0	2081	149	0	0.0	0.4781893491744995
70	CHEMBL368984-CHEMBL174815	0	2081	149	0	0.0	0.4779914319515228
71	CHEMBL174815-CHEMBL369130	0	2081	149	0	0.0	0.4782780110836029
72	CHEMBL175130-CHEMBL367953	0	2081	149	0	0.0	0.4787728190422058
73	CHEMBL369086-CHEMBL175130	0	2081	149	0	0.0	0.47918304800987244
74	CHEMBL369681-CHEMBL175130	0	2081	149	0	0.0	0.47896236181259155
75	CHEMBL176136-CHEMBL366862	0	2081	149	0	0.0	0.47857755422592163
76	CHEMBL176136-CHEMBL366962	0	2081	149	0	0.0	0.4784240424633026
77	CHEMBL1766818-CHEMBL1766820	0	2081	149	0	0.0	0.47848305106163025
78	CHEMBL1766818-CHEMBL3942651	0	2081	149	0	0.0	0.4784237742424011
79	CHEMBL1766818-CHEMBL86114	0	2081	149	1	0.0	0.4784877598285675
80	CHEMBL1766820-CHEMBL3942651	0	2081	149	0	0.0	0.47841963171958923
81	CHEMBL86114-CHEMBL1766821	0	2081	149	0	0.0	0.47919973731040955
82	CHEMBL86114-CHEMBL1766822	0	2081	149	1	0.0	0.47930148243904114
83	CHEMBL178616-CHEMBL179270	0	2081	149	0	0.0	0.4781343936920166
84	CHEMBL179983-CHEMBL179270	0	2081	149	0	0.0	0.4790613055229187
85	CHEMBL179270-CHEMBL180857	0	2081	149	0	0.0	0.47897225618362427
86	CHEMBL361846-CHEMBL179665	0	2081	149	0	0.0	0.4787074029445648
87	CHEMBL204994-CHEMBL179964	0	2081	149	0	0.0	0.4784613251686096
88	CHEMBL368285-CHEMBL179964	0	2081	149	0	0.0	0.47836682200431824
89	CHEMBL381316-CHEMBL179964	0	2081	149	0	0.0	0.47855043411254883
90	CHEMBL381949-CHEMBL179964	0	2081	149	0	0.0	0.4783822000026703
91	CHEMBL425512-CHEMBL179964	0	2081	149	0	0.0	0.47836872935295105
92	CHEMBL554926-CHEMBL179964	0	2081	149	0	0.0	0.4783734083175659
93	CHEMBL360313-CHEMBL180857	0	2081	149	0	0.0	0.4788786768913269
94	CHEMBL181533-CHEMBL182323	0	2081	149	0	0.0	0.47885075211524963
95	CHEMBL182755-CHEMBL181533	0	2081	149	0	0.0	0.47877323627471924
96	CHEMBL181533-CHEMBL359721	0	2081	149	0	0.0	0.47894054651260376
97	CHEMBL181533-CHEMBL363262	0	2081	149	0	0.0	0.4787813723087311
98	CHEMBL182755-CHEMBL182323	0	2081	149	0	0.0	0.4787757098674774
99	CHEMBL359721-CHEMBL182323	0	2081	149	0	0.0	0.47894376516342163
100	CHEMBL363262-CHEMBL182323	0	2081	149	0	0.0	0.47878462076187134
101	CHEMBL182597-CHEMBL182562	0	2081	149	1	0.0	0.4787548780441284
102	CHEMBL368238-CHEMBL182597	0	2081	149	0	0.0	0.47875481843948364
103	CHEMBL368238-CHEMBL182755	0	2081	149	0	0.0	0.47883012890815735
104	CHEMBL182987-CHEMBL359721	0	2081	149	0	0.0	0.4790334701538086
105	CHEMBL363262-CHEMBL182987	0	2081	149	0	0.0	0.4788735508918762
106	CHEMBL183172-CHEMBL362640	0	2081	149	0	0.0	0.4784170091152191
107	CHEMBL185232-CHEMBL187097	0	2081	149	0	0.0	0.4785926938056946
108	CHEMBL426071-CHEMBL185232	0	2081	149	0	0.0	0.47859498858451843
109	CHEMBL426071-CHEMBL187097	0	2081	149	0	0.0	0.47859421372413635
110	CHEMBL190930-CHEMBL189377	0	2081	149	0	0.0	0.4785384237766266
111	CHEMBL191682-CHEMBL189377	0	2081	149	0	0.0	0.47838112711906433
112	CHEMBL192403-CHEMBL189377	0	2081	149	0	0.0	0.4785395562648773
113	CHEMBL192516-CHEMBL189377	0	2081	149	0	0.0	0.4783949851989746
114	CHEMBL192818-CHEMBL189377	0	2081	149	0	0.0	0.478506863117218
115	CHEMBL192857-CHEMBL189377	0	2081	149	0	0.0	0.4784690737724304
116	CHEMBL193063-CHEMBL189377	0	2081	149	0	0.0	0.4783798158168793
117	CHEMBL193066-CHEMBL189377	0	2081	149	0	0.0	0.47839120030403137
118	CHEMBL193216-CHEMBL189377	0	2081	149	0	0.0	0.47848424315452576
119	CHEMBL189377-CHEMBL195326	0	2081	149	0	0.0	0.4785364866256714
120	CHEMBL370089-CHEMBL189377	0	2081	149	0	0.0	0.4782158434391022
121	CHEMBL426275-CHEMBL189377	0	2081	149	0	0.0	0.4784680902957916
122	CHEMBL189377-CHEMBL96434	0	2081	149	1	0.0	0.478537917137146
123	CHEMBL316481-CHEMBL190020	0	2081	149	0	0.0	0.4782963991165161
124	CHEMBL190020-CHEMBL330562	0	2081	149	0	0.0	0.4782978594303131
125	CHEMBL190020-CHEMBL432391	0	2081	149	1	0.0	0.4783855974674225
126	CHEMBL190020-CHEMBL92132	0	2081	149	1	0.0	0.4783206582069397
127	CHEMBL95148-CHEMBL190020	0	2081	149	1	0.0	0.4783875644207001
