	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1593568_CHEMBL419-CHEMBL4558023	19	259	14	0	1.0	0.5782065391540527
1	CHEMBL191528-CHEMBL571514	19	259	14	0	1.0	0.5991333723068237
2	CHEMBL21-CHEMBL3402961	19	259	14	0	1.0	0.565741240978241
3	CHEMBL21-CHEMBL4562842	19	259	14	0	1.0	0.5699061155319214
4	CHEMBL2323135_CHEMBL2323137-CHEMBL2323134_CHEMBL2323136	19	259	14	0	1.0	0.7692556381225586
5	CHEMBL3360588-CHEMBL3360586	19	259	14	0	1.0	0.6888327598571777
6	CHEMBL3360590-CHEMBL3360586	19	259	14	0	1.0	0.69483882188797
7	CHEMBL3360590-CHEMBL3360588	19	259	14	0	1.0	0.70135098695755
8	CHEMBL3402961-CHEMBL4462614	19	259	14	0	1.0	0.5852215886116028
9	CHEMBL3894919-CHEMBL3889623	19	259	14	0	1.0	0.6912301182746887
10	CHEMBL3889623-CHEMBL3897472	19	259	14	0	1.0	0.6774635910987854
11	CHEMBL3898548-CHEMBL3889623	19	259	14	0	1.0	0.6815193891525269
12	CHEMBL3889623-CHEMBL3907577	19	259	14	0	1.0	0.6909323334693909
13	CHEMBL3889623-CHEMBL3917491	19	259	14	0	1.0	0.6904218792915344
14	CHEMBL3889623-CHEMBL3925554	19	259	14	0	1.0	0.6786187887191772
15	CHEMBL3889623-CHEMBL3969743	19	259	14	0	1.0	0.6810107231140137
16	CHEMBL3889623-CHEMBL3978103	19	259	14	0	1.0	0.6742319464683533
17	CHEMBL3889623-CHEMBL3986308	19	259	14	0	1.0	0.691789984703064
18	CHEMBL3894919-CHEMBL3897472	19	259	14	0	1.0	0.686539351940155
19	CHEMBL3894919-CHEMBL3898548	19	259	14	0	1.0	0.6905056834220886
20	CHEMBL3894919-CHEMBL3907577	19	259	14	0	1.0	0.699770450592041
21	CHEMBL3894919-CHEMBL3917491	19	259	14	0	1.0	0.6994669437408447
22	CHEMBL3894919-CHEMBL3925554	19	259	14	0	1.0	0.6876944303512573
23	CHEMBL3894919-CHEMBL3969743	19	259	14	0	1.0	0.690005362033844
24	CHEMBL3894919-CHEMBL3978103	19	259	14	0	1.0	0.6833283305168152
25	CHEMBL3894919-CHEMBL3986308	19	259	14	0	1.0	0.7006621360778809
26	CHEMBL3898548-CHEMBL3897472	19	259	14	0	1.0	0.6771846413612366
27	CHEMBL3907577-CHEMBL3897472	19	259	14	0	1.0	0.6866297721862793
28	CHEMBL3917491-CHEMBL3897472	19	259	14	0	1.0	0.6858813166618347
29	CHEMBL3897472-CHEMBL3925554	19	259	14	0	1.0	0.6743310689926147
30	CHEMBL3969743-CHEMBL3897472	19	259	14	0	1.0	0.6767629981040955
31	CHEMBL3897472-CHEMBL3978103	19	259	14	0	1.0	0.6699365377426147
32	CHEMBL3897472-CHEMBL3986308	19	259	14	0	1.0	0.6871358752250671
33	CHEMBL3898548-CHEMBL3907577	19	259	14	0	1.0	0.6906596422195435
34	CHEMBL3898548-CHEMBL3917491	19	259	14	0	1.0	0.6898686289787292
35	CHEMBL3898548-CHEMBL3925554	19	259	14	0	1.0	0.6783794164657593
36	CHEMBL3898548-CHEMBL3969743	19	259	14	0	1.0	0.6807334423065186
37	CHEMBL3898548-CHEMBL3978103	19	259	14	0	1.0	0.6739515066146851
38	CHEMBL3898548-CHEMBL3986308	19	259	14	0	1.0	0.6910929083824158
39	CHEMBL3907577-CHEMBL3917491	19	259	14	0	1.0	0.6991441249847412
40	CHEMBL3907577-CHEMBL3925554	19	259	14	0	1.0	0.6878432035446167
41	CHEMBL3969743-CHEMBL3907577	19	259	14	0	1.0	0.6901226043701172
42	CHEMBL3907577-CHEMBL3978103	19	259	14	0	1.0	0.6834473609924316
43	CHEMBL3907577-CHEMBL3986308	19	259	14	0	1.0	0.7003477215766907
44	CHEMBL3917491-CHEMBL3925554	19	259	14	0	1.0	0.6870266795158386
45	CHEMBL3969743-CHEMBL3917491	19	259	14	0	1.0	0.6893677115440369
46	CHEMBL3917491-CHEMBL3978103	19	259	14	0	1.0	0.6826823353767395
47	CHEMBL3917491-CHEMBL3986308	19	259	14	0	1.0	0.700007975101471
48	CHEMBL3918390-CHEMBL3918052	19	259	14	0	1.0	0.750005841255188
49	CHEMBL3927339-CHEMBL3918052	19	259	14	0	1.0	0.7502681016921997
50	CHEMBL3918052-CHEMBL3979377	19	259	14	0	1.0	0.7475946545600891
51	CHEMBL3918052-CHEMBL3982616	19	259	14	0	1.0	0.7581467032432556
52	CHEMBL3918390-CHEMBL3927339	19	259	14	0	1.0	0.7462592720985413
53	CHEMBL3918390-CHEMBL3936291	19	259	14	0	1.0	0.7395883798599243
54	CHEMBL3918390-CHEMBL3982616	19	259	14	0	1.0	0.7542229294776917
55	CHEMBL3969743-CHEMBL3925554	19	259	14	0	1.0	0.677868664264679
56	CHEMBL3925554-CHEMBL3978103	19	259	14	0	1.0	0.6710543632507324
57	CHEMBL3925554-CHEMBL3986308	19	259	14	0	1.0	0.6882697343826294
58	CHEMBL3927339-CHEMBL3936291	19	259	14	0	1.0	0.7398504614830017
59	CHEMBL3927339-CHEMBL3946274	19	259	14	0	1.0	0.7439538836479187
60	CHEMBL3927339-CHEMBL3982616	19	259	14	0	1.0	0.7544751763343811
61	CHEMBL3936291-CHEMBL3954963	19	259	14	0	1.0	0.7371305227279663
62	CHEMBL3982616-CHEMBL3936291	19	259	14	0	1.0	0.747946560382843
63	CHEMBL3946274-CHEMBL3979377	19	259	14	0	1.0	0.7494935989379883
64	CHEMBL3969743-CHEMBL3978103	19	259	14	0	1.0	0.6734282970428467
65	CHEMBL3969743-CHEMBL3986308	19	259	14	0	1.0	0.6905930638313293
66	CHEMBL3978103-CHEMBL3986308	19	259	14	0	1.0	0.6839219927787781
67	CHEMBL4069089-CHEMBL4103176	19	259	14	0	1.0	0.7494684457778931
68	CHEMBL4097542-CHEMBL4076291	19	259	14	0	1.0	0.7933925986289978
69	CHEMBL4215319-CHEMBL4076291	19	259	14	1	1.0	0.7842422723770142
70	CHEMBL4079507-CHEMBL4087725	19	259	14	0	1.0	0.7814270257949829
71	CHEMBL4203646-CHEMBL4079507	19	259	14	1	1.0	0.7717667818069458
72	CHEMBL4082922-CHEMBL4079848	19	259	14	0	1.0	0.7428915500640869
73	CHEMBL4203780-CHEMBL4079848	19	259	14	0	1.0	0.7322594523429871
74	CHEMBL4203646-CHEMBL4087725	19	259	14	1	1.0	0.7717874050140381
75	CHEMBL4215319-CHEMBL4097542	19	259	14	1	1.0	0.7842225432395935
76	CHEMBL4159209-CHEMBL4167060	19	259	14	0	1.0	0.6763035655021667
77	CHEMBL4159209-CHEMBL4173906	19	259	14	0	1.0	0.6839819550514221
78	CHEMBL4159209-CHEMBL4174349	19	259	14	0	1.0	0.6754489541053772
79	CHEMBL4159209-CHEMBL4174943	19	259	14	0	1.0	0.6758567094802856
80	CHEMBL4160766-CHEMBL4165733	19	259	14	0	1.0	0.6588577032089233
81	CHEMBL4171363-CHEMBL4164589	19	259	14	0	1.0	0.6595273613929749
82	CHEMBL4173906-CHEMBL4167060	19	259	14	0	1.0	0.6779077053070068
83	CHEMBL4174349-CHEMBL4167060	19	259	14	0	1.0	0.6692871451377869
84	CHEMBL4174943-CHEMBL4167060	19	259	14	0	1.0	0.669703483581543
85	CHEMBL4174349-CHEMBL4173906	19	259	14	0	1.0	0.6770554184913635
