	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1083152	CHEMBL1083151	48 8 24 77 15 119 44 132 43 2 5 78 58 126 7 103 12 130 102 63 91 30 123 26 76 49 74	68 44 58 0 18 14 34	19 1 52 23	31 11 46 30 3 70 64 9
1	CHEMBL1086088	CHEMBL1083151	48 8 24 77 15 119 44 132 43 2 5 78 58 126 7 103 12 130 102 63 91 30 123 26 76 49 74	68 24 69 47 0 41 14 48 76	19 1 52 23	31 11 46 30 3 70 64 9
2	CHEMBL1086088	CHEMBL1083152	40 93 113 44 80 114 4 82 24 77 15 119 132 43 2 5 78 58 126 117 47 97 1 35 38 31 115 110 12 130 102 104 91 30 123 26 76 49 74	49 60 47	21	
3	CHEMBL217804	CHEMBL215275	128 111 13 105 107 28 5 2 86 14 58 126 81 15 65 132 57 118 89 54 21 85 67 50 43 24 20 59 61 129 90 19 60 83 66 55 32 106 10 95 42 127 49 33 92 51 22 94 122 124 39 23 25 64 62 53 34 0 87 17 36 131 100 125	65 72 43	60	49 47
4	CHEMBL215275	CHEMBL424899	88 109 105 107 28 5 2 86 14 58 126 81 15 65 132 57 118 89 54 21 85 67 50 43 24 20 59 61 70 79 66 55 32 106 10 95 42 127 49 33 92 51 22 94 122 124 39 23 25 64 62 53 34 0 87 17 36 131	74 66 32 47 6 75 42 36 61 73	56 67 25 13 27 29 77 71 16 53 39 20 78	51
5	CHEMBL217804	CHEMBL424899	88 109 105 107 28 5 2 86 14 58 126 81 15 65 132 57 118 89 54 21 85 67 50 43 24 20 59 61 70 79 66 55 32 106 10 95 42 127 49 33 92 51 22 94 122 124 39 23 25 64 62 53 34 0 87 17 36 131	74 66 6 72 47 75 8 15 26 61 73	56 67 25 13 27 29 77 71 16 53 39 20 78	51
6	CHEMBL2441284	CHEMBL2441283	48 112 44 37 2 57 132 113 15 73 108 4 96 75 24 20 98 72 59 61 84 99 68 18 52 56 9 69 11 6 101 71 121 133 27 45 120 16 29 3 41 46 116	56 67 25 13 2 50 38 40 10 16 53 37 5 57	28 35 12 54 55 79 22 4 45 33	27
7	CHEMBL424899	CHEMBL386253	88 109 105 107 28 5 2 86 14 58 126 81 15 65 132 57 118 89 54 21 85 67 50 43 24 20 59 61 70 79 66 55 32 106 10 95 42 127 49 33 92 51 22 94 122 124 39 23 25 64 62 53 34 0 87 17 36 131	56 67 25 13 27 29 77 71 16 53 39 20 78	28 7 59 75 17 63 62	51
