	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL107528	CHEMBL106423	5 6 7 15 2 16 18 14 8 3 10 17 9 12 20 4 0 11 13 1 19	18 8 7	0 17 16 1 6 12	10 15
1	CHEMBL106423	CHEMBL197234	5 6 7 15 2 16 18 14 8 3 10 17 9 12 20 4 0 11 13 1 19	15 0 17 16 1 6 12	13 19 2 4	10
2	CHEMBL106423	CHEMBL366222	5 6 7 15 2 16 18 14 8 3 10 17 9 12 20 4 0 11 13 1 19	0 17 16 1 6 12	14 9 20 5 3 11	10 15
3	CHEMBL107528	CHEMBL197234	5 6 7 15 2 16 18 14 8 3 10 17 9 12 20 4 0 11 13 1 19	15 18 8 7	13 19 2 4	10
4	CHEMBL107528	CHEMBL366222	5 6 7 15 2 16 18 14 8 3 10 17 9 12 20 4 0 11 13 1 19	18 8 7	14 9 20 5 3 11	10 15
5	CHEMBL197234	CHEMBL366222	5 6 7 15 2 16 18 14 8 3 10 17 9 12 20 4 0 11 13 1 19	13 19 2 4	15 14 9 20 5 3 11	10
