	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL180089	CHEMBL123794	40 65 53 15 17 16 75 77 7 22 69 21 3 47 74 81 19 56 46 87 62 14 70 4 78 76 42 31 85 23 57 8 49	31 32 49 25 55	8 24 57 7	45 14 37 9 30 21
1	CHEMBL123794	CHEMBL183919	40 65 53 15 17 16 75 77 7 22 69 21 3 47 74 81 19 56 46 87 62 14 70 4 78 76 42 31 85 23 57 8 49	37 30 21 24 57 7	33 26 0 40 22 56 60 44	45 14 9 8
2	CHEMBL180089	CHEMBL183919	40 65 53 15 17 16 75 77 7 22 69 21 3 47 74 81 19 56 46 87 62 14 70 4 78 76 42 31 85 23 57 8 49	37 31 32 30 21 49 25 55	33 26 8 0 40 22 56 60 44	45 14 9
3	CHEMBL218123	CHEMBL217988	40 65 2 17 93 0 75 77 7 22 69 16 21 3 47 74 81 11 64 44 45 27 72 63 4 78 76 42 31 85 14 23 57 8 49	37 30 21 24 57 7	33 26 0 40 22 56 60 44	45 14 9 8
4	CHEMBL218178	CHEMBL218123	59 10 75 17 16 69 22 7 77 0 93 2 18 61 50 81 20 60 14 85 31 42 76 78 4 63 72 27 45 44 9 39 58 52 32 13	20 36 51 65 41 9 8 28 54 66 48 16 34 61 6 3 5 62	2 50 11	43 12 35
5	CHEMBL218179	CHEMBL376053	59 10 75 17 16 77 7 22 69 0 93 2 18 61 50 81 20 38 14 85 86 4 78 76 82 28 27 45 44 12 39 58 52 32 13	20 36 51 65 41 9 8 28 54 66 48 16 34 61 6 3 5 62	2 50 11	43 12 35
6	CHEMBL218626	CHEMBL218280	59 10 75 17 16 69 22 7 77 84 2 0 41 89 18 61 50 20 60 14 85 31 42 76 78 33 92 24 44 36 90 68 34 39 58 52 32 13	2 50 11	20 36 51 65 41 9 8 28 54 66 48 16 34 61 6 3 5 62	43 12 35
7	CHEMBL222782	CHEMBL222715	59 51 71 25 37 5 88 35 55 94 50 17 79 6 47 74 83 30 80 26 1 48 91 67 66 73 29 43 54	17 64 18 10 1 23 53 19 38	52 58 42 29 47 27 39	43 13 15 46 59 63 4
