	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL519809	CHEMBL1289990	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	28 15 55	
1	CHEMBL605866	CHEMBL1289990	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	28 15 55	
2	CHEMBL1289990	CHEMBL608072	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	28 15 55	56 50 25 36 1 29	
3	CHEMBL1289990	CHEMBL608915	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	15 55	33 11 41 2	28
4	CHEMBL1289990	CHEMBL610148	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	15 55	6 47 8 27 45 20 17	28
5	CHEMBL1289990	CHEMBL610383	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	15 55	6 40 19 41 57 37 4	28
6	CHEMBL1289990	CHEMBL610384	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	15 55	6 47 46 54 36 45 44 30 34	28
7	CHEMBL1289990	CHEMBL612224	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	15 55	6 38 31 13 12 35 48 32 23 53 9	28
8	CHEMBL605866	CHEMBL519809	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	18 24 42	
9	CHEMBL519809	CHEMBL608072	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	56 50 25 36 1 29	
10	CHEMBL519809	CHEMBL608915	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	28 33 11 41 2	
11	CHEMBL519809	CHEMBL610148	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	28 6 47 8 27 45 20 17	
12	CHEMBL519809	CHEMBL610383	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	28 6 40 19 41 57 37 4	
13	CHEMBL519809	CHEMBL610384	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	28 6 47 46 54 36 45 44 30 34	
14	CHEMBL519809	CHEMBL612224	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 24 42	28 6 38 31 13 12 35 48 32 23 53 9	
15	CHEMBL605866	CHEMBL608072	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	56 50 25 36 1 29	
16	CHEMBL605866	CHEMBL608915	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	28 33 11 41 2	
17	CHEMBL609186	CHEMBL605866	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	18 7 43 46 54 36 16 52 21 34	5	
18	CHEMBL605866	CHEMBL610148	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	28 6 47 8 27 45 20 17	
19	CHEMBL605866	CHEMBL610383	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	28 6 40 19 41 57 37 4	
20	CHEMBL605866	CHEMBL610384	3 8 17 22 15 1 24 7 29 5 19 18 16 23 9 25 6 26 27 28 20 12 14 11 4 30 21 10 13 2 0	5	28 6 47 46 54 36 45 44 30 34	
