	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1221547	CHEMBL1221645	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	58 80 32 69 49 30 11	84 94 5 71 51 102 56 28 7 67 54 52	17 15 97
1	CHEMBL1221646	CHEMBL1221547	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	84 94 100 10 75 51 8 44 53 37 34 54 78	58 80 32 69 49 30 11	17 15 97
2	CHEMBL1221547	CHEMBL1221647	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	58 80 32 15 69 49 30 97 11	84 94 100 10 75 51 109 1 96 8 44 53 68 34 14 63 35 45	17
3	CHEMBL1221547	CHEMBL1221689	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	58 80 32 69 49 30 11	84 65 74 47 75 51 96 87 55 50 88 4 54 78	17 15 97
4	CHEMBL1221645	CHEMBL1221595	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	84 94 5 71 51 102 56 28 7 67 54 97 52	36 82 46 79 1 3 92 6 0 77 62 86 101	17 15
5	CHEMBL1221646	CHEMBL1221595	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	84 94 100 10 75 51 8 44 53 37 34 54 97 78	36 82 46 79 1 3 92 6 0 77 62 86 101	17 15
6	CHEMBL1221647	CHEMBL1221595	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	84 94 100 10 75 51 109 96 8 44 53 68 34 14 63 35 45	36 82 46 15 79 3 92 6 0 77 62 86 101	17 1
7	CHEMBL1221689	CHEMBL1221595	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	84 65 74 47 75 51 96 87 55 50 88 4 54 97 78	36 82 46 79 1 3 92 6 0 77 62 86 101	17 15
8	CHEMBL1221646	CHEMBL1221645	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	100 10 75 8 44 53 37 34 78	5 71 102 56 28 7 67 52	84 94 51 17 15 54 97
9	CHEMBL1221647	CHEMBL1221645	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	100 10 75 109 1 96 8 44 53 68 34 14 63 35 45	5 71 15 102 56 28 7 67 54 97 52	84 94 51 17
10	CHEMBL1221689	CHEMBL1221645	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	65 74 47 75 96 87 55 50 88 4 78	94 5 71 102 56 28 7 67 52	84 51 17 15 54 97
11	CHEMBL1221646	CHEMBL1221647	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	15 37 54 97 78	109 1 96 68 14 63 35 45	84 94 100 10 75 51 17 8 44 53 34
12	CHEMBL1221646	CHEMBL1221689	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	94 100 10 8 44 53 37 34	65 74 47 96 87 55 50 88 4	84 75 51 17 15 54 97 78
13	CHEMBL1221647	CHEMBL1221689	42 58 52 17 39 31 14 60 13 47 45 56 50 65 53 21 61 26 9 37 11 43 36 12 4 2 33 6 40 20	94 100 10 109 1 8 44 53 68 34 14 63 35 45	65 74 47 15 87 55 50 88 4 54 97 78	84 75 51 17 96
14	CHEMBL591239	CHEMBL590028	23 3 38 10 14 65 31 53 56 45 16 47 54 13 41 59 8 34 5 0 35 19 49 55 40 27 1 28 46 51 44 22 7 30 18 24 25 57 29 62 63 64	81 27 66 17 64 89 60 42 90 105 26	72 24 33 18 20 76 25 70	
15	CHEMBL597995	CHEMBL590028	23 3 38 10 14 65 31 53 56 45 16 47 54 13 41 59 8 34 5 0 35 19 49 55 40 27 1 28 46 51 44 22 7 30 18 24 25 57 29 62 63 64	81 27 85 17 15 31 61 104 38 43 97 40 91	72 24 33 18 20 76 25 70	
16	CHEMBL590028	CHEMBL599024	23 3 38 10 14 65 31 53 56 45 16 47 54 13 41 59 8 34 5 0 35 19 49 55 40 27 1 28 46 51 44 22 7 30 18 24 25 57 29 62 63 64	72 24 33 18 20 76 25 70	81 27 66 17 15 60 42 48 97 11	
