	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2407451	CHEMBL2407450	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	134 87 99 54	25 0 115 24 83 49 70 62	58 92 28 125 80
1	CHEMBL2407452	CHEMBL2407450	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	84 3 134 87 108 118	25 125 0 80 115 24 83 49 70 62	58 92 28
2	CHEMBL2407450	CHEMBL2407454	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	25 125 24 83 49 70 62	18 57 3 87 136 110 27 37	58 92 28 0 80 115
3	CHEMBL2407450	CHEMBL2407455	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	28 25 125 80 115 24 83 49 70 62	84 3 131 102 123 109	58 92 0
4	CHEMBL2407450	CHEMBL2407456	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	25 125 80 24 83 49 70 62	57 3 87 140 73 30 37	58 92 28 0 115
5	CHEMBL2407452	CHEMBL2407451	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	84 3 108 118	125 80 99 54	58 92 28 134 87
6	CHEMBL2407451	CHEMBL2407454	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	125 134 99 54	18 57 0 3 115 136 110 27 37	58 92 28 80 87
7	CHEMBL2407451	CHEMBL2407455	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	28 125 80 134 87 99 54	0 84 3 131 102 123 109	58 92
8	CHEMBL2407451	CHEMBL2407456	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	125 80 134 99 54	57 0 3 115 140 73 30 37	58 92 28 87
9	CHEMBL2407452	CHEMBL2407454	36 65 57 43 10 13 15 55 1 70 2 37 6 49 68 83 42 31 18 27 46 75 22 32 25 30 52 80 58 54 62	84 134 108 118	18 57 0 80 115 136 110 27 37	58 92 28 3 87
