	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL383573	CHEMBL199450	17 33 11 25 35 29 41 36 39 32 5 24 9 19 13 14 37 10 2 38 23 40 31 34 16 27 6 12 30 3 26 15 18 1 0 21	21 0 31 25 30 35 26 15	19 34 40 4	6 5 37 2
1	CHEMBL372110	CHEMBL200186	7 22 28 39 32 5 24 9 19 13 14 37 10 2 38 23 20 4 8 3 26 15 18 1 0 21	10 5 1 13 32 12 37 14 7 38	25 22 23 11 17 39 29	33 8 6 27
2	CHEMBL200186	CHEMBL427193	7 22 28 39 32 5 24 9 19 13 14 37 10 2 38 23 20 4 8 3 26 15 18 1 0 21	8 25 6 27 22 23 11 17 39 29	20 9 28 24 36 16 3 18	33
