	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1775038	CHEMBL1775040	35 71 59 7 57 61 11 55 43 31 45 81 58 37 30 39 84 8 2 24 23 19 79 41 26 40 9 34 21 72 15 22 56 50 60 27 65 28 1 20 13 52 70 62 78 12	10 35 8 27 28 25 15 48 18 58	51 61 39 36	42
1	CHEMBL3578208	CHEMBL3578204	14 38 31 43 59 7 57 61 11 55 8 2 24 23 19 79 82 42 67 3 4 46 16 56 5 40 9 34 21 72 15 13 52 70 62 78 12 49 51 0 63 53 74 80	16 20 45 40 11	42 51 49 61 34 9 38	39
2	CHEMBL3578212	CHEMBL3578213	47 76 64 68 10 54 55 11 83 8 2 24 23 19 79 25 18 17 29 6 48 33 44 69 77 13 52 70 62 78 12	7 6 60 4	27 28 44 18 58	22 46 8 64
3	CHEMBL3578212	CHEMBL3578215	47 76 64 68 10 54 55 11 83 8 2 24 23 19 79 25 18 17 29 6 48 33 44 69 77 13 52 70 62 78 12	7 6 60 4	65 59 44 29 52	22 46 8 64
4	CHEMBL3578213	CHEMBL3578214	47 76 64 68 10 54 55 11 83 8 2 24 23 19 79 25 18 17 29 6 48 33 44 69 77 13 52 70 62 78 12	27 28 18 58	41 1 50 57	22 46 8 64 44
5	CHEMBL3578213	CHEMBL3578215	47 76 64 68 10 54 55 11 83 8 2 24 23 19 79 25 18 17 29 6 48 33 44 69 77 13 52 70 62 78 12	27 28 18 58	65 59 29 52	22 46 8 64 44
6	CHEMBL3578216	CHEMBL3578213	47 76 64 68 10 54 55 11 83 8 2 24 23 19 79 25 18 17 29 6 48 33 44 69 77 13 52 70 62 78 12	12 26 63 19 62 3	27 28 18 58	22 46 8 64 44
7	CHEMBL3578215	CHEMBL3578214	47 76 64 68 10 54 55 11 83 8 2 24 23 19 79 25 18 17 29 6 48 33 44 69 77 13 52 70 62 78 12	65 59 29 52	41 1 50 57	22 46 8 64 44
8	CHEMBL3578217	CHEMBL3578218	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	7 6 60 4	41 1 44 50 57	22 46 8 64
9	CHEMBL3578217	CHEMBL3578219	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	7 6 60 4	65 59 44 29 52	22 46 8 64
10	CHEMBL3578220	CHEMBL3578217	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	54 31 32 55 44 13 56 33	7 6 60 4	22 46 8 64
11	CHEMBL3578217	CHEMBL3578221	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	7 64 6 60 4	47 37 0 14 17 53 44 30 43 23 2 24 21 5	22 46 8
12	CHEMBL3578219	CHEMBL3578218	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	65 59 29 52	41 1 50 57	22 46 8 64 44
13	CHEMBL3578221	CHEMBL3578218	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	47 37 0 14 17 53 30 43 23 2 24 21 5	41 1 64 50 57	22 46 8 44
14	CHEMBL3578221	CHEMBL3578219	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	47 37 0 14 17 53 30 43 23 2 24 21 5	65 59 64 29 52	22 46 8 44
15	CHEMBL3578220	CHEMBL3578221	47 76 64 68 10 54 55 11 83 8 75 73 24 23 19 25 18 17 29 6 48 33 44 69 77 36 32 66 62 78 12	54 31 32 55 64 13 56 33	47 37 0 14 17 53 30 43 23 2 24 21 5	22 46 8 44
