	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL112457	CHEMBL112170	287 58 34 48 45 275 71 66 83 149 159 41 173 61 274 35 15 187 167 216 117 196 97	136 39 140 148 141 127 22 47 106	55 1 73 68 50 114 80 51 107	10 81 26 25 149 18
1	CHEMBL113282	CHEMBL112170	287 58 34 48 45 275 71 66 83 149 159 41 173 61 274 35 15 187 167 216 117 196 97	112 124 2 159 150 143	10 55 81 1 50 114 80	73 68 26 25 51 107 149 18
2	CHEMBL115506	CHEMBL112170	287 58 34 48 45 275 71 66 83 149 159 41 173 61 274 35 15 187 167 216 117 196 97	112 133 9 140 148 86 28 70 47 106	10 55 81 1 73 68 50 114 80 51 107	26 25 149 18
3	CHEMBL115506	CHEMBL112413	287 168 270 21 257 272 48 45 275 71 66 83 149 159 102 70 56 106 69 194 274 35 6 187 167 216 117 196 97	72 123 26 25 168 24 149 18	42	
4	CHEMBL320801	CHEMBL112413	287 168 270 21 257 272 48 45 275 71 66 83 149 159 102 70 56 106 69 194 274 35 6 187 167 216 117 196 97	112 133 9 140 148 26 25 86 28 70 47 106 149 18	42	
5	CHEMBL112457	CHEMBL113282	287 58 34 48 45 275 71 66 83 149 159 41 173 61 274 35 15 187 167 216 117 196 97	10 136 81 39 140 148 141 127 22 47 106	112 124 2 73 68 159 150 143 51 107	26 25 149 18
6	CHEMBL113282	CHEMBL112957	287 168 157 4 111 100 48 45 275 71 66 83 149 159 39 172 199 265 78 195 274 35 6 187 167 216 117 196 97	72 123 26 25 168 24 149 18	42	
7	CHEMBL115506	CHEMBL113282	287 58 34 48 45 275 71 66 83 149 159 41 173 61 274 35 15 187 167 216 117 196 97	133 9 140 148 86 28 70 47 106	124 2 73 68 159 150 143 51 107	112 26 25 149 18
8	CHEMBL115506	CHEMBL320801	287 168 270 21 257 272 48 45 275 71 66 83 149 159 102 70 56 106 69 194 274 35 6 187 167 216 117 196 97	72 123 168 24	112 133 9 140 148 86 28 70 47 106	26 25 149 18
9	CHEMBL1535	CHEMBL76	287 260 118 190 26 246 220 200 222 292 255 48 165 30 202 28 206 3 8 162 135 137 273 254 98 140 269 122 25 293 19 258 189 252 230 60	139 162 115 90	129 104	112
10	CHEMBL15637	CHEMBL15456	224 180 66 83 175 246 294 159 48 107 114 3 5 288 281 242 249 227 121 214 205 81 13 179 240 129 239 43 93 11 0 211 262 128	120 111 161 66 29 137 121 132 63	89 79 101 128 171 84 31 119	112 41 26 0 71 5
11	CHEMBL15456	CHEMBL15941	224 180 66 83 175 246 294 159 48 107 114 3 5 288 281 242 249 227 121 214 205 81 13 179 240 129 239 43 93 11 0 211 262 128	71 0 5 101 128 171 84 31 119	25 57 64 149 18	112 41 89 26 79
12	CHEMBL15601	CHEMBL15955	224 180 66 83 175 294 159 48 107 114 3 5 288 281 242 249 227 121 214 205 108 219 129 239 43 93 11 0 211 262 128	71 0 5 101 128 171 84 31 119	25 57 64 149 18	112 41 89 26 79
13	CHEMBL280063	CHEMBL15601	224 180 66 83 175 294 159 48 107 114 3 5 288 281 242 249 227 121 214 205 108 219 129 239 43 93 11 0 211 262 128	120 111 161 66 29 137 121 132 63	89 79 101 128 171 84 31 119	112 41 26 0 71 5
14	CHEMBL15637	CHEMBL15941	224 180 66 83 175 246 294 159 48 107 114 3 5 288 281 242 249 227 121 214 205 81 13 179 240 129 239 43 93 11 0 211 262 128	120 111 0 71 5 161 66 29 137 121 132 63	89 25 79 57 64 149 18	112 41 26
15	CHEMBL280063	CHEMBL15955	224 180 66 83 175 294 159 48 107 114 3 5 288 281 242 249 227 121 214 205 108 219 129 239 43 93 11 0 211 262 128	120 111 0 71 5 161 66 29 137 121 132 63	89 25 79 57 64 149 18	112 41 26
16	CHEMBL3779928	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	112 129 104	42	
17	CHEMBL3780140	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	112 139 131 151 104 83 44 75 99	42	
18	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	CHEMBL3780184	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	42	112 36 166 49 48 158 17	
19	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	CHEMBL3780268	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	42	112 139 131 162 115 83 93 74	
20	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	CHEMBL3780506	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	42	112 139 151 104 92	
21	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	CHEMBL3781035	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	42	112 139 131 151 104 83 44 14 75 99	
22	CHEMBL2334891_CHEMBL2334892_CHEMBL3780481	CHEMBL3781840	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	42	112 139 131 151 104 83 40 99	
23	CHEMBL4439013	CHEMBL3038256_CHEMBL3038259_CHEMBL3038260_CHEMBL449575_CHEMBL4541086_CHEMBL4562258	80 213 184 174 152 30 147 46 276 10 138 105 215 124 127 223 92 144 244 185 77 123 212 125 87 27 177 266 64 139 285 65	60 20 6 27 164 152 76 94	102 85 59 105 116 163 100 77 130 122 4 82	49
24	CHEMBL3235106	CHEMBL64683	224 261 90 228 28 107 48 45 294 246 175 83 66 289 278 31 2 75 232 101 264 291 237 225 120 274 103 86 179 13 81 205 226 150 94 24 241 95 89 251 44	98 170 26 25 108 155 65 149 18	135 125	52 169
25	CHEMBL3779928	CHEMBL3780140	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	129	139 131 151 83 44 75 99	112 104
26	CHEMBL3779928	CHEMBL3780268	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	129 104	139 131 162 115 83 93 74	112
27	CHEMBL3779928	CHEMBL3780506	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	129	139 151 92	112 104
28	CHEMBL3779928	CHEMBL3781035	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	129	139 131 151 83 44 14 75 99	112 104
29	CHEMBL3779928	CHEMBL3781840	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	129	139 131 151 83 40 99	112 104
30	CHEMBL3780140	CHEMBL3780184	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	139 131 151 104 83 44 75 99	36 166 49 48 158 17	112
31	CHEMBL3780140	CHEMBL3780268	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	151 104 44 75 99	162 115 93 74	112 139 131 83
32	CHEMBL3780140	CHEMBL3780506	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	131 83 44 75 99	92	112 139 151 104
34	CHEMBL3780140	CHEMBL3781840	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	44 75	40	112 139 131 151 104 83 99
35	CHEMBL3780268	CHEMBL3780184	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	139 131 162 115 83 93 74	36 166 49 48 158 17	112
36	CHEMBL3780506	CHEMBL3780184	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	139 151 104 92	36 166 49 48 158 17	112
37	CHEMBL3781035	CHEMBL3780184	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	139 131 151 104 83 44 14 75 99	36 166 49 48 158 17	112
38	CHEMBL3781840	CHEMBL3780184	134 208 9 48 2 176 166 136 282 36 188 66 132 3 130 79 256 280 238 29 182 141 253 210 38 12 158 218 192 160 169 14 57 52 7 126 145 204 267 115	139 131 151 104 83 40 99	36 166 49 48 158 17	112
