	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3286914	CHEMBL3286915	87 104 103 91 54 69 60 38 35 68 59 50 83 20 15 53 102 67 73 48 96 19 28 112 7 43 107 23 49 94 84 109 57 18 82 5 79 51 10	48 5 36 8 30 52 42 11 2 54 23 55 47 10	34 37 24 39 27 49 44 29 26 45 3 28 40	43 14 12 50
1	CHEMBL3286918	CHEMBL3286917	87 104 103 26 37 20 110 62 50 83 15 53 102 67 73 48 105 29 99 52 95 116 36 71 94 84 109 57 18 30 5 79 51 10	34 37 24 39 27 49 44 29 26 45 3 28 40	48 5 36 8 30 52 42 11 2 54 23 55 47 10	43 14 12 50
2	CHEMBL3286927	CHEMBL3286926	92 70 53 20 15 83 50 62 97 1 0 102 64 58 90 76 98 55 6 74 9 80 108 110 86 4 57 109 84 94 71 75 42 25 88 113 33 13 27 78 56 61 14 2 81 66 3 101 10	15 21 17	9	41 16 56 20 19 53
3	CHEMBL3286928	CHEMBL3286926	92 70 53 20 15 83 50 62 97 1 0 102 64 58 90 76 98 55 6 74 9 80 108 110 86 4 57 109 84 94 71 75 42 25 88 113 33 13 27 78 56 61 14 2 81 66 3 101 10	18 35 14 12 33 22 25 50 10	16 56 20 19 53 9	41
4	CHEMBL3286928	CHEMBL3286927	92 70 53 20 15 83 50 62 97 1 0 102 64 58 90 76 98 55 6 74 9 80 108 110 86 4 57 109 84 94 71 75 42 25 88 113 33 13 27 78 56 61 14 2 81 66 3 101 10	18 35 14 12 33 22 25 50 10	16 56 20 15 19 53 21 17	41
5	CHEMBL4075823	CHEMBL4075625	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 46 74 9 48 105 29 99 52 24 11 106 100 16 85 93 109 31 45 89 32 17 47 22 21	37 49 31 38 46	30 52 14 12 42 54 23 55 47 50 10	43 48 5 36 8 11 2
6	CHEMBL4076983	CHEMBL4075823	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 46 74 9 48 105 29 99 52 24 11 106 100 16 85 93 109 31 45 89 32 17 47 22 21	6 32 51 0 13 4 7 1	48 8 37 49 31 11 2 38 46	43 5 36
7	CHEMBL4078030	CHEMBL4077358	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 41 34 65 48 105 29 99 52 24 11 106 77 16 85 93 109 31 45 89 39 40 44 72	37 49 31 38 46	30 52 14 12 42 54 23 55 47 50 10	43 48 5 36 8 11 2
8	CHEMBL4095012	CHEMBL4077358	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 41 34 65 48 105 29 99 52 24 11 106 77 16 85 93 109 31 45 89 39 40 44 72	34 37 24 39 27 49 44 29 26 45 3 28 40	48 5 36 8 30 52 42 11 2 54 23 55 47 10	43 14 12 50
9	CHEMBL4095012	CHEMBL4078030	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 41 34 65 48 105 29 99 52 24 11 106 77 16 85 93 109 31 45 89 39 40 44 72	34 24 39 27 14 12 44 29 26 45 3 28 50 40	48 5 36 8 31 11 2 38 46	43 37 49
10	CHEMBL4105255	CHEMBL4078030	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 41 34 65 48 105 29 99 52 24 11 106 77 16 85 93 109 31 45 89 39 40 44 72	6 32 51 0 13 4 7 1	48 8 37 49 31 11 2 38 46	43 5 36
11	CHEMBL4095012	CHEMBL4105255	87 104 103 26 37 20 12 117 115 111 63 15 97 8 114 41 34 65 48 105 29 99 52 24 11 106 77 16 85 93 109 31 45 89 39 40 44 72	34 37 24 39 27 14 12 49 44 29 26 45 3 28 50 40	6 5 36 32 51 0 13 4 7 1	43
