	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3769489_CHEMBL3769817	CHEMBL3769414_CHEMBL3770459_CHEMBL3770759	24 42 11 31 29 6 14 23 17 52 51 1 15 12 26 38 2 37 5 48 45 50 21 10 53 39 43 36 46 13 27 22 18 19 30 32 25 33 49 7 41 20 8 16 3 44 0 47 9	31 3 14 42 22 13 8	11 23 27 0 35 2 6 41	24 1 12 10 33
1	CHEMBL3770470	CHEMBL3769414_CHEMBL3770459_CHEMBL3770759	24 42 11 31 29 6 14 23 17 52 51 1 15 12 26 38 2 37 5 48 45 50 21 10 53 39 43 36 46 13 27 22 18 19 30 32 25 33 49 7 41 20 8 16 3 44 0 47 9	38 43 9 42 7	1 11 23 27 0 33 35 2 6 41	24 12 10
2	CHEMBL3770107	CHEMBL3769461	40 4 14 23 17 52 51 1 15 12 26 38 2 37 5 48 45 50 21 11 10 34 35 22 18 28 30 32 25 33 49 7 41 20 8 16 3 44 0 47 9	19 3 29 18 4 40 16 15 32	28 21 20 25 37	36 17 30 12 5 34 26 39
3	CHEMBL3770470	CHEMBL3769489_CHEMBL3769817	24 42 11 31 29 6 14 23 17 52 51 1 15 12 26 38 2 37 5 48 45 50 21 10 53 39 43 36 46 13 27 22 18 19 30 32 25 33 49 7 41 20 8 16 3 44 0 47 9	38 43 9 7	1 31 3 14 33 22 13 8	24 12 10 42
