	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4098176	CHEMBL4080150	10 9 28 25 37 38 15 29 24 31 30 35 21 27 32 17 4 3 7 33 5 22 26 16 19 8 36 11 23 14 20 1 0 13 18 12 34 2 6	8 23 7 22	4 17 15 3 6 2	1 20 12 9 18 11 19
1	CHEMBL4080150	CHEMBL4100180	10 9 28 25 37 38 15 29 24 31 30 35 21 27 32 17 4 3 7 33 5 22 26 16 19 8 36 11 23 14 20 1 0 13 18 12 34 2 6	9 4 18 17 15 19 3 6 2	10 5 24 21 14 13 0 16	1 20 12 11
2	CHEMBL4098176	CHEMBL4100180	10 9 28 25 37 38 15 29 24 31 30 35 21 27 32 17 4 3 7 33 5 22 26 16 19 8 36 11 23 14 20 1 0 13 18 12 34 2 6	9 8 18 23 19 7 22	10 5 24 21 14 13 0 16	1 20 12 11
