	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
1	CHEMBL3813772	CHEMBL3814849	37 50 17 8 46 0 77 21 27 15 49 73 70 18 9 16 6 66 60 42 43 10 29 25 76 58 12 64 19 32 79 59 57 13 69 20 54 63 24 74	60 57 64 41 34 14 2 28 40	13 38 10 37 4 43 30 24 56 23 27 50	46
2	CHEMBL3814849	CHEMBL3813833	37 50 17 8 46 0 77 21 27 15 49 73 70 18 9 16 6 66 60 42 43 10 29 25 76 58 12 64 19 32 79 59 57 13 69 20 54 63 24 74	13 38 10 37 4 43 30 24 56 23 27 50	60 57 64 41 34 14 28 40	46
3	CHEMBL3814234	CHEMBL3814505_CHEMBL4074878	37 50 17 8 46 0 77 21 27 15 49 73 78 2 18 16 6 66 60 42 56 43 10 29 25 76 58 12 64 19 32 79 53 57 13 4 39 11 45 62 74	52 22 51 5	60 57 64 41 34 14 28 40	46
4	CHEMBL4071762	CHEMBL4074731	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	17 35 0 4 43 32 61 59 47 20 1 39	65 9 67 54 36 58 63 6	26 53 10 48
5	CHEMBL4076479	CHEMBL4071762	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	37 67 23 27 50	17 35 0 32 61 59 47 20 1 39	26 53 10 4 43 48
6	CHEMBL4071762	CHEMBL4076808	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	17 35 32 48 59 47 20 1 39	9 37 7 45 62 33 44 50	26 53 10 0 4 43 61
7	CHEMBL4082275	CHEMBL4071762	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	37 31 66 44 3 8 15 12 50	10 17 35 61 48 59 47 20 1 39	26 53 0 32 4 43
8	CHEMBL4093841	CHEMBL4071762	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	18 16 19 67 25 49 55 42	17 35 0 4 32 61 59 47 20 1 39	26 53 10 43 48
9	CHEMBL4076479	CHEMBL4074731	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	37 4 43 23 27 50	65 9 54 36 58 63 6	26 53 10 67 48
10	CHEMBL4074731	CHEMBL4076808	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	65 67 48 54 36 58 63 6	37 0 4 43 61 7 45 62 33 44 50	26 53 10 9
11	CHEMBL4082275	CHEMBL4074731	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	0 37 31 32 4 43 66 44 3 8 15 12 50	10 65 9 67 48 54 36 58 63 6	26 53
12	CHEMBL4093841	CHEMBL4074731	33 61 8 77 47 67 71 75 27 81 26 21 72 49 73 14 22 18 9 16 6 66 60 42 82 52 64 34 28 55 31 35 23 7 68 41 80 32 65 3 51 13 36 5 38 54 63 48 74	29 11 19 43 21	26 53 10 9 67 7 63 6	
13	CHEMBL4076479	CHEMBL4076808	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	67 48 23 27	9 0 61 7 45 62 33 44	26 53 10 37 4 43 50
14	CHEMBL4076479	CHEMBL4082275	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	10 67 48 23 27	0 31 32 66 44 3 8 15 12	26 53 37 4 43 50
15	CHEMBL4076479	CHEMBL4093841	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	37 4 23 27 50	18 16 19 25 49 55 42	26 53 10 43 67 48
16	CHEMBL4082275	CHEMBL4076808	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	31 32 66 3 8 15 12	10 9 61 7 45 62 33	26 53 0 37 4 43 44 50
17	CHEMBL4093841	CHEMBL4076808	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	18 16 19 67 48 25 49 55 42	9 37 0 4 61 7 45 62 33 44 50	26 53 10 43
18	CHEMBL4093841	CHEMBL4082275	33 1 67 71 75 27 81 26 8 77 21 72 49 73 14 22 18 9 16 6 66 60 42 30 44 31 35 40 7 68 41 64 80 32 65 3 51 13 36 5 38 54 63 48 74	10 18 16 19 67 48 25 49 55 42	0 37 31 32 4 66 44 3 8 15 12 50	26 53 43
