	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1390568	CHEMBL1499653	3 13 21 11 43 8 7 16 20 38 9 1 0 25 5 30 23 37 29 34 6 28 40 14 27 15 17 36 2 10 18 24 26 41 39 32 22 12 35 42 31 33 4 19	5 17 11 0 2	3 15 10	12 8 4 13
1	CHEMBL1390568	CHEMBL1522581	3 13 21 11 43 8 7 16 20 38 9 1 0 25 5 30 23 37 29 34 6 28 40 14 27 15 17 36 2 10 18 24 26 41 39 32 22 12 35 42 31 33 4 19	12 8 4 5 17 13 11 0 2	16 14 6 9 1 7	
2	CHEMBL1522581	CHEMBL1499653	3 13 21 11 43 8 7 16 20 38 9 1 0 25 5 30 23 37 29 34 6 28 40 14 27 15 17 36 2 10 18 24 26 41 39 32 22 12 35 42 31 33 4 19	16 14 6 9 1 7	12 8 4 3 13 15 10	
