	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4089284	CHEMBL1908392	78 70 101 19 17 45 38 13 89 23 112 57 65 33 30 32 100 76 12 9 105 14 29 94 58 95 56 15 35 42 25 77 47 109	3 100 8 59 94 105 54 79 38 11 66	21 13 30 103 85	68 55 95 23 53 87 33 106 58 97 60 17
1	CHEMBL210963	CHEMBL378627	50 73 104 26 64 1 52 40 45 67 57 18 80 4 7 53 110 106 115 86 24 96 5 87 59 111 97 46 22 63 102 55 107 27 114 49 28 16 88 44 10 84	78 90 72	41 2 82	
2	CHEMBL219683	CHEMBL220110	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	37 15 50 9 34 40 81 101 48 74 14 107 56 77	84 69 31 86 108 76	24
3	CHEMBL219683	CHEMBL220272	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	15 50 9 34 24 40 81 101 48 74 14 107 56 77	43 102 75 62 23 21 6 91 64 63 44 103 18	37
4	CHEMBL219683	CHEMBL220343	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	50 9 34 24 40 81 101 48 74 14 107 56 77	19 62 23 21 65 57 61 26 51 93 44 16 67 7 104	37 15
5	CHEMBL220882	CHEMBL219683	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	80 42 23 21 96 10 0 103 18	15 50 9 34 24 40 81 101 48 74 14 107 56 77	37
6	CHEMBL219683	CHEMBL221109	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	50 9 34 24 40 81 101 48 74 14 107 56 77	19 62 23 65 57 26 51 99 47 111 70	37 15
7	CHEMBL219683	CHEMBL221117_CHEMBL373628	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	15 50 9 34 24 40 81 101 48 74 14 107 56 77	36 28 82 25 23 21 52 46 4 71 103 18	37
8	CHEMBL219683	CHEMBL373448	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	50 9 34 24 40 81 101 48 74 14 107 56 77	89 113 62 23 21 65 57 61 29 92 5 32 44 16 67 7 104	37 15
9	CHEMBL373797	CHEMBL219683	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	110 20 27 73 62 23 21 39 98 109 44 103 18	37 15 50 9 34 24 40 81 101 48 74 14 107 56 77	
10	CHEMBL374876	CHEMBL219683	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	84 69 31 112 86 83 1 22	37 15 50 9 34 24 81 101 48 74 14 107 56 77	40
11	CHEMBL375525	CHEMBL219683	6 81 57 2 1 108 113 37 8 93 60 20 74 19 17 72 3 91 85 43 39 48 41 79 61 0 11 92 90 99 69 54 82 68	110 20 27 49 72 35	37 15 50 9 34 24 40 81 101 48 74 14 107 56 77	
