	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4444602	CHEMBL3989870	11 2 4 26 7 44 27 0 29 31 42 22 32 3 25 13 47 28 46 10 34 9 8 21 41 38 36 17 19 6 12 24 43 35 14 23 37 40 20 5 30 18 39	32 13 19 20 61 12 38 55 8	16	
1	CHEMBL4448538	CHEMBL3989870	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	26 1 23 2 36 50 49 40 14	45 60 37 51	24 9 28 5 0 46 47 56 31
2	CHEMBL4467848_CHEMBL4566104	CHEMBL3989870	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	11 44 39 27 17 29 30	28 5 0 46 47 51 56 31	24 45 9 60 37
3	CHEMBL4533440	CHEMBL3989870	11 2 4 26 7 44 27 0 29 31 42 22 32 3 25 13 47 28 46 10 34 9 8 21 41 38 36 17 19 6 12 24 43 35 14 23 37 40 20 5 30 18 39	35 48 34	16	
4	CHEMBL4541587	CHEMBL3989870	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	42 23 1 2 52 10 18 22 15 21	28 60 47 51 56	24 45 9 5 0 46 37 31
5	CHEMBL4440048	CHEMBL4541587	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	7 60 6 54 4	42 23 1 2 5 0 46 52 37 10 18 22 15 21 31	24 45 9
6	CHEMBL4443525	CHEMBL4448538	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	45 58 33 60 37 43 57	26 1 23 2 5 0 46 36 50 49 40 14 56 31	24 9 28 47
7	CHEMBL4443525	CHEMBL4467848_CHEMBL4566104	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	28 58 33 47 43 57	11 44 39 27 17 29 30	24 45 9 60 37
8	CHEMBL4541587	CHEMBL4443525	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	42 23 1 2 5 0 46 52 10 18 22 15 21 31	28 58 33 60 47 43 57	24 45 9 37
9	CHEMBL4444602	CHEMBL4533440	11 2 4 26 7 44 27 0 29 31 42 22 32 3 25 13 47 28 46 10 34 9 8 21 41 38 36 17 19 6 12 24 43 35 14 23 37 40 20 5 30 18 39	32 13 19 20 61 12 38 55 8	35 48 34	
10	CHEMBL4448538	CHEMBL4467848_CHEMBL4566104	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	26 28 1 23 2 5 0 46 36 50 47 49 40 14 56 31	45 11 44 39 27 60 37 17 29 30	24 9
11	CHEMBL4448538	CHEMBL4533440	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	26 1 23 2 0 46 36 50 49 40 14 56 31	45 25 53 34 60 37 51 3 41 59	24 9 28 5 47
12	CHEMBL4541587	CHEMBL4448538	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	45 42 52 37 10 18 22 15 21	26 28 36 50 47 49 40 14 56	24 9 23 1 2 5 0 46 31
13	CHEMBL4467848_CHEMBL4566104	CHEMBL4533440	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	11 44 39 27 17 29 30	28 5 25 53 34 47 51 3 41 59	24 45 9 60 37
14	CHEMBL4541587	CHEMBL4467848_CHEMBL4566104	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	42 23 1 2 5 0 46 52 10 18 22 15 21 31	11 44 39 27 60 17 29 30	24 45 9 37
15	CHEMBL4541587	CHEMBL4533440	16 1 0 29 31 42 22 32 3 25 27 13 44 7 47 28 46 10 34 9 33 45 12 24 15 35 14 23 37 40 20 17 36 5 30 18 39	42 23 1 2 0 46 52 10 18 22 15 21 31	28 25 53 34 60 47 51 3 41 59	24 45 9 5 37
