	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2282785_CHEMBL297524	CHEMBL2282767_CHEMBL280155	0 2 17 31 5 4 13 35 32 29 14 23 3 20 33 12 11 22 7 8 25 1 21 15 19 34 16 6 24 26 30 27 9 28 18 10	17 10 31	12 25 16 8 6 29 3 0 30 5	
1	CHEMBL2282769_CHEMBL24291	CHEMBL2282783_CHEMBL3085538	0 2 17 31 5 4 13 35 32 29 14 23 3 20 33 12 11 22 7 8 25 1 21 15 19 34 16 6 24 26 30 27 9 28 18 10	27 22 11 13 32 28 26 1 7	17 18 20 24 14 23 21 2 9 19 15 4	
