	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL511862	CHEMBL2035874	12 38 17 0 1 32 35 36 11 7 27 37 26 39 45 50 54 25 30 56 20 34 21 24 5 58 13 19	28 18 6 32 39 7	2 8 25 23 41 34 20 16 11	
1	CHEMBL505084	CHEMBL2035875	12 38 17 0 3 32 53 36 11 7 27 37 26 39 45 50 54 49 10 4 20 34 21 24 5 58 13 19	36 29 32 39 35	8 23 41 34 20 16 11	2 25
2	CHEMBL2035883	CHEMBL2035878	12 38 51 0 3 32 33 28 8 36 11 7 27 37 26 39 45 53 42 41 23 10 16 47 48 43 18 20 34 21 24 5 58 13 19	12 37 42 30 40 31 9	2 8 23 20 16 11	41 25 34
3	CHEMBL457527	CHEMBL511862	22 44 0 1 32 35 36 11 7 27 37 26 39 45 55 57 30 56 20 34 21 24 5 58 13 19	22 3 19 17 21 15	13 4 24 27 1 10	6 32 39
4	CHEMBL457529	CHEMBL458784	22 44 0 3 32 53 36 11 7 27 37 26 39 45 55 2 10 4 20 34 21 24 5 58 13 19	22 3 19 17 21 15	5 26 0 38 14 33	6 32 39
5	CHEMBL471488	CHEMBL485758	22 44 0 3 29 53 40 31 7 27 37 26 39 45 55 2 15 14 52 6 46 24 5 58 9 19	22 3 19 17 21 15	13 4 24 27 1 10	6 32 39
