	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2071340	CHEMBL2071341	3 12 26 42 34 11 27 23 35 22 29 36 2 41 8 4 16 1 25 40 43 33 37 15 5 17 31 30 19 7 0 13 9 10 28 32 21 20 39 24 6	13 30 20 0 17 25 37 40 31 1 9 38 29 16	19 6 36 39 7	
1	CHEMBL2071342	CHEMBL2071341	3 14 26 23 35 22 29 36 2 41 8 4 16 1 25 40 43 33 37 38 18 7 0 13 9 10 28 32 21 20 39 24 6	45 5 24 15 42 44 11 23 34 46 28 27 35 2 32 14	41 43 21 10 36 39 4 18 12 22 26	13 3 33 8
