	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL3334945	CHEMBL3334946	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	35 54 33 29 18	47 21 40 57 28	31 52 14 2 0 38 62 60 50 1 32
1	CHEMBL3334948	CHEMBL3334945	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	12 58 21 11 49 9 22 27	35 2 38 62 54 50 33 29 18 1 32	31 52 14 0 60
2	CHEMBL3334945	CHEMBL3334958	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	52 35 2 0 38 62 54 60 50 33 29 18 1 32	53 12 36 59 46 65 5 7 3	31 14
3	CHEMBL3334945	CHEMBL3334959	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	35 2 0 38 62 54 60 50 33 29 18 1 32	36 17 55 4 13 45 61 42	31 52 14
4	CHEMBL3334948	CHEMBL3334946	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	12 58 11 49 9 22 27	47 2 38 62 50 40 57 28 1 32	31 52 14 0 21 60
5	CHEMBL3334949	CHEMBL3334946	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	41 54 66 63 24	47 2 0 38 62 21 60 40 57 28 1 32	31 52 14 50
6	CHEMBL3334955	CHEMBL3334946	23 30 7 48 0 1 28 51 2 38 49 22 42 4 32 25 27 31 26 16 8 12 46 44 47 41 10 24 39 20 18 33 35 9 3 34 15 11 50 37 53 13 36	37 19 62	8	
7	CHEMBL3334958	CHEMBL3334946	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	53 12 36 59 46 65 5 7 3	52 47 2 0 38 62 21 60 50 40 57 28 1 32	31 14
8	CHEMBL3334959	CHEMBL3334946	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	36 17 55 4 13 45 61 42	47 2 0 38 62 21 60 50 40 57 28 1 32	31 52 14
9	CHEMBL3334949	CHEMBL3334948	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	41 54 66 50 63 24	12 58 0 21 60 11 49 9 22 27	31 52 14
10	CHEMBL3334948	CHEMBL3334958	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	52 58 0 21 60 11 49 9 22 27	53 36 59 46 65 5 7 3	31 14 12
11	CHEMBL3334948	CHEMBL3334959	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	12 58 0 21 60 11 49 9 22 27	36 17 55 4 13 45 61 42	31 52 14
12	CHEMBL3334949	CHEMBL3334958	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	52 41 54 66 50 63 24	53 12 36 59 46 65 5 7 3	31 14
13	CHEMBL3334949	CHEMBL3334959	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	41 54 66 50 63 24	36 17 55 4 13 45 61 42	31 52 14
14	CHEMBL3334961	CHEMBL3334955	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	43	23 44	6 20 39 34 26 15 48 16 64
17	CHEMBL3334970	CHEMBL3334955	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	25 56 30 51 10	15 64 23 44	6 20 39 34 26 48 16
18	CHEMBL3334958	CHEMBL3334959	23 43 0 2 38 49 22 42 4 32 25 27 31 26 16 8 5 21 18 33 35 9 3 34 14 11 50 37 53 13 36	53 12 59 46 65 5 7 3	52 17 55 4 13 45 61 42	31 14 36
19	CHEMBL3334962	CHEMBL3334961	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	23	43	6 20 39 34 26 15 48 16 64
20	CHEMBL3334961	CHEMBL3334963	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	43	23 44	6 20 39 34 26 15 48 16 64
21	CHEMBL3334970	CHEMBL3334961	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	25 56 30 51 10	15 64 43	6 20 39 34 26 48 16
23	CHEMBL3334970	CHEMBL3334962	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	25 56 30 51 10	15 64 23	6 20 39 34 26 48 16
24	CHEMBL3334970	CHEMBL3334963	17 40 38 2 0 48 32 4 42 22 49 7 1 28 51 19 45 18 20 39 15 34 3 9 35 47 44 29 6 52 41 24	25 56 30 51 10	15 64 23 44	6 20 39 34 26 48 16
