	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1162297	CHEMBL1162298	16 12 9 3 11 20 7 15 19 22 13 23 26 0 21 2 6 8 4 24 1 5 25 17 14 18 10	37 7 29 27 26 32 38 19 6 39 41 16 23 3 1	4 11 0 20 12 40 17 24 25 28 21 33	34 35 13
1	CHEMBL1162297	CHEMBL1162299	16 12 9 3 11 20 7 15 19 22 13 23 26 0 21 2 6 8 4 24 1 5 25 17 14 18 10	37 7 29 27 26 32 13 38 19 6 39 41 16 23 3 1	18 8 9 40 30 15 36 5 31 10 14 22 2	34 35
2	CHEMBL1162298	CHEMBL1162299	16 12 9 3 11 20 7 15 19 22 13 23 26 0 21 2 6 8 4 24 1 5 25 17 14 18 10	4 11 0 20 12 13 17 24 25 28 21 33	18 8 9 30 15 36 5 31 10 14 22 2	34 35 40
