	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1760200	CHEMBL1760338	49 6 2 3 76 55 109 63 40 35 62 84 21 17 5 60 105 38 88 43 52 29 42 24 33 37 7 106 108 103 75 14 50	16 15 92 11	64 2 69 86 90	44 76 19 100
1	CHEMBL1760339	CHEMBL1760338	81 66 35 40 109 63 3 2 67 55 76 104 21 72 4 83 54 33 24 42 43 39 26 32 52 53 86 94 100	66 24 74 97 49 36 4	44 52 22 79 17	19 16 3 51 96 92 67 45
2	CHEMBL3104776_CHEMBL3104777	CHEMBL3104774	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	72 57 27 35 101 73 71 0 18	32 9 78 1 77 23 37 93 80	
3	CHEMBL3104774	CHEMBL3104778	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	32 9 78 1 77 23 37 93 80	98 13 21 7 56 33 27 35 101 82 75 102 63 26 0 18	
4	CHEMBL3104780	CHEMBL3104774	74 96 89 30 78 63 46 23 21 17 93 91 20 99 64 2 12 71 45 22 79 107 92 59 68 103 13 16 61 19 82 101 11 80	72 57 27 29 85 73 46 50 95	32 39 77	
5	CHEMBL3104776_CHEMBL3104777	CHEMBL3104775	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	72 57 27 35 101 73 71 0 18	32 9 78 89 59 23 53 60	
6	CHEMBL3104775	CHEMBL3104778	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	32 9 78 89 59 23 53 60	98 13 21 7 56 33 27 35 101 82 75 102 63 26 0 18	
7	CHEMBL3104775	CHEMBL3104780	74 96 89 30 78 63 46 23 21 17 93 91 20 99 64 2 12 71 45 22 79 107 92 59 68 103 13 16 61 19 82 101 11 80	8	72 57 27 29 85 73 46 50 95	
8	CHEMBL3104776_CHEMBL3104777	CHEMBL3104778	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	72 57 73 71	98 13 21 7 56 33 82 75 102 63 26	27 35 101 0 18
9	CHEMBL3104776_CHEMBL3104777	CHEMBL3104780	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	72 57 35 101 73 71 0 18	32 9 78 56 33 29 85 23 42 61 63 68 50 95	27
10	CHEMBL3104780	CHEMBL3104778	9 85 63 46 23 21 17 93 91 20 99 64 2 12 71 36 77 59 68 103 13 16 61 19 82 101 11 80	32 9 78 29 85 23 42 61 68 50 95	98 13 21 7 35 101 82 75 102 26 0 18	56 33 27 63
11	CHEMBL3422010_CHEMBL3422011	CHEMBL3422015	49 90 69 48 31 35 18 56 15 109 63 98 21 104 25 17 58 97 0 44 57 87 47 70 28 102 65 34 73 41 86 95 27 1 8 10 51	83 88 25 91 40 55 62 28 65	99 34 48 47 70 81 84 20 10 87 12	44 5 38
12	CHEMBL3422010_CHEMBL3422011	CHEMBL3422018	49 90 69 48 31 35 18 56 15 109 63 98 21 104 25 17 58 97 0 44 57 87 47 70 28 102 65 34 73 41 86 95 27 1 8 10 51	5 83 88 25 40 55 62 28 65	30 6 94 43 58 41 54 14 31	44 38 91
13	CHEMBL3422018	CHEMBL3422015	49 90 69 48 31 35 18 56 15 109 63 98 21 104 25 17 58 97 0 44 57 87 47 70 28 102 65 34 73 41 86 95 27 1 8 10 51	30 6 94 43 91 58 41 54 14 31	5 99 34 48 47 70 81 84 20 10 87 12	44 38
