	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4217457	CHEMBL4208129	52 44 10 1 77 28 11 45 60 25 32 24 71 63 54 14 36 2 58 66 78 56 17 6 75 69 59 19 49 50 27 15 22 8 72 42 57 64 48 23 31	22 20 0 10 21 15 32 16 12 9 28	1 4 23 2 8 26 33 14 7 3	17 5
1	CHEMBL4517875_CHEMBL4557050	CHEMBL4455209_CHEMBL4549898	47 53 67 51 16 37 12 2 68 65 41 34 71 45 4 61 21 3 33 73 70 38 13 7 20 62 18 40 43 29 35 76 39 74 26 55 0 9 46 30 5	13 31 18 19 34	6 35 27 24	29 25 11 30
