	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL188034	CHEMBL190216	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	5 4 43 3	21 22 34 18 42	19 37 6 45
1	CHEMBL190867	CHEMBL188034	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	28 9 14 7 8 30 10 26	19 37 6 5 45 4 43 3	
2	CHEMBL191177	CHEMBL188034	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	32 1 2 41 31 23 36 38	45 43 3	19 37 6 5 4
3	CHEMBL188034	CHEMBL191281	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	19 37 6 5 45 4 43 3	16 0 35	
4	CHEMBL188034	CHEMBL365378	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	19 37 6 5 45 4 43 3	33 40 39 44 29 24 11 27	
5	CHEMBL189910	CHEMBL189837	21 2 8 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 3 16 35 27 34 7 28 33 17 29 13 18 31 26 11 40 23	33 12 25 6 5 20 15 17 43 3	13	
6	CHEMBL190867	CHEMBL190216	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	28 9 14 7 8 30 10 26	19 37 6 21 22 45 34 18 42	
7	CHEMBL191177	CHEMBL190216	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	5 32 1 2 41 4 31 23 36 38	21 22 45 34 18 42	19 37 6
8	CHEMBL191281	CHEMBL190216	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	16 0 35	19 37 6 21 22 45 34 18 42	
9	CHEMBL190216	CHEMBL365378	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	19 37 6 21 22 45 34 18 42	33 40 39 44 29 24 11 27	
10	CHEMBL191177	CHEMBL190867	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	19 37 6 5 32 1 2 41 4 31 23 36 38	28 9 14 7 8 30 10 26	
11	CHEMBL190867	CHEMBL191281	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	28 9 14 7 8 30 10 26	16 0 35	
12	CHEMBL190867	CHEMBL365378	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	28 9 14 7 8 30 10 26	33 40 39 44 29 24 11 27	
13	CHEMBL191177	CHEMBL191281	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	19 37 6 5 32 1 2 41 4 31 23 36 38	16 0 35	
14	CHEMBL191177	CHEMBL365378	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	19 37 6 5 32 1 2 41 4 31 23 36 38	33 40 39 44 29 24 11 27	
15	CHEMBL191281	CHEMBL365378	4 25 12 0 22 14 1 30 24 32 41 15 36 19 9 37 20 38 5 6 10 39 27 34 7 28 33 17 29 13 18 31 26 11 40 23	16 0 35	33 40 39 44 29 24 11 27	
