	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL300780	CHEMBL110365	625 499 237 285 487 693 660 195 560 439 750 140 690 8 10 573 127 633 369 595 558 279 32 271 87 340 322 231 281 579 422 826 569 517 757 217 779 307	267 329 21 543 414 581 202 44	22 319 588 129 563 425 101 278	271 325 109 100 497
1	CHEMBL20963	CHEMBL1256656_CHEMBL15928	354 425 10 316 140 20 415 811 363 560 439 750 794 690 121 767 270 320 239 553 748 393 245 224 451 421 128 359 704 603 865 281 656 846 697 579 167 496 853 341 37 842 306 175	308 63 530 58 317 122 513 107 98 222	459 377 182 193 528 462 284 303 587	
2	CHEMBL1256656_CHEMBL15928	CHEMBL282693	354 425 10 316 140 20 415 811 363 560 439 750 794 690 121 767 270 320 239 553 748 393 245 224 451 421 128 359 704 603 865 281 656 846 697 579 167 496 853 341 37 842 306 175	459 377 182 193 528 462 284 303 587	215 66 485 58 317 122 138 53 115 222	
3	CHEMBL1257737	CHEMBL1257144	400 69 715 693 487 285 237 438 641 140 127 505 63 417 10 418 686 682 33 32 279 558 595 251 46 462 843 550 360 319 221 527 324 240 543	325 263 536 557 498 541 289 293 9 355	471 514 13 546 445 153 318 430 438	271 109 11 191 585 310 454 538 241 229
4	CHEMBL1258087	CHEMBL1257144	400 69 715 693 487 285 237 438 641 140 127 505 63 417 10 418 686 682 33 32 279 558 595 251 46 462 843 550 360 319 221 527 324 240 543	325 96 557 394 299 621 117 20	471 109 546 445 538 153 430	271 13 514 11 454 310 191 585 318 229 241 438
5	CHEMBL1257144	CHEMBL1258427	400 69 715 693 487 285 237 438 641 140 127 505 63 417 10 418 686 682 33 32 279 558 595 251 46 462 843 550 360 319 221 527 324 240 543	471 514 13 546 445 153 318 430 438	325 263 234 322 246 541 289 391 515 355	271 109 11 191 585 310 454 538 241 229
6	CHEMBL1258881	CHEMBL1257144	400 69 715 693 487 285 237 438 641 140 127 505 63 417 10 418 686 682 33 32 279 558 595 251 46 462 843 550 360 319 221 527 324 240 543	325 180 322 455 299 621 46 411	471 109 546 445 538 153 430	271 13 514 11 454 310 191 585 318 229 241 438
7	CHEMBL1257144	CHEMBL1774085	400 69 715 693 487 285 237 438 641 140 127 505 63 417 10 418 686 682 33 32 279 558 595 251 46 462 843 550 360 319 221 527 324 240 543	471 514 13 191 310 454 546 445 153 318 430 438 241 229	36 512 251 474 577 302 35 300 442 295 203 469 214 327 384	271 109 11 585 538
8	CHEMBL1257616	CHEMBL1257147	400 69 715 693 487 285 237 438 641 140 127 505 554 236 418 686 682 33 32 279 558 595 251 46 198 843 550 360 262 594 0 291	536 557 498 293 9	329 21 543 160 618	271 325 109 11 263 191 585 310 454 541 538 289 355 241 229
9	CHEMBL1257147	CHEMBL1258199	400 69 715 693 487 285 237 438 641 140 127 505 554 236 418 686 682 33 32 279 558 595 251 46 198 843 550 360 262 594 0 291	329 21 543 160 618	234 322 246 391 515	271 325 109 11 263 191 585 310 454 541 538 289 355 241 229
10	CHEMBL1258649	CHEMBL1257147	400 69 715 693 487 285 237 438 641 140 127 505 554 236 418 686 682 33 32 279 558 595 251 46 198 843 550 360 262 594 0 291	13 514 180 322 455 299 318 621 46 411 438	109 263 329 21 543 541 538 289 160 618 355	271 325 11 454 310 191 585 229 241
11	CHEMBL1258879	CHEMBL1257147	400 69 715 693 487 285 237 438 641 140 127 505 554 236 418 686 682 33 32 279 558 595 251 46 198 843 550 360 262 594 0 291	471 514 13 546 445 153 318 430 438	325 263 329 21 543 541 289 160 618 355	271 109 11 191 585 310 454 538 241 229
12	CHEMBL1257147	CHEMBL1774087	400 69 715 693 487 285 237 438 641 140 127 505 554 236 418 686 682 33 32 279 558 595 251 46 198 843 550 360 262 594 0 291	325 263 329 21 191 310 454 543 541 289 160 618 355 241 229	36 512 251 474 577 302 35 300 442 295 203 469 214 327 384	271 109 11 585 538
13	CHEMBL1257383	CHEMBL1257262	625 499 237 285 487 693 715 174 241 140 8 690 10 247 807 402 618 633 369 595 558 279 848 437 186 405 326 724 190 412 82 583 308 297	601 227 296 450 333 363 80 545 477	11 112 240 440 421 470 247 124	271 325 109 100 369 302 201 497 414
14	CHEMBL1257613	CHEMBL1257262	625 499 237 285 487 693 715 174 241 140 8 690 10 247 807 402 618 633 369 595 558 279 848 437 186 405 326 724 190 412 82 583 308 297	407	247	271 325 109 100 11 369 302 112 201 497 414 240 440 421 470 124
15	CHEMBL1257734	CHEMBL1257262	625 499 237 285 487 693 715 174 241 140 8 690 10 247 807 402 618 633 369 595 558 279 848 437 186 405 326 724 190 412 82 583 308 297	154 296 227 205 126 443 321 131 447	369 201 440 421 470 247	271 325 109 100 11 112 302 497 414 240 124
16	CHEMBL1257856	CHEMBL1257262	625 499 237 285 487 693 715 174 241 140 8 690 10 247 807 402 618 633 369 595 558 279 848 437 186 405 326 724 190 412 82 583 308 297	204 620 227 48 537 381 324 171	112 421 470 247 124	271 325 109 100 11 369 302 201 497 414 240 440
17	CHEMBL1258533	CHEMBL1257262	625 499 237 285 487 693 715 174 241 140 8 690 10 247 807 402 618 633 369 595 558 279 848 437 186 405 326 724 190 412 82 583 308 297	379 62 172 279 604 428 266 563	11 369 302 112 201 240 440 421 470 247 124	271 325 109 100 497 414
18	CHEMBL1257385	CHEMBL1257264	625 499 237 285 487 693 715 174 20 10 690 8 338 19 618 402 247 807 633 369 595 558 279 32 33 437 386 587 75 412 857 44 11 297 308 583	417 180 322 426 207 273 1 226	62 172 604 428 266 563	271 325 109 100 379 497 414 279
