	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL76	CHEMBL1535	53 47 22 34 6 42 38 35 39 55 45 10 30 8 36 7 37 1 2 29 26 27 49 44 20 28 48 23 5 56 3 46 33 43 40 12	19 16	20 23 18 13	17
1	CHEMBL2432043	CHEMBL2432040	53 16 11 9 0 51 17 13 24 52 14 21 31 25 15 4 19 18 41 32 50 54	14 9 11 6 1 15 0 22	7 21 2	17 5 12 4 3 10 8
