	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL382447	CHEMBL204889	46 55 58 10 42 25 14 62 1 50 61 5 53 2 36 27 51 49 48 37 6 22 30 38 21 13 12 28 32 4 23 35 34 45 56 44 18	20 42 4 26 46 23 27 13 68	41 36 22 28 5	49 15 8 7 66
1	CHEMBL205354_CHEMBL205578	CHEMBL205904	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	24 50 53 10 7 12 59 45 66 5	49 15 55 0 38 18 39 70 43 3 19 29 61 57	8
2	CHEMBL205354_CHEMBL205578	CHEMBL206020	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	24 50 53 10 8 7 12 59 45 66 5	49 58 60 56 63 32 37 34	
3	CHEMBL205354_CHEMBL205578	CHEMBL377090	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	24 50 53 10 12 59 45 66 5	49 15 40 31 1 44 25 65 69 48	8 7
4	CHEMBL380325	CHEMBL205354_CHEMBL205578	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	16	24 50 53 10 8 7 12 59 45 66 5	
5	CHEMBL205354_CHEMBL205578	CHEMBL381771	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	24 50 53 10 8 7 12 59 45 66 5	49 58 64 62 2	
6	CHEMBL205354_CHEMBL205578	CHEMBL382350	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	24 50 53 10 12 59 45 66 5	49 15 40 18 39 44 14 33 21 48	8 7
7	CHEMBL205657	CHEMBL205804	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	16	49 15 40 18 8 7 39 44 14 33 21 48	
8	CHEMBL205657	CHEMBL377934	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	16	49 58 64 62 2	
9	CHEMBL379523	CHEMBL205657	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	49 15 41 8 7 36 22 28 66 5	16	
10	CHEMBL205657	CHEMBL380315	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	16	49 58 60 56 63 32 37 34	
11	CHEMBL205657	CHEMBL426490	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	16	49 15 40 31 8 7 1 44 25 65 69 48	
12	CHEMBL205657	CHEMBL438267	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	16	49 15 55 0 38 8 18 39 70 43 3 19 29 61 57	
13	CHEMBL377934	CHEMBL205804	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	58 64 62 2	15 40 18 8 7 39 44 14 33 21 48	49
14	CHEMBL379523	CHEMBL205804	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	41 36 22 28 66 5	40 18 39 44 14 33 21 48	49 15 8 7
15	CHEMBL380315	CHEMBL205804	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	58 60 56 63 32 37 34	15 40 18 8 7 39 44 14 33 21 48	49
16	CHEMBL205804	CHEMBL381097	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	40 7 44 14 33 21 48	55 0 35 52 51 30 70 43 6 11 67 61 57 47	49 15 18 8 39
17	CHEMBL205804	CHEMBL426490	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	18 39 14 33 21	31 1 25 65 69	49 15 40 8 7 44 48
18	CHEMBL438267	CHEMBL205804	46 55 58 10 39 25 1 62 11 40 50 61 5 53 2 36 27 51 49 48 37 6 22 7 60 52 20 29 16 3 4 23 35 34 45 56 44 18	55 0 38 70 43 3 19 29 61 57	40 7 44 14 33 21 48	49 15 8 18 39
19	CHEMBL206020	CHEMBL205904	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	58 60 56 63 32 37 34	15 55 0 38 8 18 39 70 43 3 19 29 61 57	49
20	CHEMBL377090	CHEMBL205904	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	40 31 7 1 44 25 65 69 48	55 0 38 18 39 70 43 3 19 29 61 57	49 15 8
21	CHEMBL377281	CHEMBL205904	46 55 58 10 42 59 11 1 62 50 61 5 53 2 36 27 51 49 48 37 40 33 22 30 47 8 24 16 29 32 4 23 35 34 45 56 44 18	35 52 51 30 6 11 67 47	38 3 19 29	49 15 55 0 8 18 39 70 43 61 57
