	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL10247_CHEMBL298827_CHEMBL61512	CHEMBL51715_CHEMBL86201	4 64 39 20 76 41 12 11 74 60 17 42 83 44 29 79 7 56	8 38 112 47 16 14	40 31 82 39 55 90 29	41 62 93
1	CHEMBL251808	CHEMBL254703	36 53 19 12 41 76 68 21 39 72 73 54 85 14 57 52 49 58 43 32 31 69 44 5 2 16 82 35 26 37 6	33 0 58 72 92 95 77 17 109	15 44 46 104 9	80 30 64 21 56
2	CHEMBL251808	CHEMBL254911	36 53 19 12 41 76 68 21 39 72 73 54 85 14 57 52 49 58 43 32 31 69 44 5 2 16 82 35 26 37 6	33 0 72 95 77 17 109	57 44 48 102	80 30 64 21 58 56 92
3	CHEMBL251808	CHEMBL398771	36 53 19 12 41 76 68 21 39 72 73 54 85 14 57 52 49 58 43 32 31 69 44 5 2 16 82 35 26 37 6	64 56 72 92 95 77 17 109	85 57 110 42 23 48 34 25 108	80 30 21 33 0 58
4	CHEMBL398545	CHEMBL254493	33 38 12 11 62 76 68 21 39 72 73 54 85 14 57 52 49 58 8 70 79 27 65 3 2 16 82 35 26 37 6	49 88 113 13	54 6 75 64 73 96 66 46	21 15 104 9
5	CHEMBL254495	CHEMBL401397	33 63 12 11 41 1 76 68 21 39 72 73 54 85 14 57 52 49 58 77 9 51 29 24 48 5 2 16 82 35 26 37 6	54 6 75 64 73 96 66 46	49 88 113 13	21 15 104 9
6	CHEMBL254703	CHEMBL254911	36 53 19 12 41 76 68 21 39 72 73 54 85 14 57 52 49 58 43 32 31 69 44 5 2 16 82 35 26 37 6	15 46 104 9	57 58 92 48 102	80 30 64 21 56 44
7	CHEMBL254703	CHEMBL398771	36 53 19 12 41 76 68 21 39 72 73 54 85 14 57 52 49 58 43 32 31 69 44 5 2 16 82 35 26 37 6	64 15 56 44 46 104 9	85 57 0 33 58 110 42 23 48 34 25 108	80 30 21
8	CHEMBL254911	CHEMBL398771	36 53 19 12 41 76 68 21 39 72 73 54 85 14 57 52 49 58 43 32 31 69 44 5 2 16 82 35 26 37 6	64 56 44 92 102	85 0 33 110 42 23 34 25 108	80 30 21 57 58 48
9	CHEMBL257229	CHEMBL257270	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	103 1 36 22 67 87 45 53 68	52 81 94 106 74 24 70 101 59 69	5 89 62 83
10	CHEMBL257229	CHEMBL257726	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	103 1 36 22 67 87 45 53 68	52 79 74 24 2 28	5 89 62 83
11	CHEMBL257727	CHEMBL257229	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	78 82 97	103 1 36 22 67 87 45 53 68	5 89 62 83
12	CHEMBL258333	CHEMBL257229	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	32 20 84 50	89 103 1 36 22 83 67 87 45 53 68	5 62
13	CHEMBL269997	CHEMBL257229	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	111 27 82 19 18 35	103 1 36 22 67 87 45 53 68	5 89 62 83
14	CHEMBL257229	CHEMBL271223	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	103 1 36 22 67 87 45 53 68	52 60 37 100 24 61 71 105	5 89 62 83
15	CHEMBL404117	CHEMBL257229	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	26	68	5 89 62 103 1 36 22 83 67 87 45 53
16	CHEMBL257270	CHEMBL257726	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	81 94 106 70 101 59 69	79 2 28	5 89 62 52 74 83 24
17	CHEMBL271223	CHEMBL257270	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	60 37 100 61 71 105	81 94 106 74 70 101 59 69	5 89 62 52 83 24
18	CHEMBL257270	CHEMBL271225	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	81 94 106 74 70 101 59 69	107 43 82 76 91 65	5 89 62 52 83 24
19	CHEMBL404044	CHEMBL257270	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	4 63 100 12 11	89 52 81 94 106 74 83 24 70 101 59 69	5 62
20	CHEMBL271223	CHEMBL257726	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	60 37 100 61 71 105	79 74 2 28	5 89 62 52 83 24
21	CHEMBL257726	CHEMBL271225	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	79 74 2 28	107 43 82 76 91 65	5 89 62 52 83 24
22	CHEMBL404044	CHEMBL257726	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	4 63 100 12 11	89 52 79 74 83 24 2 28	5 62
23	CHEMBL257727	CHEMBL258333	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	89 78 82 83 97	32 20 84 50	5 62
24	CHEMBL257727	CHEMBL269997	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	78 97	111 27 19 18 35	5 89 62 82 83
25	CHEMBL257727	CHEMBL271223	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	78 82 97	52 60 37 100 24 61 71 105	5 89 62 83
26	CHEMBL404117	CHEMBL257727	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	103 1 36 22 67 87 45 53 26	78 82 97	5 89 62 83
27	CHEMBL269997	CHEMBL258333	25 22 68 76 41 12 81 11 21 39 72 13 10 5 44 69 67 40 75 79 7 16	89 111 27 82 83 19 18 35	32 20 84 50	5 62
