	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2016583	CHEMBL2017064	35 64 50 29 70 10 25 40 0 60 2 5 43 73 77 59 1 51 62 46 49 69 38 9 74 19 36	73 16 13 83 1 60 81 12 63 34 52 46	74 55 9 53 2 90 68 43 38 20 39 94 41	40
1	CHEMBL2017069	CHEMBL2016583	35 64 50 29 70 10 25 40 0 60 2 5 43 73 77 59 1 51 62 46 49 69 38 9 74 19 36	56 55 49 89 35 42 54 26 92 27	73 16 13 83 1 60 81 12 63 34 52 46	40
2	CHEMBL2016583	CHEMBL2017075	35 64 50 29 70 10 25 40 0 60 2 5 43 73 77 59 1 51 62 46 49 69 38 9 74 19 36	83 60 34 52 46	65 3 51 72 76	40 73 16 13 1 81 12 63
3	CHEMBL2016583	CHEMBL2017078	35 64 50 29 70 10 25 40 0 60 2 5 43 73 77 59 1 51 62 46 49 69 38 9 74 19 36	83 60 34 52 46	29 50 86 25 24 85 5	40 73 16 13 1 81 12 63
4	CHEMBL2016583	CHEMBL2017083	35 64 50 29 70 10 25 40 0 60 2 5 43 73 77 59 1 51 62 46 49 69 38 9 74 19 36	83 1 60 81 63 34 52 46	57 49 55 78 10 58 4 64	40 73 16 13 12
5	CHEMBL2016583	CHEMBL2017087	35 64 50 29 70 10 25 40 0 60 2 5 43 73 77 59 1 51 62 46 49 69 38 9 74 19 36	73 16 13 83 1 60 81 12 63 34 52 46	74 55 49 6 80 37 11 62 45 77	40
6	CHEMBL2017057	CHEMBL2017059	7 57 45 20 10 47 17 3 37 50 29 70 25 40 0 60 2 5 43 73 65 33 4 41 34 6 11 72 1 51 27 46 49 69 38 9 74 19 36	88 44 19 67 82 7	70 59 28 36 91 71 69 0 14	
7	CHEMBL2017057	CHEMBL2017060	7 57 45 20 10 47 17 3 37 50 29 70 25 40 0 60 2 5 43 73 65 33 4 41 34 6 11 72 1 51 27 46 49 69 38 9 74 19 36	88 44 19 67 82 7	70 59 28 17 36 91 71 87 18 30 14 0 69	
8	CHEMBL2017061	CHEMBL2017057	7 57 45 20 10 47 17 3 37 50 29 70 25 40 0 60 2 5 43 73 65 33 4 41 34 6 11 72 1 51 27 46 49 69 38 9 74 19 36	32 48 15 31 36 91 93 23 79 84 14	88 44 19 67 82 7	
9	CHEMBL2017058	CHEMBL2017086	35 64 50 22 52 31 68 25 40 0 60 2 5 43 73 75 32 78 76 56 8 49 69 38 9 74 19 36	74 6 80 37 11 62 45 77	73 16 13 57 78 12 10 58 4 64	40 55 49
11	CHEMBL2017061	CHEMBL2017059	7 57 45 20 10 47 17 3 37 50 29 70 25 40 0 60 2 5 43 73 65 33 4 41 34 6 11 72 1 51 27 46 49 69 38 9 74 19 36	32 48 15 31 93 23 79 84	70 59 28 71 69 0	36 91 14
12	CHEMBL2017061	CHEMBL2017060	7 57 45 20 10 47 17 3 37 50 29 70 25 40 0 60 2 5 43 73 65 33 4 41 34 6 11 72 1 51 27 46 49 69 38 9 74 19 36	32 48 15 31 93 23 79 84	70 59 28 17 71 87 18 30 0 69	36 91 14
