	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL261682	CHEMBL215416	3 31 16 2 7 37 0 36 23 34 39 4 6 26 21 5 20 22 40 24 10 33 15 8 14 13 30 25 12 27 28 18 11 19 17 38	5 23 13 11	9 25 15 0 4	16 12 8 17
1	CHEMBL217373_CHEMBL384457	CHEMBL217255	3 31 16 2 7 29 0 36 23 34 39 4 6 26 21 5 20 1 40 24 10 35 32 9 14 13 30 25 12 27 28 18 11 19 17 38	20 24 6 3 1 10 22 7	12 8 9 17 15 0 4	16 25
2	CHEMBL385285_CHEMBL386209	CHEMBL217255	3 31 16 2 7 29 0 36 23 34 39 4 6 26 21 5 20 1 40 24 10 35 32 9 14 13 30 25 12 27 28 18 11 19 17 38	19 6 24 3 21 14 18 22 2	12 17 15 4	16 8 9 25 0
3	CHEMBL217373_CHEMBL384457	CHEMBL385285_CHEMBL386209	3 31 16 2 7 29 0 36 23 34 39 4 6 26 21 5 20 1 40 24 10 35 32 9 14 13 30 25 12 27 28 18 11 19 17 38	20 1 10 7	19 8 9 21 14 0 18 2	16 24 6 25 3 22
