	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL2018964	CHEMBL2018969	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	8 1 80 56 38	10 53
1	CHEMBL2018964	CHEMBL2326616	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	26 48 24 91 58 60 17 31	10 53
2	CHEMBL2018964	CHEMBL2326618	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	26 29 35 21 39 63 79 40 89 88 51 54	10 53
3	CHEMBL2018964	CHEMBL2326619	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	26 48 35 39 91 58 22 64 87 18	10 53
4	CHEMBL2018964	CHEMBL2326620	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	68 30 65 81 69 84 70 23	10 53
5	CHEMBL2018964	CHEMBL2326621	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	8 11 80 62 42	10 53
6	CHEMBL2018964	CHEMBL2326622	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	26 25 35 21 32 85 13 36 50 27 49 20 47	10 53
7	CHEMBL2018964	CHEMBL2326623_CHEMBL2326624	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	26 25 24 91 39 32 85 13 9 46 77 90 6 47	10 53
8	CHEMBL2018964	CHEMBL2326625	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	14 78	26 2 24 91 39 34 71 76 93 55 73 77 0 83 72	10 53
9	CHEMBL2326616	CHEMBL2018969	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	26 48 24 91 58 60 17 31	8 1 80 56 38	10 53
10	CHEMBL2326618	CHEMBL2018969	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	26 29 35 21 39 63 79 40 89 88 51 54	8 1 80 56 38	10 53
11	CHEMBL2018969	CHEMBL2326619	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	8 1 80 56 38	26 48 35 39 91 58 22 64 87 18	10 53
12	CHEMBL2018969	CHEMBL2326620	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	8 1 80 56 38	68 30 65 81 69 84 70 23	10 53
13	CHEMBL2018969	CHEMBL2326621	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	1 56 38	11 62 42	10 8 53 80
14	CHEMBL2018969	CHEMBL2326622	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	8 1 80 56 38	26 25 35 21 32 85 13 36 50 27 49 20 47	10 53
15	CHEMBL2018969	CHEMBL2326623_CHEMBL2326624	26 9 13 46 17 15 1 43 10 33 6 55 50 73 51 62 74 52 21 3 5 40 72 19 37 66 32 54 68 12 67 60 70 36 57 20 31 18 23 28 7 16 30 71 11 63 34	8 1 80 56 38	26 25 24 91 39 32 85 13 9 46 77 90 6 47	10 53
