	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL1957266_CHEMBL2132936_CHEMBL3220211	CHEMBL3581647_CHEMBL4127310	11 31 63 124 64 52 78 81 14 128 51 118 56 4 123 92 90 127 23 86 5 139 136 132 32 59 62 91 24 76 115 47 112 84 7 25 3 105 117 122	45 20 74 79 21	29 63 34 15 51 71 75 6 52 85 23	
1	CHEMBL4202664	CHEMBL4205876	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	41 30 33 50 81 9 4 46	69 44 77 58 87 5 7 2	37 15 13
2	CHEMBL4202664	CHEMBL4206677	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	41 13 33 50 81 9 4 46	68 88 89 70 78 66 12 8	37 15 30
3	CHEMBL4207106	CHEMBL4202664	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	68 59 40 86 35 38 27 67 43	41 13 30 33 50 81 9 4 46	37 15
4	CHEMBL4202664	CHEMBL4210405	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	41 13 30 33 50 81 9 4 46	68 44 17 72 3 14 56 83 54	37 15
5	CHEMBL4206677	CHEMBL4205876	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	68 30 88 89 70 78 66 12 8	69 13 44 77 58 87 5 7 2	37 15
6	CHEMBL4207106	CHEMBL4205876	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	68 59 40 86 35 38 27 67 43	69 13 44 77 58 87 5 7 2	37 15
7	CHEMBL4210405	CHEMBL4205876	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	68 17 72 3 14 56 83 54	69 13 77 58 87 5 7 2	37 15 44
8	CHEMBL4207106	CHEMBL4206677	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	59 40 86 35 38 27 67 43	30 88 89 70 78 66 12 8	37 68 15
9	CHEMBL4206677	CHEMBL4210405	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	30 88 89 70 78 66 12 8	44 17 72 3 14 56 83 54	37 68 15
10	CHEMBL4207106	CHEMBL4210405	53 104 23 102 40 2 36 44 142 37 54 63 120 17 131 73 38 18 99 119 95 80 93 134 107 61 20 42 77 66 89 41 75 69	59 40 86 35 38 27 67 43	44 17 72 3 14 56 83 54	37 68 15
11	CHEMBL4217457	CHEMBL4208129	100 83 16 1 143 49 19 85 111 45 58 43 133 116 102 23 68 2 109 125 144 106 28 10 140 129 110 30 96 97 48 26 35 13 135 80 108 121 94 39 57	49 47 0 24 48 32 76 36 26 22 62	1 13 53 10 19 60 80 31 18 11	37 15
12	CHEMBL4517875_CHEMBL4557050	CHEMBL4455209_CHEMBL4549898	88 101 126 98 27 70 21 2 127 123 79 65 133 85 8 113 34 6 60 137 130 71 22 12 33 114 29 74 82 50 67 141 72 138 46 103 0 15 87 55 9	28 73 39 42 82	16 84 61 55	64 57 25 65
