	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL4078680	CHEMBL4099097	29 22 9 10 35 16 24 21 7 5 28 18 14 12 20 1 3 25 30 31 23 11 6 17 36 13 34 4 32 2 8 0 26 33 19 15 27	8 13 5	1 2 11 10 3 14 9	15 7
1	CHEMBL4078680	CHEMBL4102019	29 22 9 10 35 16 24 21 7 5 28 18 14 12 20 1 3 25 30 31 23 11 6 17 36 13 34 4 32 2 8 0 26 33 19 15 27	5	12 4 0 6	8 13 15 7
2	CHEMBL4102019	CHEMBL4099097	29 22 9 10 35 16 24 21 7 5 28 18 14 12 20 1 3 25 30 31 23 11 6 17 36 13 34 4 32 2 8 0 26 33 19 15 27	8 13 12 4 0 6	1 2 11 10 3 14 9	15 7
