	chembl_cid1	chembl_cid2	core	sub1	sub2	overlap
0	CHEMBL180089	CHEMBL123794	27 46 36 12 14 13 51 53 4 19 47 18 2 32 50 55 16 37 31 59 43 11 48 3 54 52 28 23 57 20 38 5 33	20 21 33 16 37	6 15 39 5	31 10 26 7 19 13
1	CHEMBL123794	CHEMBL183919	27 46 36 12 14 13 51 53 4 19 47 18 2 32 50 55 16 37 31 59 43 11 48 3 54 52 28 23 57 20 38 5 33	26 19 13 15 39 5	22 17 0 27 14 38 40 30	31 10 7 6
2	CHEMBL180089	CHEMBL183919	27 46 36 12 14 13 51 53 4 19 47 18 2 32 50 55 16 37 31 59 43 11 48 3 54 52 28 23 57 20 38 5 33	26 20 21 19 13 33 16 37	22 17 6 0 27 14 38 40 30	31 10 7
3	CHEMBL218123	CHEMBL217988	27 46 1 14 60 0 51 53 4 19 47 13 18 2 32 50 55 8 45 29 30 21 49 44 3 54 52 28 23 57 11 20 38 5 33	26 19 13 15 39 5	22 17 0 27 14 38 40 30	31 10 7 6
4	CHEMBL218123	CHEMBL218178	40 7 51 14 13 47 19 4 53 0 60 1 15 42 34 55 17 41 11 57 23 28 52 54 3 44 49 21 30 29 6 26 39 35 24 10	1 34 8	12 25 35 43 28 7 6 18 36 44 32 11 23 41 4 2 3 42	29 9 24
5	CHEMBL376053	CHEMBL218179	40 7 51 14 13 53 4 19 47 0 60 1 15 42 34 55 17 25 11 57 58 3 54 52 56 22 21 30 29 9 26 39 35 24 10	1 34 8	12 25 35 43 28 7 6 18 36 44 32 11 23 41 4 2 3 42	29 9 24
